year,cut_region,sex,age_group,population
2023,7,MUJER,80+,23875.0
2023,8,HOMBRE,0-4,46873.0
2023,8,HOMBRE,10-14,57390.0
2023,8,HOMBRE,15-19,55330.0
2023,8,HOMBRE,20-24,58055.0
2023,8,HOMBRE,25-29,60209.0
2023,8,HOMBRE,30-34,64861.0
2023,8,HOMBRE,35-39,54622.0
2023,8,HOMBRE,40-44,54845.0
2023,8,HOMBRE,45-49,53895.0
2023,8,HOMBRE,5-9,52964.0
2023,8,HOMBRE,50-54,54651.0
2023,8,HOMBRE,55-59,53412.0
2023,8,HOMBRE,60-64,45714.0
2023,8,HOMBRE,65-69,37661.0
2023,8,HOMBRE,70-74,27829.0
2023,8,HOMBRE,75-79,18954.0
2023,8,HOMBRE,80+,20737.0
2023,8,MUJER,0-4,45177.0
2023,8,MUJER,10-14,55097.0
2023,8,MUJER,15-19,53517.0
2023,8,MUJER,20-24,57613.0
2023,8,MUJER,25-29,60646.0
2023,8,MUJER,30-34,65743.0
2023,8,MUJER,35-39,57768.0
2023,8,MUJER,40-44,58684.0
2023,8,MUJER,45-49,57142.0
2023,8,MUJER,5-9,50925.0
2023,8,MUJER,50-54,57603.0
2023,8,MUJER,55-59,56762.0
2023,8,MUJER,60-64,50023.0
2023,8,MUJER,65-69,43644.0
2023,8,MUJER,70-74,33668.0
2023,8,MUJER,75-79,24564.0
2023,8,MUJER,80+,34852.0
2023,9,HOMBRE,0-4,30255.0
2023,9,HOMBRE,10-14,36414.0
2023,9,HOMBRE,15-19,33709.0
2023,9,HOMBRE,20-24,32845.0
2023,9,HOMBRE,25-29,35319.0
2023,9,HOMBRE,30-34,37036.0
2023,9,HOMBRE,35-39,33138.0
2023,9,HOMBRE,40-44,33685.0
2023,9,HOMBRE,45-49,33565.0
2023,9,HOMBRE,5-9,34329.0
2023,9,HOMBRE,50-54,32370.0
2023,9,HOMBRE,55-59,31985.0
2023,9,HOMBRE,60-64,27907.0
2023,9,HOMBRE,65-69,23782.0
2023,9,HOMBRE,70-74,17875.0
2023,9,HOMBRE,75-79,12594.0
2023,9,HOMBRE,80+,14953.0
2023,9,MUJER,0-4,29156.0
2023,9,MUJER,10-14,35091.0
2023,9,MUJER,15-19,32915.0
2023,9,MUJER,20-24,33469.0
2023,9,MUJER,25-29,36795.0
2023,9,MUJER,30-34,39309.0
2023,9,MUJER,35-39,35518.0
2023,9,MUJER,40-44,35491.0
2023,9,MUJER,45-49,35036.0
2023,9,MUJER,5-9,33113.0
2023,9,MUJER,50-54,33151.0
2023,9,MUJER,55-59,32955.0
2023,9,MUJER,60-64,29057.0
2023,9,MUJER,65-69,25669.0
2023,9,MUJER,70-74,20444.0
2023,9,MUJER,75-79,15516.0
2023,9,MUJER,80+,23755.0
2023,10,HOMBRE,0-4,25972.0
2023,10,HOMBRE,10-14,31400.0
2023,10,HOMBRE,15-19,29514.0
2023,10,HOMBRE,20-24,27963.0
2023,10,HOMBRE,25-29,30665.0
2023,10,HOMBRE,30-34,35828.0
2023,10,HOMBRE,35-39,33227.0
2023,10,HOMBRE,40-44,32835.0
2023,10,HOMBRE,45-49,33180.0
2023,10,HOMBRE,5-9,28410.0
2023,10,HOMBRE,50-54,31812.0
2023,10,HOMBRE,55-59,30446.0
2023,10,HOMBRE,60-64,24552.0
2023,10,HOMBRE,65-69,19933.0
2023,10,HOMBRE,70-74,14635.0
2023,10,HOMBRE,75-79,9612.0
2023,10,HOMBRE,80+,11215.0
2023,10,MUJER,0-4,24968.0
2023,10,MUJER,10-14,30362.0
2023,10,MUJER,15-19,29094.0
2023,10,MUJER,20-24,28002.0
2023,10,MUJER,25-29,31273.0
2023,10,MUJER,30-34,35951.0
2023,10,MUJER,35-39,32915.0
2023,10,MUJER,40-44,32245.0
2023,10,MUJER,45-49,32605.0
2023,10,MUJER,5-9,27263.0
2023,10,MUJER,50-54,30369.0
2023,10,MUJER,55-59,29218.0
2023,10,MUJER,60-64,24671.0
2023,10,MUJER,65-69,21097.0
2023,10,MUJER,70-74,16484.0
2023,10,MUJER,75-79,11815.0
2023,10,MUJER,80+,17898.0
2023,11,HOMBRE,0-4,3351.0
2023,11,HOMBRE,10-14,4232.0
2023,11,HOMBRE,15-19,3868.0
2023,11,HOMBRE,20-24,2783.0
2023,11,HOMBRE,25-29,3372.0
2023,11,HOMBRE,30-34,4747.0
2023,11,HOMBRE,35-39,4448.0
2023,11,HOMBRE,40-44,4202.0
2023,11,HOMBRE,45-49,4000.0
2023,11,HOMBRE,5-9,3806.0
2023,11,HOMBRE,50-54,3525.0
2023,11,HOMBRE,55-59,3301.0
2023,11,HOMBRE,60-64,2874.0
2023,11,HOMBRE,65-69,2251.0
2023,11,HOMBRE,70-74,1601.0
2023,11,HOMBRE,75-79,1046.0
2023,11,HOMBRE,80+,1185.0
2023,11,MUJER,0-4,3239.0
2023,11,MUJER,10-14,3946.0
2023,11,MUJER,15-19,3273.0
2023,11,MUJER,20-24,2547.0
2023,11,MUJER,25-29,3531.0
2023,11,MUJER,30-34,5029.0
2023,11,MUJER,35-39,4519.0
2023,11,MUJER,40-44,4076.0
2023,11,MUJER,45-49,3863.0
2023,11,MUJER,5-9,3660.0
2023,11,MUJER,50-54,3370.0
2023,11,MUJER,55-59,3048.0
2023,11,MUJER,60-64,2733.0
2023,11,MUJER,65-69,2375.0
2023,11,MUJER,70-74,1707.0
2023,11,MUJER,75-79,1076.0
2023,11,MUJER,80+,1722.0
2023,12,HOMBRE,0-4,4961.0
2023,12,HOMBRE,10-14,5790.0
2023,12,HOMBRE,15-19,6064.0
2023,12,HOMBRE,20-24,6251.0
2023,12,HOMBRE,25-29,7464.0
2023,12,HOMBRE,30-34,8197.0
2023,12,HOMBRE,35-39,7370.0
2023,12,HOMBRE,40-44,6949.0
2023,12,HOMBRE,45-49,6270.0
2023,12,HOMBRE,5-9,5309.0
2023,12,HOMBRE,50-54,5427.0
2023,12,HOMBRE,55-59,5403.0
2023,12,HOMBRE,60-64,5280.0
2023,12,HOMBRE,65-69,4534.0
2023,12,HOMBRE,70-74,3210.0
2023,12,HOMBRE,75-79,2009.0
2023,12,HOMBRE,80+,2198.0
2023,12,MUJER,0-4,4790.0
2023,12,MUJER,10-14,5513.0
2023,12,MUJER,15-19,5110.0
2023,12,MUJER,20-24,5342.0
2023,12,MUJER,25-29,6876.0
2023,12,MUJER,30-34,7779.0
2023,12,MUJER,35-39,7160.0
2023,12,MUJER,40-44,6662.0
2023,12,MUJER,45-49,6033.0
2023,12,MUJER,5-9,5138.0
2023,12,MUJER,50-54,5252.0
2023,12,MUJER,55-59,5429.0
2023,12,MUJER,60-64,5280.0
2023,12,MUJER,65-69,4415.0
2023,12,MUJER,70-74,3205.0
2023,12,MUJER,75-79,2251.0
2023,12,MUJER,80+,3296.0
2023,13,HOMBRE,0-4,262682.0
2023,13,HOMBRE,10-14,256889.0
2023,13,HOMBRE,15-19,250066.0
2023,13,HOMBRE,20-24,294917.0
2023,13,HOMBRE,25-29,364479.0
2023,13,HOMBRE,30-34,409889.0
2023,13,HOMBRE,35-39,360784.0
2023,13,HOMBRE,40-44,310291.0
2023,13,HOMBRE,45-49,280920.0
2023,13,HOMBRE,5-9,257485.0
2023,13,HOMBRE,50-54,243147.0
2023,13,HOMBRE,55-59,226973.0
2023,13,HOMBRE,60-64,196220.0
2023,13,HOMBRE,65-69,158574.0
2023,13,HOMBRE,70-74,115536.0
2023,13,HOMBRE,75-79,73013.0
2023,13,HOMBRE,80+,76410.0
2023,13,MUJER,0-4,253288.0
2023,13,MUJER,10-14,250278.0
2023,13,MUJER,15-19,244923.0
2023,13,MUJER,20-24,284432.0
2023,13,MUJER,25-29,346267.0
2023,13,MUJER,30-34,383583.0
2023,13,MUJER,35-39,333629.0
2023,13,MUJER,40-44,294160.0
2023,13,MUJER,45-49,276432.0
2023,13,MUJER,5-9,249212.0
2023,13,MUJER,50-54,252055.0
2023,13,MUJER,55-59,246196.0
2023,13,MUJER,60-64,222702.0
2023,13,MUJER,65-69,189934.0
2023,13,MUJER,70-74,147676.0
2023,13,MUJER,75-79,103708.0
2023,13,MUJER,80+,151040.0
2023,14,HOMBRE,0-4,11284.0
2023,14,HOMBRE,10-14,14096.0
2023,14,HOMBRE,15-19,13505.0
2023,14,HOMBRE,20-24,13548.0
2023,14,HOMBRE,25-29,14565.0
2023,14,HOMBRE,30-34,15500.0
2023,14,HOMBRE,35-39,13375.0
2023,14,HOMBRE,40-44,12991.0
2023,14,HOMBRE,45-49,13058.0
2023,14,HOMBRE,5-9,12484.0
2023,14,HOMBRE,50-54,13236.0
2023,14,HOMBRE,55-59,13994.0
2023,14,HOMBRE,60-64,12088.0
2023,14,HOMBRE,65-69,9534.0
2023,14,HOMBRE,70-74,7251.0
2023,14,HOMBRE,75-79,4887.0
2023,14,HOMBRE,80+,5552.0
2023,14,MUJER,0-4,10914.0
2023,14,MUJER,10-14,13680.0
2023,14,MUJER,15-19,13107.0
2023,14,MUJER,20-24,13838.0
2023,14,MUJER,25-29,15165.0
2023,14,MUJER,30-34,16258.0
2023,14,MUJER,35-39,14341.0
2023,14,MUJER,40-44,13377.0
2023,14,MUJER,45-49,13065.0
2023,14,MUJER,5-9,12125.0
2023,14,MUJER,50-54,13428.0
2023,14,MUJER,55-59,14034.0
2023,14,MUJER,60-64,12363.0
2023,14,MUJER,65-69,10417.0
2023,14,MUJER,70-74,8486.0
2023,14,MUJER,75-79,6189.0
2023,14,MUJER,80+,9470.0
2023,15,HOMBRE,0-4,8089.0
2023,15,HOMBRE,10-14,9654.0
2023,15,HOMBRE,15-19,9618.0
2023,15,HOMBRE,20-24,10860.0
2023,15,HOMBRE,25-29,10834.0
2023,15,HOMBRE,30-34,10879.0
2023,15,HOMBRE,35-39,10157.0
2023,15,HOMBRE,40-44,9111.0
2023,15,HOMBRE,45-49,8295.0
2023,15,HOMBRE,5-9,8846.0
2023,15,HOMBRE,50-54,7836.0
2023,15,HOMBRE,55-59,6731.0
2023,15,HOMBRE,60-64,5900.0
2023,15,HOMBRE,65-69,5033.0
2023,15,HOMBRE,70-74,3853.0
2023,15,HOMBRE,75-79,2560.0
2023,15,HOMBRE,80+,2743.0
2023,15,MUJER,0-4,7796.0
2023,15,MUJER,10-14,9236.0
2023,15,MUJER,15-19,8357.0
2023,15,MUJER,20-24,8890.0
2023,15,MUJER,25-29,9691.0
2023,15,MUJER,30-34,10024.0
2023,15,MUJER,35-39,9477.0
2023,15,MUJER,40-44,8760.0
2023,15,MUJER,45-49,8094.0
2023,15,MUJER,5-9,8494.0
2023,15,MUJER,50-54,7791.0
2023,15,MUJER,55-59,7213.0
2023,15,MUJER,60-64,6710.0
2023,15,MUJER,65-69,5699.0
2023,15,MUJER,70-74,4611.0
2023,15,MUJER,75-79,3428.0
2023,15,MUJER,80+,4532.0
2023,16,HOMBRE,0-4,13828.0
2023,16,HOMBRE,10-14,17932.0
2023,16,HOMBRE,15-19,16868.0
2023,16,HOMBRE,20-24,14640.0
2023,16,HOMBRE,25-29,15761.0
2023,16,HOMBRE,30-34,17653.0
2023,16,HOMBRE,35-39,15971.0
2023,16,HOMBRE,40-44,15520.0
2023,16,HOMBRE,45-49,15906.0
2023,16,HOMBRE,5-9,16236.0
2023,16,HOMBRE,50-54,17488.0
2023,16,HOMBRE,55-59,17677.0
2023,16,HOMBRE,60-64,15659.0
2023,16,HOMBRE,65-69,13258.0
2023,16,HOMBRE,70-74,10376.0
2023,16,HOMBRE,75-79,7328.0
2023,16,HOMBRE,80+,8399.0
2023,16,MUJER,0-4,13258.0
2023,16,MUJER,10-14,16376.0
2023,16,MUJER,15-19,15824.0
2023,16,MUJER,20-24,15936.0
2023,16,MUJER,25-29,17507.0
2023,16,MUJER,30-34,19102.0
2023,16,MUJER,35-39,18002.0
2023,16,MUJER,40-44,17600.0
2023,16,MUJER,45-49,18134.0
2023,16,MUJER,5-9,15265.0
2023,16,MUJER,50-54,19302.0
2023,16,MUJER,55-59,18403.0
2023,16,MUJER,60-64,16750.0
2023,16,MUJER,65-69,14449.0
2023,16,MUJER,70-74,11516.0
2023,16,MUJER,75-79,8601.0
2023,16,MUJER,80+,12912.0
2024,1,HOMBRE,0-4,15254.0
2024,1,HOMBRE,10-14,15522.0
2024,1,HOMBRE,15-19,14236.0
2024,1,HOMBRE,20-24,14374.0
2024,1,HOMBRE,25-29,18062.0
2024,1,HOMBRE,30-34,19969.0
2024,1,HOMBRE,35-39,17343.0
2024,1,HOMBRE,40-44,15235.0
2024,1,HOMBRE,45-49,13200.0
2024,1,HOMBRE,5-9,14796.0
2024,1,HOMBRE,50-54,11192.0
2024,1,HOMBRE,55-59,9449.0
2024,1,HOMBRE,60-64,8452.0
2024,1,HOMBRE,65-69,6913.0
2024,1,HOMBRE,70-74,4909.0
2024,1,HOMBRE,75-79,2844.0
2024,1,HOMBRE,80+,2878.0
2024,1,MUJER,0-4,14619.0
2024,1,MUJER,10-14,15012.0
2024,1,MUJER,15-19,13543.0
2024,1,MUJER,20-24,13703.0
2024,1,MUJER,25-29,17676.0
2024,1,MUJER,30-34,18936.0
2024,1,MUJER,35-39,16540.0
2024,1,MUJER,40-44,14736.0
2024,1,MUJER,45-49,12614.0
2024,1,MUJER,5-9,14219.0
2024,1,MUJER,50-54,11096.0
2024,1,MUJER,55-59,9581.0
2024,1,MUJER,60-64,8742.0
2024,1,MUJER,65-69,7341.0
2024,1,MUJER,70-74,5510.0
2024,1,MUJER,75-79,3484.0
2024,1,MUJER,80+,4307.0
2024,2,HOMBRE,0-4,24825.0
2024,2,HOMBRE,10-14,25468.0
2024,2,HOMBRE,15-19,25016.0
2024,2,HOMBRE,20-24,26471.0
2024,2,HOMBRE,25-29,32427.0
2024,2,HOMBRE,30-34,34918.0
2024,2,HOMBRE,35-39,31022.0
2024,2,HOMBRE,40-44,27686.0
2024,2,HOMBRE,45-49,25508.0
2024,2,HOMBRE,5-9,23470.0
2024,2,HOMBRE,50-54,22180.0
2024,2,HOMBRE,55-59,17945.0
2024,2,HOMBRE,60-64,15751.0
2024,2,HOMBRE,65-69,12115.0
2024,2,HOMBRE,70-74,8326.0
2024,2,HOMBRE,75-79,4150.0
2024,2,HOMBRE,80+,3731.0
2024,2,MUJER,0-4,23805.0
2024,2,MUJER,10-14,23925.0
2024,2,MUJER,15-19,23275.0
2024,2,MUJER,20-24,25141.0
2024,2,MUJER,25-29,31703.0
2024,2,MUJER,30-34,34196.0
2024,2,MUJER,35-39,30287.0
2024,2,MUJER,40-44,26950.0
2024,2,MUJER,45-49,24971.0
2024,2,MUJER,5-9,22098.0
2024,2,MUJER,50-54,21541.0
2024,2,MUJER,55-59,17549.0
2024,2,MUJER,60-64,16060.0
2024,2,MUJER,65-69,12829.0
2024,2,MUJER,70-74,9587.0
2024,2,MUJER,75-79,5722.0
2024,2,MUJER,80+,7584.0
2024,3,HOMBRE,0-4,10437.0
2024,3,HOMBRE,10-14,12851.0
2024,3,HOMBRE,15-19,11077.0
2024,3,HOMBRE,20-24,10062.0
2024,3,HOMBRE,25-29,11637.0
2024,3,HOMBRE,30-34,13719.0
2024,3,HOMBRE,35-39,12978.0
2024,3,HOMBRE,40-44,11214.0
2024,3,HOMBRE,45-49,10356.0
2024,3,HOMBRE,5-9,11255.0
2024,3,HOMBRE,50-54,9657.0
2024,3,HOMBRE,55-59,9410.0
2024,3,HOMBRE,60-64,8554.0
2024,3,HOMBRE,65-69,6976.0
2024,3,HOMBRE,70-74,5000.0
2024,3,HOMBRE,75-79,3005.0
2024,3,HOMBRE,80+,3143.0
2024,3,MUJER,0-4,10041.0
2024,3,MUJER,10-14,12338.0
2024,3,MUJER,15-19,10281.0
2024,3,MUJER,20-24,9306.0
2024,3,MUJER,25-29,11222.0
2024,3,MUJER,30-34,13163.0
2024,3,MUJER,35-39,12297.0
2024,3,MUJER,40-44,10589.0
2024,3,MUJER,45-49,9576.0
2024,3,MUJER,5-9,10820.0
2024,3,MUJER,50-54,9152.0
2024,3,MUJER,55-59,9330.0
2024,3,MUJER,60-64,8803.0
2024,3,MUJER,65-69,7328.0
2024,3,MUJER,70-74,5565.0
2024,3,MUJER,75-79,3743.0
2024,3,MUJER,80+,5107.0
2024,4,HOMBRE,0-4,25813.0
2024,4,HOMBRE,10-14,32290.0
2024,4,HOMBRE,15-19,28976.0
2024,4,HOMBRE,20-24,28577.0
2024,4,HOMBRE,25-29,31481.0
2024,4,HOMBRE,30-34,34222.0
2024,4,HOMBRE,35-39,31222.0
2024,4,HOMBRE,40-44,28898.0
2024,4,HOMBRE,45-49,27863.0
2024,4,HOMBRE,5-9,28619.0
2024,4,HOMBRE,50-54,26568.0
2024,4,HOMBRE,55-59,25733.0
2024,4,HOMBRE,60-64,22641.0
2024,4,HOMBRE,65-69,19570.0
2024,4,HOMBRE,70-74,14933.0
2024,4,HOMBRE,75-79,10228.0
2024,4,HOMBRE,80+,12614.0
2024,4,MUJER,0-4,24882.0
2024,4,MUJER,10-14,31305.0
2024,4,MUJER,15-19,28135.0
2024,4,MUJER,20-24,27927.0
2024,4,MUJER,25-29,30941.0
2024,4,MUJER,30-34,34371.0
2024,4,MUJER,35-39,32622.0
2024,4,MUJER,40-44,30220.0
2024,4,MUJER,45-49,29334.0
2024,4,MUJER,5-9,27648.0
2024,4,MUJER,50-54,28170.0
2024,4,MUJER,55-59,27740.0
2024,4,MUJER,60-64,24730.0
2024,4,MUJER,65-69,21628.0
2024,4,MUJER,70-74,17351.0
2024,4,MUJER,75-79,12795.0
2024,4,MUJER,80+,19220.0
2024,5,HOMBRE,0-4,55310.0
2024,5,HOMBRE,10-14,65252.0
2024,5,HOMBRE,15-19,64581.0
2024,5,HOMBRE,20-24,70628.0
2024,5,HOMBRE,25-29,75484.0
2024,5,HOMBRE,30-34,77037.0
2024,5,HOMBRE,35-39,70856.0
2024,5,HOMBRE,40-44,68406.0
2024,5,HOMBRE,45-49,62485.0
2024,5,HOMBRE,5-9,60298.0
2024,5,HOMBRE,50-54,58670.0
2024,5,HOMBRE,55-59,59281.0
2024,5,HOMBRE,60-64,56266.0
2024,5,HOMBRE,65-69,48942.0
2024,5,HOMBRE,70-74,38448.0
2024,5,HOMBRE,75-79,27022.0
2024,5,HOMBRE,80+,31382.0
2024,5,MUJER,0-4,52952.0
2024,5,MUJER,10-14,62957.0
2024,5,MUJER,15-19,62566.0
2024,5,MUJER,20-24,66730.0
2024,5,MUJER,25-29,71403.0
2024,5,MUJER,30-34,75780.0
2024,5,MUJER,35-39,70838.0
2024,5,MUJER,40-44,68880.0
2024,5,MUJER,45-49,64980.0
2024,5,MUJER,5-9,57850.0
2024,5,MUJER,50-54,61768.0
2024,5,MUJER,55-59,64542.0
2024,5,MUJER,60-64,63433.0
2024,5,MUJER,65-69,56468.0
2024,5,MUJER,70-74,46109.0
2024,5,MUJER,75-79,34855.0
2024,5,MUJER,80+,53234.0
2024,6,HOMBRE,0-4,29244.0
2024,6,HOMBRE,10-14,35412.0
2024,6,HOMBRE,15-19,31806.0
2024,6,HOMBRE,20-24,27839.0
2024,6,HOMBRE,25-29,34003.0
2024,6,HOMBRE,30-34,39584.0
2024,6,HOMBRE,35-39,37425.0
2024,6,HOMBRE,40-44,36902.0
2024,6,HOMBRE,45-49,36521.0
2024,6,HOMBRE,5-9,32622.0
2024,6,HOMBRE,50-54,33794.0
2024,6,HOMBRE,55-59,33663.0
2024,6,HOMBRE,60-64,30465.0
2024,6,HOMBRE,65-69,25469.0
2024,6,HOMBRE,70-74,19572.0
2024,6,HOMBRE,75-79,13288.0
2024,6,HOMBRE,80+,14888.0
2024,6,MUJER,0-4,28061.0
2024,6,MUJER,10-14,33878.0
2024,6,MUJER,15-19,30329.0
2024,6,MUJER,20-24,26375.0
2024,6,MUJER,25-29,32400.0
2024,6,MUJER,30-34,39048.0
2024,6,MUJER,35-39,37366.0
2024,6,MUJER,40-44,35756.0
2024,6,MUJER,45-49,35700.0
2024,6,MUJER,5-9,31300.0
2024,6,MUJER,50-54,33457.0
2024,6,MUJER,55-59,33612.0
2024,6,MUJER,60-64,31053.0
2024,6,MUJER,65-69,26831.0
2024,6,MUJER,70-74,21478.0
2024,6,MUJER,75-79,15186.0
2024,6,MUJER,80+,21259.0
2024,7,HOMBRE,0-4,33867.0
2024,7,HOMBRE,10-14,39804.0
2024,7,HOMBRE,15-19,37313.0
2024,7,HOMBRE,20-24,35440.0
2024,7,HOMBRE,25-29,38687.0
2024,7,HOMBRE,30-34,42975.0
2024,7,HOMBRE,35-39,39385.0
2024,7,HOMBRE,40-44,38609.0
2024,7,HOMBRE,45-49,39119.0
2024,7,HOMBRE,5-9,37825.0
2024,7,HOMBRE,50-54,36383.0
2024,7,HOMBRE,55-59,37292.0
2024,7,HOMBRE,60-64,34122.0
2024,7,HOMBRE,65-69,28742.0
2024,7,HOMBRE,70-74,22743.0
2024,7,HOMBRE,75-79,15168.0
2024,7,HOMBRE,80+,16574.0
2024,7,MUJER,0-4,32718.0
2024,7,MUJER,10-14,38157.0
2024,7,MUJER,15-19,36071.0
2024,7,MUJER,20-24,35385.0
2024,7,MUJER,25-29,38748.0
2024,7,MUJER,30-34,43969.0
2024,7,MUJER,35-39,41510.0
2024,7,MUJER,40-44,40365.0
2024,7,MUJER,45-49,40781.0
2024,7,MUJER,5-9,36461.0
2024,7,MUJER,50-54,38092.0
2024,7,MUJER,55-59,39189.0
2024,7,MUJER,60-64,35980.0
2024,7,MUJER,65-69,31383.0
2024,7,MUJER,70-74,25961.0
2024,7,MUJER,75-79,18122.0
2024,7,MUJER,80+,25042.0
2024,8,HOMBRE,0-4,46630.0
2024,8,HOMBRE,10-14,57023.0
2024,8,HOMBRE,15-19,55731.0
2024,8,HOMBRE,20-24,56461.0
2024,8,HOMBRE,25-29,58745.0
2024,8,HOMBRE,30-34,64416.0
2024,8,HOMBRE,35-39,56458.0
2024,8,HOMBRE,40-44,54568.0
2024,8,HOMBRE,45-49,53639.0
2024,8,HOMBRE,5-9,51570.0
2024,8,HOMBRE,50-54,54443.0
2024,8,HOMBRE,55-59,53817.0
2024,8,HOMBRE,60-64,47006.0
2024,8,HOMBRE,65-69,38616.0
2024,8,HOMBRE,70-74,29286.0
2024,8,HOMBRE,75-79,19774.0
2024,8,HOMBRE,80+,21739.0
2024,8,MUJER,0-4,44930.0
2024,8,MUJER,10-14,54702.0
2024,8,MUJER,15-19,53868.0
2024,8,MUJER,20-24,55878.0
2024,8,MUJER,25-29,59257.0
2024,8,MUJER,30-34,65276.0
2024,8,MUJER,35-39,59287.0
2024,8,MUJER,40-44,58762.0
2024,8,MUJER,45-49,56987.0
2024,8,MUJER,5-9,49621.0
2024,8,MUJER,50-54,57493.0
2024,8,MUJER,55-59,57253.0
2024,8,MUJER,60-64,51247.0
2024,8,MUJER,65-69,44507.0
2024,8,MUJER,70-74,35605.0
2024,8,MUJER,75-79,25362.0
2024,8,MUJER,80+,36268.0
2024,9,HOMBRE,0-4,30052.0
2024,9,HOMBRE,10-14,36053.0
2024,9,HOMBRE,15-19,34028.0
2024,9,HOMBRE,20-24,31808.0
2024,9,HOMBRE,25-29,34665.0
2024,9,HOMBRE,30-34,36827.0
2024,9,HOMBRE,35-39,33844.0
2024,9,HOMBRE,40-44,33742.0
2024,9,HOMBRE,45-49,33462.0
2024,9,HOMBRE,5-9,33722.0
2024,9,HOMBRE,50-54,32429.0
2024,9,HOMBRE,55-59,32261.0
2024,9,HOMBRE,60-64,28575.0
2024,9,HOMBRE,65-69,24491.0
2024,9,HOMBRE,70-74,18803.0
2024,9,HOMBRE,75-79,13011.0
2024,9,HOMBRE,80+,15665.0
2024,9,MUJER,0-4,28945.0
2024,9,MUJER,10-14,34759.0
2024,9,MUJER,15-19,33185.0
2024,9,MUJER,20-24,32514.0
2024,9,MUJER,25-29,35978.0
2024,9,MUJER,30-34,39213.0
2024,9,MUJER,35-39,36184.0
2024,9,MUJER,40-44,35730.0
2024,9,MUJER,45-49,35086.0
2024,9,MUJER,5-9,32532.0
2024,9,MUJER,50-54,33291.0
2024,9,MUJER,55-59,33298.0
2024,9,MUJER,60-64,29774.0
2024,9,MUJER,65-69,26296.0
2024,9,MUJER,70-74,21436.0
2024,9,MUJER,75-79,15898.0
2024,9,MUJER,80+,24607.0
2024,10,HOMBRE,0-4,25837.0
2024,10,HOMBRE,10-14,30447.0
2024,10,HOMBRE,15-19,30047.0
2024,10,HOMBRE,20-24,27376.0
2024,10,HOMBRE,25-29,30024.0
2024,10,HOMBRE,30-34,35341.0
2024,10,HOMBRE,35-39,34032.0
2024,10,HOMBRE,40-44,33006.0
2024,10,HOMBRE,45-49,33024.0
2024,10,HOMBRE,5-9,27903.0
2024,10,HOMBRE,50-54,32075.0
2024,10,HOMBRE,55-59,30840.0
2024,10,HOMBRE,60-64,25676.0
2024,10,HOMBRE,65-69,20455.0
2024,10,HOMBRE,70-74,15511.0
2024,10,HOMBRE,75-79,10072.0
2024,10,HOMBRE,80+,11747.0
2024,10,MUJER,0-4,24843.0
2024,10,MUJER,10-14,29441.0
2024,10,MUJER,15-19,29584.0
2024,10,MUJER,20-24,27469.0
2024,10,MUJER,25-29,30741.0
2024,10,MUJER,30-34,35587.0
2024,10,MUJER,35-39,33655.0
2024,10,MUJER,40-44,32342.0
2024,10,MUJER,45-49,32629.0
2024,10,MUJER,5-9,26775.0
2024,10,MUJER,50-54,30742.0
2024,10,MUJER,55-59,29603.0
2024,10,MUJER,60-64,25556.0
2024,10,MUJER,65-69,21604.0
2024,10,MUJER,70-74,17381.0
2024,10,MUJER,75-79,12263.0
2024,10,MUJER,80+,18543.0
2024,11,HOMBRE,0-4,3324.0
2024,11,HOMBRE,10-14,4097.0
2024,11,HOMBRE,15-19,3964.0
2024,11,HOMBRE,20-24,2742.0
2024,11,HOMBRE,25-29,3254.0
2024,11,HOMBRE,30-34,4602.0
2024,11,HOMBRE,35-39,4616.0
2024,11,HOMBRE,40-44,4204.0
2024,11,HOMBRE,45-49,4025.0
2024,11,HOMBRE,5-9,3695.0
2024,11,HOMBRE,50-54,3556.0
2024,11,HOMBRE,55-59,3306.0
2024,11,HOMBRE,60-64,2941.0
2024,11,HOMBRE,65-69,2320.0
2024,11,HOMBRE,70-74,1682.0
2024,11,HOMBRE,75-79,1088.0
2024,11,HOMBRE,80+,1235.0
2024,11,MUJER,0-4,3215.0
2024,11,MUJER,10-14,3816.0
2024,11,MUJER,15-19,3358.0
2024,11,MUJER,20-24,2472.0
2024,11,MUJER,25-29,3425.0
2024,11,MUJER,30-34,4897.0
2024,11,MUJER,35-39,4682.0
2024,11,MUJER,40-44,4124.0
2024,11,MUJER,45-49,3882.0
2024,11,MUJER,5-9,3555.0
2024,11,MUJER,50-54,3444.0
2024,11,MUJER,55-59,3075.0
2024,11,MUJER,60-64,2772.0
2024,11,MUJER,65-69,2428.0
2024,11,MUJER,70-74,1840.0
2024,11,MUJER,75-79,1129.0
2024,11,MUJER,80+,1773.0
2024,12,HOMBRE,0-4,4960.0
2024,12,HOMBRE,10-14,5677.0
2024,12,HOMBRE,15-19,6111.0
2024,12,HOMBRE,20-24,6093.0
2024,12,HOMBRE,25-29,7413.0
2024,12,HOMBRE,30-34,8167.0
2024,12,HOMBRE,35-39,7629.0
2024,12,HOMBRE,40-44,6964.0
2024,12,HOMBRE,45-49,6397.0
2024,12,HOMBRE,5-9,5216.0
2024,12,HOMBRE,50-54,5515.0
2024,12,HOMBRE,55-59,5354.0
2024,12,HOMBRE,60-64,5263.0
2024,12,HOMBRE,65-69,4647.0
2024,12,HOMBRE,70-74,3424.0
2024,12,HOMBRE,75-79,2095.0
2024,12,HOMBRE,80+,2301.0
2024,12,MUJER,0-4,4790.0
2024,12,MUJER,10-14,5413.0
