era,definition,code,patients
2019-2020,TEA_operacional,S8220,4
2019-2020,TEA_operacional,F603,4
2019-2020,TEA_operacional,S5200,4
2019-2020,TEA_operacional,Z511,4
2019-2020,TEA_operacional,S009,4
2019-2020,TEA_operacional,C629,4
2019-2020,TEA_operacional,S7230,3
2019-2020,TEA_operacional,Z137,3
2019-2020,TEA_operacional,E162,3
2019-2020,TEA_operacional,S011,3
2019-2020,TEA_operacional,Q315,3
2019-2020,TEA_operacional,B349,3
2019-2020,TEA_operacional,S8230,3
2019-2020,TEA_operacional,F900,3
2019-2020,TEA_operacional,P599,3
2019-2020,TEA_operacional,J342,3
2019-2020,TEA_operacional,S5270,3
2019-2020,TEA_operacional,J204,3
2019-2020,TEA_operacional,J188,3
2019-2020,TEA_operacional,H919,3
2019-2020,TEA_operacional,L021,3
2019-2020,TEA_operacional,U072,3
2019-2020,TEA_operacional,H669,3
2019-2020,TEA_operacional,E161,3
2019-2020,TEA_operacional,K900,3
2019-2020,TEA_operacional,H500,3
2019-2020,TEA_operacional,Q431,3
2019-2020,TEA_operacional,S5210,3
2019-2020,TEA_operacional,I861,3
2019-2020,TEA_operacional,G938,3
2019-2020,TEA_operacional,G934,3
2019-2020,TEA_operacional,K851,3
2019-2020,TEA_operacional,J040,3
2019-2020,TEA_operacional,G800,3
2019-2020,TEA_operacional,S0210,3
2019-2020,TEA_operacional,K801,3
2019-2020,TEA_operacional,R55,3
2019-2020,TEA_operacional,F911,3
2019-2020,TEA_operacional,M7953,3
2019-2020,TEA_operacional,R13,3
2019-2020,TEA_operacional,T172,3
2019-2020,TEA_operacional,M2106,3
2019-2020,TEA_operacional,D649,3
2019-2020,TEA_operacional,K36,3
2019-2020,TEA_operacional,T202,3
2019-2020,TEA_operacional,Z478,3
2019-2020,TEA_operacional,F09,3
2019-2020,TEA_operacional,N921,3
2019-2020,TEA_operacional,Q204,3
2019-2020,TEA_operacional,F208,3
2019-2020,TEA_operacional,T232,3
2019-2020,TEA_operacional,F319,3
2019-2020,TEA_operacional,R104,3
2019-2020,TEA_operacional,K053,3
2019-2020,TEA_operacional,T16,3
2019-2020,TEA_operacional,D70,3
2019-2020,TEA_operacional,Q753,3
2019-2020,TEA_operacional,K439,3
2019-2020,TEA_operacional,Z433,3
2019-2020,TEA_operacional,K519,3
2019-2020,TEA_operacional,Q750,3
2019-2020,TEA_operacional,R509,3
2019-2020,TEA_operacional,K510,3
2019-2020,TEA_operacional,K403,2
2019-2020,TEA_operacional,S0280,2
2019-2020,TEA_operacional,I471,2
2019-2020,TEA_operacional,S099,2
2019-2020,TEA_operacional,Q668,2
2019-2020,TEA_operacional,K922,2
2019-2020,TEA_operacional,Q549,2
2019-2020,TEA_operacional,Q667,2
2019-2020,TEA_operacional,K20,2
2019-2020,TEA_operacional,S0250,2
2019-2020,TEA_operacional,K625,2
2019-2020,TEA_operacional,Q742,2
2019-2020,TEA_operacional,K081,2
2019-2020,TEA_operacional,A281,2
2019-2020,TEA_operacional,I479,2
2019-2020,TEA_operacional,K858,2
2019-2020,TEA_operacional,K566,2
2019-2020,TEA_operacional,Z763,2
2019-2020,TEA_operacional,Q851,2
2019-2020,TEA_operacional,K259,2
2019-2020,TEA_operacional,I608,2
2019-2020,TEA_operacional,S059,2
2019-2020,TEA_operacional,K291,2
2019-2020,TEA_operacional,Z540,2
2019-2020,TEA_operacional,J050,2
2019-2020,TEA_operacional,A082,2
2019-2020,TEA_operacional,I615,2
2019-2020,TEA_operacional,K388,2
2019-2020,TEA_operacional,C920,2
2019-2020,TEA_operacional,B179,2
2019-2020,TEA_operacional,K051,2
2019-2020,TEA_operacional,J068,2
2019-2020,TEA_operacional,R100,2
2019-2020,TEA_operacional,S015,2
2019-2020,TEA_operacional,B019,2
2019-2020,TEA_operacional,B678,2
2019-2020,TEA_operacional,J955,2
2019-2020,TEA_operacional,R268,2
2019-2020,TEA_operacional,R31,2
2019-2020,TEA_operacional,N832,2
2019-2020,TEA_operacional,R620,2
2019-2020,TEA_operacional,K720,2
2019-2020,TEA_operacional,K769,2
2019-2020,TEA_operacional,Z308,2
2019-2020,TEA_operacional,Z430,2
2019-2020,TEA_operacional,R51,2
2019-2020,TEA_operacional,J441,2
2019-2020,TEA_operacional,J448,2
2019-2020,TEA_operacional,J698,2
2019-2020,TEA_operacional,J459,2
2019-2020,TEA_operacional,J219,2
2019-2020,TEA_operacional,S017,2
2019-2020,TEA_operacional,B002,2
2019-2020,TEA_operacional,K044,2
2019-2020,TEA_operacional,C73,2
2019-2020,TEA_operacional,J120,2
2019-2020,TEA_operacional,Z431,2
2019-2020,TEA_operacional,Z514,2
2019-2020,TEA_operacional,S0220,2
2019-2020,TEA_operacional,Z048,2
2019-2020,TEA_operacional,J13,2
2019-2020,TEA_operacional,J151,2
2019-2020,TEA_operacional,J208,2
2019-2020,TEA_operacional,K810,2
2019-2020,TEA_operacional,N488,2
2019-2020,TEA_operacional,P220,2
2019-2020,TEA_operacional,K036,2
2019-2020,TEA_operacional,K025,2
2019-2020,TEA_operacional,J181,2
2019-2020,TEA_operacional,K011,2
2019-2020,TEA_operacional,L022,2
2019-2020,TEA_operacional,H653,2
2019-2020,TEA_operacional,L030,2
2019-2020,TEA_operacional,N049,2
2019-2020,TEA_operacional,T182,2
2019-2020,TEA_operacional,M9115,2
2019-2020,TEA_operacional,F638,2
2019-2020,TEA_operacional,Q250,2
2019-2020,TEA_operacional,F711,2
2019-2020,TEA_operacional,S830,2
2019-2020,TEA_operacional,S3671,2
2019-2020,TEA_operacional,F809,2
2019-2020,TEA_operacional,F842,2
2019-2020,TEA_operacional,T71,2
2019-2020,TEA_operacional,G259,2
2019-2020,TEA_operacional,F89,2
2019-2020,TEA_operacional,F913,2
2019-2020,TEA_operacional,S8210,2
2019-2020,TEA_operacional,F988,2
2019-2020,TEA_operacional,G040,2
2019-2020,TEA_operacional,G060,2
2019-2020,TEA_operacional,L720,2
2019-2020,TEA_operacional,S7200,2
2019-2020,TEA_operacional,N137,2
2019-2020,TEA_operacional,T509,2
2019-2020,TEA_operacional,Q234,2
2019-2020,TEA_operacional,D692,2
2019-2020,TEA_operacional,Q213,2
2019-2020,TEA_operacional,Q039,2
2019-2020,TEA_operacional,E669,2
2019-2020,TEA_operacional,T426,2
2019-2020,TEA_operacional,E111,2
2019-2020,TEA_operacional,T421,2
2019-2020,TEA_operacional,T407,2
2019-2020,TEA_operacional,E835,2
2019-2020,TEA_operacional,E871,2
2019-2020,TEA_operacional,T405,2
2019-2020,TEA_operacional,T378,2
2019-2020,TEA_operacional,F061,2
2019-2020,TEA_operacional,T292,2
2019-2020,TEA_operacional,F192,2
2019-2020,TEA_operacional,F230,2
2019-2020,TEA_operacional,F231,2
2019-2020,TEA_operacional,F28,2
2019-2020,TEA_operacional,F311,2
2019-2020,TEA_operacional,M303,2
2019-2020,TEA_operacional,F318,2
2019-2020,TEA_operacional,P590,2
2019-2020,TEA_operacional,F799,2
2019-2020,TEA_operacional,L519,2
2019-2020,TEA_operacional,S519,2
2019-2020,TEA_operacional,G710,2
2019-2020,TEA_operacional,G711,2
2019-2020,TEA_operacional,G808,2
2019-2020,TEA_operacional,S5260,2
2019-2020,TEA_operacional,G824,2
2019-2020,TEA_operacional,P285,2
2019-2020,TEA_operacional,G911,2
2019-2020,TEA_operacional,D227,2
2019-2020,TEA_operacional,H050,2
2019-2020,TEA_operacional,H269,2
2019-2020,TEA_operacional,H508,2
2019-2020,TEA_operacional,S5280,2
2019-2020,TEA_operacional,D225,2
2019-2020,TEA_operacional,H612,2
2019-2020,TEA_operacional,S4230,2
2019-2020,TEA_operacional,S4220,2
2019-2020,TEA_operacional,L050,2
2019-2020,TEA_operacional,D180,2
2019-2020,TEA_operacional,T887,2
2019-2020,TEA_operacional,D164,2
2019-2020,TEA_operacional,S398,2
2019-2020,TEA_operacional,H918,2
2019-2020,TEA_operacional,G610,2
2019-2020,TEA_operacional,A020,2
2019-2020,TEA_operacional,N185,2
2019-2020,TEA_operacional,N319,2
2019-2020,TEA_operacional,S618,2
2019-2020,TEA_operacional,D410,2
2019-2020,TEA_operacional,G402,2
2019-2020,TEA_operacional,S619,2
2019-2020,TEA_operacional,Q100,1
2019-2020,TEA_operacional,Q02,1
2019-2020,TEA_operacional,Q542,1
2019-2020,TEA_operacional,Q311,1
2019-2020,TEA_operacional,Q111,1
2019-2020,TEA_operacional,Q321,1
2019-2020,TEA_operacional,Q181,1
2019-2020,TEA_operacional,Q018,1
2019-2020,TEA_operacional,Q676,1
2019-2020,TEA_operacional,Q675,1
2019-2020,TEA_operacional,Q674,1
2019-2020,TEA_operacional,Q012,1
2019-2020,TEA_operacional,P369,1
2019-2020,TEA_operacional,Q641,1
2019-2020,TEA_operacional,Q680,1
2019-2020,TEA_operacional,P290,1
2019-2020,TEA_operacional,Q682,1
2019-2020,TEA_operacional,Q079,1
2019-2020,TEA_operacional,O993,1
2019-2020,TEA_operacional,Q505,1
2019-2020,TEA_operacional,Q691,1
2019-2020,TEA_operacional,P238,1
2019-2020,TEA_operacional,P398,1
2019-2020,TEA_operacional,O991,1
2019-2020,TEA_operacional,Q541,1
2019-2020,TEA_operacional,Q370,1
2019-2020,TEA_operacional,Q070,1
2019-2020,TEA_operacional,Q052,1
2019-2020,TEA_operacional,Q692,1
2019-2020,TEA_operacional,Q038,1
2019-2020,TEA_operacional,Q210,1
2019-2020,TEA_operacional,Q666,1
2019-2020,TEA_operacional,P704,1
2019-2020,TEA_operacional,Q388,1
2019-2020,TEA_operacional,P071,1
2019-2020,TEA_operacional,Q245,1
2019-2020,TEA_operacional,Q390,1
2019-2020,TEA_operacional,Q651,1
2019-2020,TEA_operacional,Q248,1
2019-2020,TEA_operacional,P77,1
2019-2020,TEA_operacional,P228,1
2019-2020,TEA_operacional,P210,1
2019-2020,TEA_operacional,Q256,1
2019-2020,TEA_operacional,Q650,1
2019-2020,TEA_operacional,Q279,1
2019-2020,TEA_operacional,Q419,1
2019-2020,TEA_operacional,Q282,1
2019-2020,TEA_operacional,P835,1
2019-2020,TEA_operacional,Q658,1
2019-2020,TEA_operacional,Q239,1
2019-2020,TEA_operacional,P289,1
2019-2020,TEA_operacional,Q632,1
2019-2020,TEA_operacional,Q230,1
2019-2020,TEA_operacional,Q383,1
2019-2020,TEA_operacional,Q225,1
2019-2020,TEA_operacional,P90,1
2019-2020,TEA_operacional,P915,1
2019-2020,TEA_operacional,P598,1
2019-2020,TEA_operacional,Q430,1
2019-2020,TEA_operacional,Q211,1
2019-2020,TEA_operacional,P219,1
2019-2020,TEA_operacional,P916,1
2019-2020,TEA_operacional,Q308,1
2019-2020,TEA_operacional,P942,1
2019-2020,TEA_operacional,Q229,1
2019-2020,TEA_operacional,S3611,1
2019-2020,TEA_operacional,Q740,1
2019-2020,TEA_operacional,T312,1
2019-2020,TEA_operacional,T505,1
2019-2020,TEA_operacional,T490,1
2019-2020,TEA_operacional,T466,1
2019-2020,TEA_operacional,T465,1
2019-2020,TEA_operacional,T461,1
2019-2020,TEA_operacional,T451,1
2019-2020,TEA_operacional,T450,1
2019-2020,TEA_operacional,T447,1
2019-2020,TEA_operacional,T443,1
2019-2020,TEA_operacional,T436,1
2019-2020,TEA_operacional,T430,1
2019-2020,TEA_operacional,T427,1
2019-2020,TEA_operacional,T402,1
2019-2020,TEA_operacional,T361,1
2019-2020,TEA_operacional,T291,1
2019-2020,TEA_operacional,Q759,1
2019-2020,TEA_operacional,T290,1
2019-2020,TEA_operacional,T253,1
2019-2020,TEA_operacional,T251,1
2019-2020,TEA_operacional,T243,1
2019-2020,TEA_operacional,T242,1
2019-2020,TEA_operacional,T233,1
2019-2020,TEA_operacional,T231,1
2019-2020,TEA_operacional,T230,1
2019-2020,TEA_operacional,T223,1
2019-2020,TEA_operacional,T222,1
2019-2020,TEA_operacional,T201,1
2019-2020,TEA_operacional,T189,1
2019-2020,TEA_operacional,T184,1
2019-2020,TEA_operacional,T179,1
2019-2020,TEA_operacional,T510,1
2019-2020,TEA_operacional,T511,1
2019-2020,TEA_operacional,T58,1
2019-2020,TEA_operacional,T600,1
2019-2020,TEA_operacional,Z915,1
2019-2020,TEA_operacional,Z653,1
2019-2020,TEA_operacional,Z465,1
2019-2020,TEA_operacional,Z450,1
2019-2020,TEA_operacional,Z432,1
2019-2020,TEA_operacional,Z304,1
2019-2020,TEA_operacional,Z302,1
2019-2020,TEA_operacional,Z139,1
2019-2020,TEA_operacional,Z098,1
2019-2020,TEA_operacional,Z087,1
2019-2020,TEA_operacional,Z031,1
2019-2020,TEA_operacional,Z011,1
2019-2020,TEA_operacional,T983,1
2019-2020,TEA_operacional,T858,1
2019-2020,TEA_operacional,T855,1
2019-2020,TEA_operacional,T846,1
2019-2020,TEA_operacional,T827,1
2019-2020,TEA_operacional,T824,1
2019-2020,TEA_operacional,T818,1
2019-2020,TEA_operacional,T815,1
2019-2020,TEA_operacional,T814,1
2019-2020,TEA_operacional,T813,1
2019-2020,TEA_operacional,T810,1
2019-2020,TEA_operacional,T784,1
2019-2020,TEA_operacional,T781,1
2019-2020,TEA_operacional,T780,1
2019-2020,TEA_operacional,T742,1
2019-2020,TEA_operacional,T658,1
2019-2020,TEA_operacional,T634,1
2019-2020,TEA_operacional,T150,1
2019-2020,TEA_operacional,T141,1
2019-2020,TEA_operacional,T135,1
2019-2020,TEA_operacional,S0680,1
2019-2020,TEA_operacional,S0630,1
2019-2020,TEA_operacional,S058,1
2019-2020,TEA_operacional,S0260,1
2019-2020,TEA_operacional,S0230,1
2019-2020,TEA_operacional,S0201,1
2019-2020,TEA_operacional,S0200,1
2019-2020,TEA_operacional,S018,1
2019-2020,TEA_operacional,S012,1
2019-2020,TEA_operacional,R599,1
2019-2020,TEA_operacional,R572,1
2019-2020,TEA_operacional,R522,1
2019-2020,TEA_operacional,R508,1
2019-2020,TEA_operacional,R490,1
2019-2020,TEA_operacional,R262,1
2019-2020,TEA_operacional,R258,1
2019-2020,TEA_operacional,R223,1
2019-2020,TEA_operacional,R040,1
2019-2020,TEA_operacional,Q998,1
2019-2020,TEA_operacional,Q935,1
2019-2020,TEA_operacional,Q929,1
2019-2020,TEA_operacional,Q909,1
2019-2020,TEA_operacional,Q897,1
2019-2020,TEA_operacional,Q892,1
2019-2020,TEA_operacional,Q873,1
2019-2020,TEA_operacional,Q871,1
2019-2020,TEA_operacional,Q870,1
2019-2020,TEA_operacional,Q828,1
2019-2020,TEA_operacional,Q822,1
2019-2020,TEA_operacional,Q774,1
2019-2020,TEA_operacional,S0650,1
2019-2020,TEA_operacional,S090,1
2019-2020,TEA_operacional,T068,1
2019-2020,TEA_operacional,S1200,1
2019-2020,TEA_operacional,T009,1
2019-2020,TEA_operacional,S903,1
2019-2020,TEA_operacional,S8250,1
2019-2020,TEA_operacional,S810,1
2019-2020,TEA_operacional,S7240,1
2019-2020,TEA_operacional,S7231,1
2019-2020,TEA_operacional,S7220,1
2019-2020,TEA_operacional,S701,1
2019-2020,TEA_operacional,S682,1
2019-2020,TEA_operacional,S681,1
2019-2020,TEA_operacional,S6260,1
2019-2020,TEA_operacional,S6251,1
2019-2020,TEA_operacional,S610,1
2019-2020,TEA_operacional,S5291,1
2019-2020,TEA_operacional,S5290,1
2019-2020,TEA_operacional,S5220,1
2019-2020,TEA_operacional,S518,1
2019-2020,TEA_operacional,S517,1
2019-2020,TEA_operacional,S4200,1
2019-2020,TEA_operacional,S417,1
2019-2020,TEA_operacional,S411,1
2019-2020,TEA_operacional,S410,1
2019-2020,TEA_operacional,S399,1
2019-2020,TEA_operacional,O800,1
2019-2020,TEA_operacional,S310,1
2019-2020,TEA_operacional,S299,1
2019-2020,TEA_operacional,S2781,1
2019-2020,TEA_operacional,S2701,1
2019-2020,TEA_operacional,S202,1
2019-2020,TEA_operacional,O821,1
2019-2020,TEA_operacional,K635,1
2019-2020,TEA_operacional,O701,1
2019-2020,TEA_operacional,F449,1
2019-2020,TEA_operacional,F410,1
2019-2020,TEA_operacional,F411,1
2019-2020,TEA_operacional,F412,1
2019-2020,TEA_operacional,F418,1
2019-2020,TEA_operacional,F419,1
2019-2020,TEA_operacional,F444,1
2019-2020,TEA_operacional,F445,1
2019-2020,TEA_operacional,F450,1
2019-2020,TEA_operacional,F331,1
2019-2020,TEA_operacional,F452,1
2019-2020,TEA_operacional,F500,1
2019-2020,TEA_operacional,F61,1
2019-2020,TEA_operacional,F639,1
2019-2020,TEA_operacional,F701,1
2019-2020,TEA_operacional,F709,1
2019-2020,TEA_operacional,F731,1
2019-2020,TEA_operacional,F402,1
2019-2020,TEA_operacional,F328,1
2019-2020,TEA_operacional,F800,1
2019-2020,TEA_operacional,F141,1
2019-2020,TEA_operacional,E872,1
2019-2020,TEA_operacional,E876,1
2019-2020,TEA_operacional,E889,1
2019-2020,TEA_operacional,F058,1
2019-2020,TEA_operacional,F059,1
2019-2020,TEA_operacional,F070,1
2019-2020,TEA_operacional,F121,1
2019-2020,TEA_operacional,F195,1
2019-2020,TEA_operacional,F321,1
2019-2020,TEA_operacional,F202,1
2019-2020,TEA_operacional,F205,1
2019-2020,TEA_operacional,F21,1
2019-2020,TEA_operacional,F232,1
2019-2020,TEA_operacional,F313,1
2019-2020,TEA_operacional,F316,1
2019-2020,TEA_operacional,F320,1
2019-2020,TEA_operacional,F739,1
2019-2020,TEA_operacional,F920,1
2019-2020,TEA_operacional,H900,1
2019-2020,TEA_operacional,H351,1
2019-2020,TEA_operacional,G629,1
2019-2020,TEA_operacional,G820,1
2019-2020,TEA_operacional,G901,1
2019-2020,TEA_operacional,G918,1
2019-2020,TEA_operacional,H001,1
2019-2020,TEA_operacional,H268,1
2019-2020,TEA_operacional,H332,1
2019-2020,TEA_operacional,H428,1
2019-2020,TEA_operacional,G448,1
2019-2020,TEA_operacional,H46,1
2019-2020,TEA_operacional,H540,1
2019-2020,TEA_operacional,H55,1
2019-2020,TEA_operacional,H659,1
2019-2020,TEA_operacional,H663,1
2019-2020,TEA_operacional,H664,1
2019-2020,TEA_operacional,H700,1
2019-2020,TEA_operacional,G478,1
2019-2020,TEA_operacional,G439,1
2019-2020,TEA_operacional,F928,1
2019-2020,TEA_operacional,G119,1
2019-2020,TEA_operacional,F938,1
2019-2020,TEA_operacional,F982,1
2019-2020,TEA_operacional,G001,1
2019-2020,TEA_operacional,G002,1
2019-2020,TEA_operacional,G048,1
2019-2020,TEA_operacional,G049,1
2019-2020,TEA_operacional,G062,1
2019-2020,TEA_operacional,G121,1
2019-2020,TEA_operacional,G438,1
2019-2020,TEA_operacional,G210,1
2019-2020,TEA_operacional,G240,1
2019-2020,TEA_operacional,G248,1
2019-2020,TEA_operacional,G319,1
2019-2020,TEA_operacional,G361,1
2019-2020,TEA_operacional,G373,1
2019-2020,TEA_operacional,G412,1
2019-2020,TEA_operacional,E830,1
2019-2020,TEA_operacional,E762,1
2019-2020,TEA_operacional,E761,1
2019-2020,TEA_operacional,C710,1
2019-2020,TEA_operacional,B99,1
2019-2020,TEA_operacional,C159,1
2019-2020,TEA_operacional,C189,1
2019-2020,TEA_operacional,C341,1
2019-2020,TEA_operacional,C349,1
2019-2020,TEA_operacional,C444,1
2019-2020,TEA_operacional,C504,1
2019-2020,TEA_operacional,C717,1
2019-2020,TEA_operacional,B348,1
2019-2020,TEA_operacional,C719,1
2019-2020,TEA_operacional,C929,1
2019-2020,TEA_operacional,C950,1
2019-2020,TEA_operacional,D037,1
2019-2020,TEA_operacional,D161,1
2019-2020,TEA_operacional,D177,1
2019-2020,TEA_operacional,D232,1
2019-2020,TEA_operacional,B679,1
2019-2020,TEA_operacional,B271,1
2019-2020,TEA_operacional,E760,1
2019-2020,TEA_operacional,A879,1
2019-2020,TEA_operacional,A031,1
2019-2020,TEA_operacional,A047,1
2019-2020,TEA_operacional,A058,1
2019-2020,TEA_operacional,A150,1
2019-2020,TEA_operacional,A448,1
2019-2020,TEA_operacional,A492,1
2019-2020,TEA_operacional,A86,1
2019-2020,TEA_operacional,B018,1
2019-2020,TEA_operacional,B270,1
2019-2020,TEA_operacional,B028,1
2019-2020,TEA_operacional,B07,1
2019-2020,TEA_operacional,B09,1
2019-2020,TEA_operacional,B159,1
2019-2020,TEA_operacional,B169,1
2019-2020,TEA_operacional,B206,1
2019-2020,TEA_operacional,B24,1
2019-2020,TEA_operacional,D233,1
2019-2020,TEA_operacional,D235,1
2019-2020,TEA_operacional,D236,1
2019-2020,TEA_operacional,E106,1
2019-2020,TEA_operacional,D693,1
2019-2020,TEA_operacional,D695,1
2019-2020,TEA_operacional,D696,1
2019-2020,TEA_operacional,D733,1
2019-2020,TEA_operacional,D763,1
2019-2020,TEA_operacional,D801,1
2019-2020,TEA_operacional,D848,1
2019-2020,TEA_operacional,E108,1
2019-2020,TEA_operacional,D27,1
2019-2020,TEA_operacional,E115,1
2019-2020,TEA_operacional,E141,1
2019-2020,TEA_operacional,E230,1
2019-2020,TEA_operacional,E270,1
2019-2020,TEA_operacional,E301,1
2019-2020,TEA_operacional,E43,1
2019-2020,TEA_operacional,E46,1
2019-2020,TEA_operacional,D681,1
2019-2020,TEA_operacional,D67,1
2019-2020,TEA_operacional,D648,1
2019-2020,TEA_operacional,D593,1
2019-2020,TEA_operacional,D320,1
2019-2020,TEA_operacional,D330,1
2019-2020,TEA_operacional,D34,1
2019-2020,TEA_operacional,D381,1
2019-2020,TEA_operacional,D401,1
2019-2020,TEA_operacional,D430,1
2019-2020,TEA_operacional,D434,1
2019-2020,TEA_operacional,D443,1
2019-2020,TEA_operacional,D479,1
2019-2020,TEA_operacional,D481,1
2019-2020,TEA_operacional,D485,1
2019-2020,TEA_operacional,D487,1
2019-2020,TEA_operacional,D500,1
2019-2020,TEA_operacional,D509,1
2019-2020,TEA_operacional,D589,1
2019-2020,TEA_operacional,H729,1
2019-2020,TEA_operacional,H903,1
2019-2020,TEA_operacional,O420,1
2019-2020,TEA_operacional,L902,1
2019-2020,TEA_operacional,L509,1
2019-2020,TEA_operacional,L518,1
2019-2020,TEA_operacional,L52,1
2019-2020,TEA_operacional,L539,1
2019-2020,TEA_operacional,L728,1
2019-2020,TEA_operacional,L732,1
2019-2020,TEA_operacional,L83,1
2019-2020,TEA_operacional,L923,1
2019-2020,TEA_operacional,L211,1
2019-2020,TEA_operacional,L929,1
2019-2020,TEA_operacional,M0095,1
2019-2020,TEA_operacional,M0236,1
2019-2020,TEA_operacional,M201,1
2019-2020,TEA_operacional,M2105,1
2019-2020,TEA_operacional,M2117,1
2019-2020,TEA_operacional,M2176,1
2019-2020,TEA_operacional,L282,1
2019-2020,TEA_operacional,L088,1
2019-2020,TEA_operacional,M2329,1
2019-2020,TEA_operacional,K754,1
2019-2020,TEA_operacional,K610,1
2019-2020,TEA_operacional,K621,1
2019-2020,TEA_operacional,A021,1
2019-2020,TEA_operacional,K639,1
2019-2020,TEA_operacional,K649,1
2019-2020,TEA_operacional,K659,1
2019-2020,TEA_operacional,K739,1
2019-2020,TEA_operacional,K759,1
2019-2020,TEA_operacional,L080,1
2019-2020,TEA_operacional,K853,1
2019-2020,TEA_operacional,K914,1
2019-2020,TEA_operacional,K929,1
2019-2020,TEA_operacional,L010,1
2019-2020,TEA_operacional,L029,1
2019-2020,TEA_operacional,L032,1
2019-2020,TEA_operacional,L033,1
2019-2020,TEA_operacional,M2318,1
2019-2020,TEA_operacional,M2445,1
2019-2020,TEA_operacional,H905,1
2019-2020,TEA_operacional,N392,1
2019-2020,TEA_operacional,N041,1
2019-2020,TEA_operacional,N048,1
2019-2020,TEA_operacional,N136,1
2019-2020,TEA_operacional,N138,1
2019-2020,TEA_operacional,N178,1
2019-2020,TEA_operacional,N183,1
2019-2020,TEA_operacional,N258,1
2019-2020,TEA_operacional,N433,1
2019-2020,TEA_operacional,M8793,1
2019-2020,TEA_operacional,N480,1
2019-2020,TEA_operacional,N483,1
2019-2020,TEA_operacional,N508,1
2019-2020,TEA_operacional,N831,1
2019-2020,TEA_operacional,N906,1
2019-2020,TEA_operacional,N922,1
2019-2020,TEA_operacional,O244,1
2019-2020,TEA_operacional,M9486,1
2019-2020,TEA_operacional,M8725,1
2019-2020,TEA_operacional,M2446,1
2019-2020,TEA_operacional,M673,1
2019-2020,TEA_operacional,M359,1
2019-2020,TEA_operacional,M4105,1
2019-2020,TEA_operacional,M4125,1
2019-2020,TEA_operacional,M4140,1
2019-2020,TEA_operacional,M4144,1
2019-2020,TEA_operacional,M4618,1
2019-2020,TEA_operacional,M4646,1
2019-2020,TEA_operacional,M7046,1
2019-2020,TEA_operacional,M8698,1
2019-2020,TEA_operacional,M7248,1
2019-2020,TEA_operacional,M7958,1
2019-2020,TEA_operacional,M8407,1
2019-2020,TEA_operacional,M8565,1
2019-2020,TEA_operacional,M8589,1
2019-2020,TEA_operacional,M8690,1
2019-2020,TEA_operacional,M8695,1
2019-2020,TEA_operacional,K605,1
2019-2020,TEA_operacional,K602,1
2019-2020,TEA_operacional,K593,1
2019-2020,TEA_operacional,J22,1
2019-2020,TEA_operacional,J039,1
2019-2020,TEA_operacional,J123,1
2019-2020,TEA_operacional,J14,1
