era,definition,index_role,code,patients
2021-2024,TEA_operacional,solo_secundario,L603,3
2021-2024,TEA_operacional,solo_secundario,R21,3
2021-2024,TEA_operacional,solo_secundario,T175,3
2021-2024,TEA_operacional,solo_secundario,L511,3
2021-2024,TEA_operacional,solo_secundario,R258,3
2021-2024,TEA_operacional,solo_secundario,S311,3
2021-2024,TEA_operacional,solo_secundario,L519,3
2021-2024,TEA_operacional,solo_secundario,R100,3
2021-2024,TEA_operacional,solo_secundario,F459,3
2021-2024,TEA_operacional,solo_secundario,T360,3
2021-2024,TEA_operacional,solo_secundario,G001,3
2021-2024,TEA_operacional,solo_secundario,F418,3
2021-2024,TEA_operacional,solo_secundario,G039,3
2021-2024,TEA_operacional,solo_secundario,L028,3
2021-2024,TEA_operacional,solo_secundario,G259,3
2021-2024,TEA_operacional,solo_secundario,M329,3
2021-2024,TEA_operacional,solo_secundario,K918,3
2021-2024,TEA_operacional,solo_secundario,T203,3
2021-2024,TEA_operacional,solo_secundario,G405,3
2021-2024,TEA_operacional,solo_secundario,G060,3
2021-2024,TEA_operacional,solo_secundario,H186,3
2021-2024,TEA_operacional,solo_secundario,G249,3
2021-2024,TEA_operacional,solo_secundario,L905,3
2021-2024,TEA_operacional,solo_secundario,G111,3
2021-2024,TEA_operacional,solo_secundario,T185,3
2021-2024,TEA_operacional,solo_secundario,G240,3
2021-2024,TEA_operacional,solo_secundario,L021,3
2021-2024,TEA_operacional,solo_secundario,N739,2
2021-2024,TEA_operacional,solo_secundario,L928,2
2021-2024,TEA_operacional,solo_secundario,S198,2
2021-2024,TEA_operacional,solo_secundario,O031,2
2021-2024,TEA_operacional,solo_secundario,Q360,2
2021-2024,TEA_operacional,solo_secundario,L923,2
2021-2024,TEA_operacional,solo_secundario,K295,2
2021-2024,TEA_operacional,solo_secundario,O001,2
2021-2024,TEA_operacional,solo_secundario,R572,2
2021-2024,TEA_operacional,solo_secundario,N939,2
2021-2024,TEA_operacional,solo_secundario,Q355,2
2021-2024,TEA_operacional,solo_secundario,Q378,2
2021-2024,TEA_operacional,solo_secundario,N921,2
2021-2024,TEA_operacional,solo_secundario,N830,2
2021-2024,TEA_operacional,solo_secundario,S202,2
2021-2024,TEA_operacional,solo_secundario,N906,2
2021-2024,TEA_operacional,solo_secundario,L893,2
2021-2024,TEA_operacional,solo_secundario,M331,2
2021-2024,TEA_operacional,solo_secundario,Q283,2
2021-2024,TEA_operacional,solo_secundario,Q038,2
2021-2024,TEA_operacional,solo_secundario,O992,2
2021-2024,TEA_operacional,solo_secundario,K130,2
2021-2024,TEA_operacional,solo_secundario,O996,2
2021-2024,TEA_operacional,solo_secundario,S019,2
2021-2024,TEA_operacional,solo_secundario,Q02,2
2021-2024,TEA_operacional,solo_secundario,S2720,2
2021-2024,TEA_operacional,solo_secundario,K113,2
2021-2024,TEA_operacional,solo_secundario,Q039,2
2021-2024,TEA_operacional,solo_secundario,L041,2
2021-2024,TEA_operacional,solo_secundario,K108,2
2021-2024,TEA_operacional,solo_secundario,K102,2
2021-2024,TEA_operacional,solo_secundario,Q100,2
2021-2024,TEA_operacional,solo_secundario,K092,2
2021-2024,TEA_operacional,solo_secundario,S0250,2
2021-2024,TEA_operacional,solo_secundario,K914,2
2021-2024,TEA_operacional,solo_secundario,K858,2
2021-2024,TEA_operacional,solo_secundario,O821,2
2021-2024,TEA_operacional,solo_secundario,K20,2
2021-2024,TEA_operacional,solo_secundario,Q282,2
2021-2024,TEA_operacional,solo_secundario,O335,2
2021-2024,TEA_operacional,solo_secundario,O13,2
2021-2024,TEA_operacional,solo_secundario,O141,2
2021-2024,TEA_operacional,solo_secundario,K259,2
2021-2024,TEA_operacional,solo_secundario,O244,2
2021-2024,TEA_operacional,solo_secundario,Q254,2
2021-2024,TEA_operacional,solo_secundario,N483,2
2021-2024,TEA_operacional,solo_secundario,K226,2
2021-2024,TEA_operacional,solo_secundario,L500,2
2021-2024,TEA_operacional,solo_secundario,L208,2
2021-2024,TEA_operacional,solo_secundario,S050,2
2021-2024,TEA_operacional,solo_secundario,O343,2
2021-2024,TEA_operacional,solo_secundario,L308,2
2021-2024,TEA_operacional,solo_secundario,O366,2
2021-2024,TEA_operacional,solo_secundario,Q234,2
2021-2024,TEA_operacional,solo_secundario,O600,2
2021-2024,TEA_operacional,solo_secundario,O621,2
2021-2024,TEA_operacional,solo_secundario,N488,2
2021-2024,TEA_operacional,solo_secundario,M0098,2
2021-2024,TEA_operacional,solo_secundario,L988,2
2021-2024,TEA_operacional,solo_secundario,M8508,2
2021-2024,TEA_operacional,solo_secundario,M6514,2
2021-2024,TEA_operacional,solo_secundario,M6598,2
2021-2024,TEA_operacional,solo_secundario,K631,2
2021-2024,TEA_operacional,solo_secundario,K551,2
2021-2024,TEA_operacional,solo_secundario,Q742,2
2021-2024,TEA_operacional,solo_secundario,M2555,2
2021-2024,TEA_operacional,solo_secundario,K633,2
2021-2024,TEA_operacional,solo_secundario,M7116,2
2021-2024,TEA_operacional,solo_secundario,M7916,2
2021-2024,TEA_operacional,solo_secundario,M7938,2
2021-2024,TEA_operacional,solo_secundario,M7955,2
2021-2024,TEA_operacional,solo_secundario,M7966,2
2021-2024,TEA_operacional,solo_secundario,K638,2
2021-2024,TEA_operacional,solo_secundario,M8403,2
2021-2024,TEA_operacional,solo_secundario,K518,2
2021-2024,TEA_operacional,solo_secundario,Q690,2
2021-2024,TEA_operacional,solo_secundario,M8446,2
2021-2024,TEA_operacional,solo_secundario,M6288,2
2021-2024,TEA_operacional,solo_secundario,M310,2
2021-2024,TEA_operacional,solo_secundario,Q786,2
2021-2024,TEA_operacional,solo_secundario,M4195,2
2021-2024,TEA_operacional,solo_secundario,K605,2
2021-2024,TEA_operacional,solo_secundario,R068,2
2021-2024,TEA_operacional,solo_secundario,M330,2
2021-2024,TEA_operacional,solo_secundario,R000,2
2021-2024,TEA_operacional,solo_secundario,M4194,2
2021-2024,TEA_operacional,solo_secundario,K593,2
2021-2024,TEA_operacional,solo_secundario,K592,2
2021-2024,TEA_operacional,solo_secundario,M328,2
2021-2024,TEA_operacional,solo_secundario,M6028,2
2021-2024,TEA_operacional,solo_secundario,Q878,2
2021-2024,TEA_operacional,solo_secundario,S0651,2
2021-2024,TEA_operacional,solo_secundario,K572,2
2021-2024,TEA_operacional,solo_secundario,K626,2
2021-2024,TEA_operacional,solo_secundario,M5456,2
2021-2024,TEA_operacional,solo_secundario,M6000,2
2021-2024,TEA_operacional,solo_secundario,M6009,2
2021-2024,TEA_operacional,solo_secundario,M8506,2
2021-2024,TEA_operacional,solo_secundario,K642,2
2021-2024,TEA_operacional,solo_secundario,K381,2
2021-2024,TEA_operacional,solo_secundario,K912,2
2021-2024,TEA_operacional,solo_secundario,S098,2
2021-2024,TEA_operacional,solo_secundario,R402,2
2021-2024,TEA_operacional,solo_secundario,M205,2
2021-2024,TEA_operacional,solo_secundario,N137,2
2021-2024,TEA_operacional,solo_secundario,K760,2
2021-2024,TEA_operacional,solo_secundario,M0899,2
2021-2024,TEA_operacional,solo_secundario,K769,2
2021-2024,TEA_operacional,solo_secundario,R456,2
2021-2024,TEA_operacional,solo_secundario,N202,2
2021-2024,TEA_operacional,solo_secundario,Q431,2
2021-2024,TEA_operacional,solo_secundario,M0099,2
2021-2024,TEA_operacional,solo_secundario,M332,2
2021-2024,TEA_operacional,solo_secundario,Q430,2
2021-2024,TEA_operacional,solo_secundario,Q411,2
2021-2024,TEA_operacional,solo_secundario,M0096,2
2021-2024,TEA_operacional,solo_secundario,M0095,2
2021-2024,TEA_operacional,solo_secundario,Q390,2
2021-2024,TEA_operacional,solo_secundario,Q505,2
2021-2024,TEA_operacional,solo_secundario,M2176,2
2021-2024,TEA_operacional,solo_secundario,K469,2
2021-2024,TEA_operacional,solo_secundario,Q552,2
2021-2024,TEA_operacional,solo_secundario,K649,2
2021-2024,TEA_operacional,solo_secundario,Q660,2
2021-2024,TEA_operacional,solo_secundario,Q644,2
2021-2024,TEA_operacional,solo_secundario,M8686,2
2021-2024,TEA_operacional,solo_secundario,Q621,2
2021-2024,TEA_operacional,solo_secundario,M8696,2
2021-2024,TEA_operacional,solo_secundario,M8697,2
2021-2024,TEA_operacional,solo_secundario,M938,2
2021-2024,TEA_operacional,solo_secundario,K500,2
2021-2024,TEA_operacional,solo_secundario,M939,2
2021-2024,TEA_operacional,solo_secundario,M2319,2
2021-2024,TEA_operacional,solo_secundario,N009,2
2021-2024,TEA_operacional,solo_secundario,N028,2
2021-2024,TEA_operacional,solo_secundario,M2196,2
2021-2024,TEA_operacional,solo_secundario,K509,2
2021-2024,TEA_operacional,solo_secundario,K501,2
2021-2024,TEA_operacional,solo_secundario,M2316,2
2021-2024,TEA_operacional,solo_secundario,S6220,2
2021-2024,TEA_operacional,solo_secundario,S312,2
2021-2024,TEA_operacional,solo_secundario,D236,2
2021-2024,TEA_operacional,solo_secundario,D177,2
2021-2024,TEA_operacional,solo_secundario,G478,2
2021-2024,TEA_operacional,solo_secundario,T179,2
2021-2024,TEA_operacional,solo_secundario,T812,2
2021-2024,TEA_operacional,solo_secundario,G439,2
2021-2024,TEA_operacional,solo_secundario,G432,2
2021-2024,TEA_operacional,solo_secundario,D225,2
2021-2024,TEA_operacional,solo_secundario,D227,2
2021-2024,TEA_operacional,solo_secundario,G258,2
2021-2024,TEA_operacional,solo_secundario,G255,2
2021-2024,TEA_operacional,solo_secundario,G253,2
2021-2024,TEA_operacional,solo_secundario,G248,2
2021-2024,TEA_operacional,solo_secundario,G210,2
2021-2024,TEA_operacional,solo_secundario,T802,2
2021-2024,TEA_operacional,solo_secundario,D170,2
2021-2024,TEA_operacional,solo_secundario,G042,2
2021-2024,TEA_operacional,solo_secundario,T241,2
2021-2024,TEA_operacional,solo_secundario,G002,2
2021-2024,TEA_operacional,solo_secundario,T243,2
2021-2024,TEA_operacional,solo_secundario,T251,2
2021-2024,TEA_operacional,solo_secundario,F949,2
2021-2024,TEA_operacional,solo_secundario,F939,2
2021-2024,TEA_operacional,solo_secundario,T796,2
2021-2024,TEA_operacional,solo_secundario,D290,2
2021-2024,TEA_operacional,solo_secundario,F932,2
2021-2024,TEA_operacional,solo_secundario,F930,2
2021-2024,TEA_operacional,solo_secundario,F920,2
2021-2024,TEA_operacional,solo_secundario,F912,2
2021-2024,TEA_operacional,solo_secundario,T173,2
2021-2024,TEA_operacional,solo_secundario,T824,2
2021-2024,TEA_operacional,solo_secundario,S8290,2
2021-2024,TEA_operacional,solo_secundario,D069,2
2021-2024,TEA_operacional,solo_secundario,C712,2
2021-2024,TEA_operacional,solo_secundario,S831,2
2021-2024,TEA_operacional,solo_secundario,C717,2
2021-2024,TEA_operacional,solo_secundario,H271,2
2021-2024,TEA_operacional,solo_secundario,T958,2
2021-2024,TEA_operacional,solo_secundario,T905,2
2021-2024,TEA_operacional,solo_secundario,S860,2
2021-2024,TEA_operacional,solo_secundario,C837,2
2021-2024,TEA_operacional,solo_secundario,S9220,2
2021-2024,TEA_operacional,solo_secundario,C925,2
2021-2024,TEA_operacional,solo_secundario,S9251,2
2021-2024,TEA_operacional,solo_secundario,S9290,2
2021-2024,TEA_operacional,solo_secundario,C959,2
2021-2024,TEA_operacional,solo_secundario,T845,2
2021-2024,TEA_operacional,solo_secundario,D165,2
2021-2024,TEA_operacional,solo_secundario,G931,2
2021-2024,TEA_operacional,solo_secundario,E662,2
2021-2024,TEA_operacional,solo_secundario,G909,2
2021-2024,TEA_operacional,solo_secundario,G838,2
2021-2024,TEA_operacional,solo_secundario,G824,2
2021-2024,TEA_operacional,solo_secundario,G821,2
2021-2024,TEA_operacional,solo_secundario,T841,2
2021-2024,TEA_operacional,solo_secundario,G819,2
2021-2024,TEA_operacional,solo_secundario,G801,2
2021-2024,TEA_operacional,solo_secundario,T131,2
2021-2024,TEA_operacional,solo_secundario,G729,2
2021-2024,TEA_operacional,solo_secundario,D163,2
2021-2024,TEA_operacional,solo_secundario,T825,2
2021-2024,TEA_operacional,solo_secundario,D330,2
2021-2024,TEA_operacional,solo_secundario,F89,2
2021-2024,TEA_operacional,solo_secundario,T273,2
2021-2024,TEA_operacional,solo_secundario,F130,2
2021-2024,TEA_operacional,solo_secundario,E063,2
2021-2024,TEA_operacional,solo_secundario,F250,2
2021-2024,TEA_operacional,solo_secundario,F21,2
2021-2024,TEA_operacional,solo_secundario,F205,2
2021-2024,TEA_operacional,solo_secundario,F201,2
2021-2024,TEA_operacional,solo_secundario,E149,2
2021-2024,TEA_operacional,solo_secundario,T428,2
2021-2024,TEA_operacional,solo_secundario,F195,2
2021-2024,TEA_operacional,solo_secundario,F193,2
2021-2024,TEA_operacional,solo_secundario,F191,2
2021-2024,TEA_operacional,solo_secundario,F145,2
2021-2024,TEA_operacional,solo_secundario,F143,2
2021-2024,TEA_operacional,solo_secundario,F142,2
2021-2024,TEA_operacional,solo_secundario,E232,2
2021-2024,TEA_operacional,solo_secundario,F803,2
2021-2024,TEA_operacional,solo_secundario,F079,2
2021-2024,TEA_operacional,solo_secundario,T447,2
2021-2024,TEA_operacional,solo_secundario,E274,2
2021-2024,TEA_operacional,solo_secundario,F061,2
2021-2024,TEA_operacional,solo_secundario,F058,2
2021-2024,TEA_operacional,solo_secundario,F03,2
2021-2024,TEA_operacional,solo_secundario,T462,2
2021-2024,TEA_operacional,solo_secundario,T505,2
2021-2024,TEA_operacional,solo_secundario,E830,2
2021-2024,TEA_operacional,solo_secundario,T471,2
2021-2024,TEA_operacional,solo_secundario,T490,2
2021-2024,TEA_operacional,solo_secundario,E713,2
2021-2024,TEA_operacional,solo_secundario,E538,2
2021-2024,TEA_operacional,solo_secundario,T529,2
2021-2024,TEA_operacional,solo_secundario,F308,2
2021-2024,TEA_operacional,solo_secundario,T409,2
2021-2024,TEA_operacional,solo_secundario,T542,2
2021-2024,TEA_operacional,solo_secundario,F799,2
2021-2024,TEA_operacional,solo_secundario,F791,2
2021-2024,TEA_operacional,solo_secundario,D383,2
2021-2024,TEA_operacional,solo_secundario,T749,2
2021-2024,TEA_operacional,solo_secundario,D432,2
2021-2024,TEA_operacional,solo_secundario,T310,2
2021-2024,TEA_operacional,solo_secundario,F709,2
2021-2024,TEA_operacional,solo_secundario,D481,2
2021-2024,TEA_operacional,solo_secundario,D589,2
2021-2024,TEA_operacional,solo_secundario,D648,2
2021-2024,TEA_operacional,solo_secundario,F604,2
2021-2024,TEA_operacional,solo_secundario,T594,2
2021-2024,TEA_operacional,solo_secundario,F501,2
2021-2024,TEA_operacional,solo_secundario,T398,2
2021-2024,TEA_operacional,solo_secundario,D692,2
2021-2024,TEA_operacional,solo_secundario,F422,2
2021-2024,TEA_operacional,solo_secundario,T402,2
2021-2024,TEA_operacional,solo_secundario,F349,2
2021-2024,TEA_operacional,solo_secundario,D728,2
2021-2024,TEA_operacional,solo_secundario,K075,2
2021-2024,TEA_operacional,solo_secundario,F339,2
2021-2024,TEA_operacional,solo_secundario,D734,2
2021-2024,TEA_operacional,solo_secundario,F334,2
2021-2024,TEA_operacional,solo_secundario,D761,2
2021-2024,TEA_operacional,solo_secundario,F333,2
2021-2024,TEA_operacional,solo_secundario,F315,2
2021-2024,TEA_operacional,solo_secundario,F313,2
2021-2024,TEA_operacional,solo_secundario,C710,2
2021-2024,TEA_operacional,solo_secundario,D110,2
2021-2024,TEA_operacional,solo_secundario,S8281,2
2021-2024,TEA_operacional,solo_secundario,J018,2
2021-2024,TEA_operacional,solo_secundario,B001,2
2021-2024,TEA_operacional,solo_secundario,J211,2
2021-2024,TEA_operacional,solo_secundario,J202,2
2021-2024,TEA_operacional,solo_secundario,J200,2
2021-2024,TEA_operacional,solo_secundario,J156,2
2021-2024,TEA_operacional,solo_secundario,J153,2
2021-2024,TEA_operacional,solo_secundario,B003,2
2021-2024,TEA_operacional,solo_secundario,H492,2
2021-2024,TEA_operacional,solo_secundario,J150,2
2021-2024,TEA_operacional,solo_secundario,J110,2
2021-2024,TEA_operacional,solo_secundario,J028,2
2021-2024,TEA_operacional,solo_secundario,J019,2
2021-2024,TEA_operacional,solo_secundario,S5210,2
2021-2024,TEA_operacional,solo_secundario,S6230,2
2021-2024,TEA_operacional,solo_secundario,I850,2
2021-2024,TEA_operacional,solo_secundario,I828,2
2021-2024,TEA_operacional,solo_secundario,I743,2
2021-2024,TEA_operacional,solo_secundario,S5271,2
2021-2024,TEA_operacional,solo_secundario,S5281,2
2021-2024,TEA_operacional,solo_secundario,I675,2
2021-2024,TEA_operacional,solo_secundario,I671,2
2021-2024,TEA_operacional,solo_secundario,B009,2
2021-2024,TEA_operacional,solo_secundario,B019,2
2021-2024,TEA_operacional,solo_secundario,B021,2
2021-2024,TEA_operacional,solo_secundario,S611,2
2021-2024,TEA_operacional,solo_secundario,I609,2
2021-2024,TEA_operacional,solo_secundario,J329,2
2021-2024,TEA_operacional,solo_secundario,J330,2
2021-2024,TEA_operacional,solo_secundario,S4270,2
2021-2024,TEA_operacional,solo_secundario,J340,2
2021-2024,TEA_operacional,solo_secundario,S3200,2
2021-2024,TEA_operacional,principal_y_secundario,F848,2
2021-2024,TEA_operacional,solo_secundario,K051,2
2021-2024,TEA_operacional,solo_secundario,K050,2
2021-2024,TEA_operacional,solo_secundario,Z768,2
2021-2024,TEA_operacional,solo_secundario,Z763,2
2021-2024,TEA_operacional,solo_secundario,A039,2
2021-2024,TEA_operacional,solo_secundario,S3270,2
2021-2024,TEA_operacional,solo_secundario,K041,2
2021-2024,TEA_operacional,solo_secundario,J988,2
2021-2024,TEA_operacional,solo_secundario,J984,2
2021-2024,TEA_operacional,solo_secundario,A045,2
2021-2024,TEA_operacional,solo_secundario,J931,2
2021-2024,TEA_operacional,solo_secundario,A048,2
2021-2024,TEA_operacional,solo_secundario,A162,2
2021-2024,TEA_operacional,solo_secundario,A400,2
2021-2024,TEA_operacional,solo_secundario,A410,2
2021-2024,TEA_operacional,solo_secundario,Z458,2
2021-2024,TEA_operacional,solo_secundario,A440,2
2021-2024,TEA_operacional,solo_secundario,J441,2
2021-2024,TEA_operacional,solo_secundario,Z433,2
2021-2024,TEA_operacional,solo_secundario,A600,2
2021-2024,TEA_operacional,solo_secundario,A630,2
2021-2024,TEA_operacional,solo_secundario,S399,2
2021-2024,TEA_operacional,solo_secundario,A870,2
2021-2024,TEA_operacional,solo_secundario,I499,2
2021-2024,TEA_operacional,solo_secundario,E668,2
2021-2024,TEA_operacional,solo_secundario,Z135,2
2021-2024,TEA_operacional,solo_secundario,S6280,2
2021-2024,TEA_operacional,solo_secundario,S819,2
2021-2024,TEA_operacional,solo_secundario,H918,2
2021-2024,TEA_operacional,solo_secundario,H811,2
2021-2024,TEA_operacional,solo_secundario,S7220,2
2021-2024,TEA_operacional,solo_secundario,I251,2
2021-2024,TEA_operacional,solo_secundario,Z035,2
2021-2024,TEA_operacional,solo_secundario,H654,2
2021-2024,TEA_operacional,solo_secundario,B349,2
2021-2024,TEA_operacional,solo_secundario,H609,2
2021-2024,TEA_operacional,solo_secundario,B341,2
2021-2024,TEA_operacional,solo_secundario,Z032,2
2021-2024,TEA_operacional,solo_secundario,C541,2
2021-2024,TEA_operacional,solo_secundario,B350,2
2021-2024,TEA_operacional,solo_secundario,I443,2
2021-2024,TEA_operacional,solo_secundario,B278,2
2021-2024,TEA_operacional,solo_secundario,I472,2
2021-2024,TEA_operacional,solo_secundario,I420,2
2021-2024,TEA_operacional,solo_secundario,H602,2
2021-2024,TEA_operacional,solo_secundario,C621,2
2021-2024,TEA_operacional,solo_secundario,T493,1
2021-2024,TEA_operacional,solo_secundario,Q643,1
2021-2024,TEA_operacional,solo_secundario,Z510,1
2021-2024,TEA_operacional,solo_secundario,Q677,1
2021-2024,TEA_operacional,solo_secundario,T859,1
2021-2024,TEA_operacional,solo_secundario,Q642,1
2021-2024,TEA_operacional,solo_secundario,T519,1
2021-2024,TEA_operacional,solo_secundario,Q188,1
2021-2024,TEA_operacional,solo_secundario,Q623,1
