year,code,IdRegion,age_group,sex,count
2017,06902600,12,75-79,Mujeres,
2017,06902600,12,80+,Hombres,
2017,06902600,12,80+,Mujeres,
2017,06902600,13,0-4,Hombres,166.0
2017,06902600,13,0-4,Mujeres,48.0
2017,06902600,13,5-9,Hombres,334.0
2017,06902600,13,5-9,Mujeres,95.0
2017,06902600,13,10-14,Hombres,225.0
2017,06902600,13,10-14,Mujeres,71.0
2017,06902600,13,15-19,Hombres,147.0
2017,06902600,13,15-19,Mujeres,53.0
2017,06902600,13,20-24,Hombres,22.0
2017,06902600,13,20-24,Mujeres,10.0
2017,06902600,13,25-29,Hombres,15.0
2017,06902600,13,25-29,Mujeres,13.0
2017,06902600,13,30-34,Hombres,4.0
2017,06902600,13,30-34,Mujeres,2.0
2017,06902600,13,35-39,Hombres,4.0
2017,06902600,13,35-39,Mujeres,7.0
2017,06902600,13,40-44,Hombres,1.0
2017,06902600,13,40-44,Mujeres,4.0
2017,06902600,13,45-49,Hombres,4.0
2017,06902600,13,45-49,Mujeres,3.0
2017,06902600,13,50-54,Hombres,3.0
2017,06902600,13,50-54,Mujeres,8.0
2017,06902600,13,55-59,Hombres,5.0
2017,06902600,13,55-59,Mujeres,6.0
2017,06902600,13,60-64,Hombres,1.0
2017,06902600,13,60-64,Mujeres,6.0
2017,06902600,13,65-69,Hombres,2.0
2017,06902600,13,65-69,Mujeres,3.0
2017,06902600,13,70-74,Hombres,1.0
2017,06902600,13,70-74,Mujeres,1.0
2017,06902600,13,75-79,Hombres,0.0
2017,06902600,13,75-79,Mujeres,1.0
2017,06902600,13,80+,Hombres,0.0
2017,06902600,13,80+,Mujeres,1.0
2017,06902600,14,0-4,Hombres,3.0
2017,06902600,14,0-4,Mujeres,5.0
2017,06902600,14,5-9,Hombres,9.0
2017,06902600,14,5-9,Mujeres,2.0
2017,06902600,14,10-14,Hombres,3.0
2017,06902600,14,10-14,Mujeres,0.0
2017,06902600,14,15-19,Hombres,1.0
2017,06902600,14,15-19,Mujeres,0.0
2017,06902600,14,20-24,Hombres,0.0
2017,06902600,14,20-24,Mujeres,0.0
2017,06902600,14,25-29,Hombres,0.0
2017,06902600,14,25-29,Mujeres,1.0
2017,06902600,14,30-34,Hombres,0.0
2017,06902600,14,30-34,Mujeres,0.0
2017,06902600,14,35-39,Hombres,1.0
2017,06902600,14,35-39,Mujeres,0.0
2017,06902600,14,40-44,Hombres,0.0
2017,06902600,14,40-44,Mujeres,0.0
2017,06902600,14,45-49,Hombres,0.0
2017,06902600,14,45-49,Mujeres,0.0
2017,06902600,14,50-54,Hombres,0.0
2017,06902600,14,50-54,Mujeres,1.0
2017,06902600,14,55-59,Hombres,0.0
2017,06902600,14,55-59,Mujeres,0.0
2017,06902600,14,60-64,Hombres,0.0
2017,06902600,14,60-64,Mujeres,0.0
2017,06902600,14,65-69,Hombres,0.0
2017,06902600,14,65-69,Mujeres,0.0
2017,06902600,14,70-74,Hombres,0.0
2017,06902600,14,70-74,Mujeres,0.0
2017,06902600,14,75-79,Hombres,0.0
2017,06902600,14,75-79,Mujeres,0.0
2017,06902600,14,80+,Hombres,0.0
2017,06902600,14,80+,Mujeres,0.0
2017,06902600,15,0-4,Hombres,15.0
2017,06902600,15,0-4,Mujeres,1.0
2017,06902600,15,5-9,Hombres,28.0
2017,06902600,15,5-9,Mujeres,6.0
2017,06902600,15,10-14,Hombres,16.0
2017,06902600,15,10-14,Mujeres,4.0
2017,06902600,15,15-19,Hombres,1.0
2017,06902600,15,15-19,Mujeres,0.0
2017,06902600,15,20-24,Hombres,4.0
2017,06902600,15,20-24,Mujeres,0.0
2017,06902600,15,25-29,Hombres,0.0
2017,06902600,15,25-29,Mujeres,2.0
2017,06902600,15,30-34,Hombres,0.0
2017,06902600,15,30-34,Mujeres,1.0
2017,06902600,15,35-39,Hombres,0.0
2017,06902600,15,35-39,Mujeres,0.0
2017,06902600,15,40-44,Hombres,1.0
2017,06902600,15,40-44,Mujeres,0.0
2017,06902600,15,45-49,Hombres,1.0
2017,06902600,15,45-49,Mujeres,0.0
2017,06902600,15,50-54,Hombres,0.0
2017,06902600,15,50-54,Mujeres,0.0
2017,06902600,15,55-59,Hombres,0.0
2017,06902600,15,55-59,Mujeres,0.0
2017,06902600,15,60-64,Hombres,1.0
2017,06902600,15,60-64,Mujeres,2.0
2017,06902600,15,65-69,Hombres,0.0
2017,06902600,15,65-69,Mujeres,0.0
2017,06902600,15,70-74,Hombres,0.0
2017,06902600,15,70-74,Mujeres,0.0
2017,06902600,15,75-79,Hombres,0.0
2017,06902600,15,75-79,Mujeres,0.0
2017,06902600,15,80+,Hombres,0.0
2017,06902600,15,80+,Mujeres,0.0
2017,06902600,2,0-4,Hombres,11.0
2017,06902600,2,0-4,Mujeres,3.0
2017,06902600,2,5-9,Hombres,36.0
2017,06902600,2,5-9,Mujeres,6.0
2017,06902600,2,10-14,Hombres,22.0
2017,06902600,2,10-14,Mujeres,9.0
2017,06902600,2,15-19,Hombres,7.0
2017,06902600,2,15-19,Mujeres,4.0
2017,06902600,2,20-24,Hombres,4.0
2017,06902600,2,20-24,Mujeres,1.0
2017,06902600,2,25-29,Hombres,3.0
2017,06902600,2,25-29,Mujeres,4.0
2017,06902600,2,30-34,Hombres,5.0
2017,06902600,2,30-34,Mujeres,0.0
2017,06902600,2,35-39,Hombres,1.0
2017,06902600,2,35-39,Mujeres,1.0
2017,06902600,2,40-44,Hombres,0.0
2017,06902600,2,40-44,Mujeres,2.0
2017,06902600,2,45-49,Hombres,0.0
2017,06902600,2,45-49,Mujeres,0.0
2017,06902600,2,50-54,Hombres,0.0
2017,06902600,2,50-54,Mujeres,0.0
2017,06902600,2,55-59,Hombres,0.0
2017,06902600,2,55-59,Mujeres,0.0
2017,06902600,2,60-64,Hombres,0.0
2017,06902600,2,60-64,Mujeres,0.0
2017,06902600,2,65-69,Hombres,0.0
2017,06902600,2,65-69,Mujeres,0.0
2017,06902600,2,70-74,Hombres,0.0
2017,06902600,2,70-74,Mujeres,0.0
2017,06902600,2,75-79,Hombres,0.0
2017,06902600,2,75-79,Mujeres,0.0
2017,06902600,2,80+,Hombres,0.0
2017,06902600,2,80+,Mujeres,0.0
2017,06902600,3,0-4,Hombres,2.0
2017,06902600,3,0-4,Mujeres,1.0
2017,06902600,3,5-9,Hombres,4.0
2017,06902600,3,5-9,Mujeres,3.0
2017,06902600,3,10-14,Hombres,4.0
2017,06902600,3,10-14,Mujeres,4.0
2017,06902600,3,15-19,Hombres,2.0
2017,06902600,3,15-19,Mujeres,0.0
2017,06902600,3,20-24,Hombres,0.0
2017,06902600,3,20-24,Mujeres,3.0
2017,06902600,3,25-29,Hombres,1.0
2017,06902600,3,25-29,Mujeres,2.0
2017,06902600,3,30-34,Hombres,1.0
2017,06902600,3,30-34,Mujeres,3.0
2017,06902600,3,35-39,Hombres,0.0
2017,06902600,3,35-39,Mujeres,1.0
2017,06902600,3,40-44,Hombres,1.0
2017,06902600,3,40-44,Mujeres,1.0
2017,06902600,3,45-49,Hombres,0.0
2017,06902600,3,45-49,Mujeres,1.0
2017,06902600,3,50-54,Hombres,1.0
2017,06902600,3,50-54,Mujeres,2.0
2017,06902600,3,55-59,Hombres,0.0
2017,06902600,3,55-59,Mujeres,0.0
2017,06902600,3,60-64,Hombres,0.0
2017,06902600,3,60-64,Mujeres,0.0
2017,06902600,3,65-69,Hombres,0.0
2017,06902600,3,65-69,Mujeres,1.0
2017,06902600,3,70-74,Hombres,1.0
2017,06902600,3,70-74,Mujeres,1.0
2017,06902600,3,75-79,Hombres,0.0
2017,06902600,3,75-79,Mujeres,0.0
2017,06902600,3,80+,Hombres,1.0
2017,06902600,3,80+,Mujeres,0.0
2017,06902600,4,0-4,Hombres,15.0
2017,06902600,4,0-4,Mujeres,3.0
2017,06902600,4,5-9,Hombres,36.0
2017,06902600,4,5-9,Mujeres,13.0
2017,06902600,4,10-14,Hombres,21.0
2017,06902600,4,10-14,Mujeres,8.0
2017,06902600,4,15-19,Hombres,15.0
2017,06902600,4,15-19,Mujeres,7.0
2017,06902600,4,20-24,Hombres,1.0
2017,06902600,4,20-24,Mujeres,1.0
2017,06902600,4,25-29,Hombres,0.0
2017,06902600,4,25-29,Mujeres,0.0
2017,06902600,4,30-34,Hombres,0.0
2017,06902600,4,30-34,Mujeres,1.0
2017,06902600,4,35-39,Hombres,0.0
2017,06902600,4,35-39,Mujeres,0.0
2017,06902600,4,40-44,Hombres,1.0
2017,06902600,4,40-44,Mujeres,2.0
2017,06902600,4,45-49,Hombres,1.0
2017,06902600,4,45-49,Mujeres,0.0
2017,06902600,4,50-54,Hombres,0.0
2017,06902600,4,50-54,Mujeres,0.0
2017,06902600,4,55-59,Hombres,0.0
2017,06902600,4,55-59,Mujeres,0.0
2017,06902600,4,60-64,Hombres,0.0
2017,06902600,4,60-64,Mujeres,0.0
2017,06902600,4,65-69,Hombres,0.0
2017,06902600,4,65-69,Mujeres,0.0
2017,06902600,4,70-74,Hombres,0.0
2017,06902600,4,70-74,Mujeres,0.0
2017,06902600,4,75-79,Hombres,0.0
2017,06902600,4,75-79,Mujeres,0.0
2017,06902600,4,80+,Hombres,0.0
2017,06902600,4,80+,Mujeres,0.0
2017,06902600,5,0-4,Hombres,30.0
2017,06902600,5,0-4,Mujeres,7.0
2017,06902600,5,5-9,Hombres,79.0
2017,06902600,5,5-9,Mujeres,21.0
2017,06902600,5,10-14,Hombres,50.0
2017,06902600,5,10-14,Mujeres,12.0
2017,06902600,5,15-19,Hombres,22.0
2017,06902600,5,15-19,Mujeres,6.0
2017,06902600,5,20-24,Hombres,3.0
2017,06902600,5,20-24,Mujeres,4.0
2017,06902600,5,25-29,Hombres,6.0
2017,06902600,5,25-29,Mujeres,1.0
2017,06902600,5,30-34,Hombres,0.0
2017,06902600,5,30-34,Mujeres,0.0
2017,06902600,5,35-39,Hombres,0.0
2017,06902600,5,35-39,Mujeres,1.0
2017,06902600,5,40-44,Hombres,1.0
2017,06902600,5,40-44,Mujeres,3.0
2017,06902600,5,45-49,Hombres,1.0
2017,06902600,5,45-49,Mujeres,1.0
2017,06902600,5,50-54,Hombres,0.0
2017,06902600,5,50-54,Mujeres,0.0
2017,06902600,5,55-59,Hombres,0.0
2017,06902600,5,55-59,Mujeres,0.0
2017,06902600,5,60-64,Hombres,1.0
2017,06902600,5,60-64,Mujeres,1.0
2017,06902600,5,65-69,Hombres,0.0
2017,06902600,5,65-69,Mujeres,0.0
2017,06902600,5,70-74,Hombres,0.0
2017,06902600,5,70-74,Mujeres,1.0
2017,06902600,5,75-79,Hombres,2.0
2017,06902600,5,75-79,Mujeres,4.0
2017,06902600,5,80+,Hombres,0.0
2017,06902600,5,80+,Mujeres,5.0
2017,06902600,6,0-4,Hombres,7.0
2017,06902600,6,0-4,Mujeres,0.0
2017,06902600,6,5-9,Hombres,31.0
2017,06902600,6,5-9,Mujeres,3.0
2017,06902600,6,10-14,Hombres,26.0
2017,06902600,6,10-14,Mujeres,13.0
2017,06902600,6,15-19,Hombres,15.0
2017,06902600,6,15-19,Mujeres,9.0
2017,06902600,6,20-24,Hombres,2.0
2017,06902600,6,20-24,Mujeres,1.0
2017,06902600,6,25-29,Hombres,4.0
2017,06902600,6,25-29,Mujeres,5.0
2017,06902600,6,30-34,Hombres,1.0
2017,06902600,6,30-34,Mujeres,1.0
2017,06902600,6,35-39,Hombres,4.0
2017,06902600,6,35-39,Mujeres,3.0
2017,06902600,6,40-44,Hombres,0.0
2017,06902600,6,40-44,Mujeres,1.0
2017,06902600,6,45-49,Hombres,1.0
2017,06902600,6,45-49,Mujeres,5.0
2017,06902600,6,50-54,Hombres,0.0
2017,06902600,6,50-54,Mujeres,3.0
2017,06902600,6,55-59,Hombres,4.0
2017,06902600,6,55-59,Mujeres,1.0
2017,06902600,6,60-64,Hombres,0.0
2017,06902600,6,60-64,Mujeres,3.0
2017,06902600,6,65-69,Hombres,1.0
2017,06902600,6,65-69,Mujeres,0.0
2017,06902600,6,70-74,Hombres,0.0
2017,06902600,6,70-74,Mujeres,0.0
2017,06902600,6,75-79,Hombres,0.0
2017,06902600,6,75-79,Mujeres,1.0
2017,06902600,6,80+,Hombres,1.0
2017,06902600,6,80+,Mujeres,0.0
2017,06902600,7,0-4,Hombres,9.0
2017,06902600,7,0-4,Mujeres,2.0
2017,06902600,7,5-9,Hombres,15.0
2017,06902600,7,5-9,Mujeres,1.0
2017,06902600,7,10-14,Hombres,9.0
2017,06902600,7,10-14,Mujeres,6.0
2017,06902600,7,15-19,Hombres,2.0
2017,06902600,7,15-19,Mujeres,3.0
2017,06902600,7,20-24,Hombres,5.0
2017,06902600,7,20-24,Mujeres,4.0
2017,06902600,7,25-29,Hombres,1.0
2017,06902600,7,25-29,Mujeres,0.0
2017,06902600,7,30-34,Hombres,0.0
2017,06902600,7,30-34,Mujeres,1.0
2017,06902600,7,35-39,Hombres,0.0
2017,06902600,7,35-39,Mujeres,1.0
2017,06902600,7,40-44,Hombres,0.0
2017,06902600,7,40-44,Mujeres,1.0
2017,06902600,7,45-49,Hombres,0.0
2017,06902600,7,45-49,Mujeres,2.0
2017,06902600,7,50-54,Hombres,1.0
2017,06902600,7,50-54,Mujeres,2.0
2017,06902600,7,55-59,Hombres,0.0
2017,06902600,7,55-59,Mujeres,3.0
2017,06902600,7,60-64,Hombres,0.0
2017,06902600,7,60-64,Mujeres,2.0
2017,06902600,7,65-69,Hombres,0.0
2017,06902600,7,65-69,Mujeres,2.0
2017,06902600,7,70-74,Hombres,0.0
2017,06902600,7,70-74,Mujeres,1.0
2017,06902600,7,75-79,Hombres,0.0
2017,06902600,7,75-79,Mujeres,1.0
2017,06902600,7,80+,Hombres,0.0
2017,06902600,7,80+,Mujeres,0.0
2017,06902600,8,0-4,Hombres,60.0
2017,06902600,8,0-4,Mujeres,22.0
2017,06902600,8,5-9,Hombres,156.0
2017,06902600,8,5-9,Mujeres,37.0
2017,06902600,8,10-14,Hombres,81.0
2017,06902600,8,10-14,Mujeres,33.0
2017,06902600,8,15-19,Hombres,43.0
2017,06902600,8,15-19,Mujeres,26.0
2017,06902600,8,20-24,Hombres,22.0
2017,06902600,8,20-24,Mujeres,5.0
2017,06902600,8,25-29,Hombres,2.0
2017,06902600,8,25-29,Mujeres,1.0
2017,06902600,8,30-34,Hombres,2.0
2017,06902600,8,30-34,Mujeres,5.0
2017,06902600,8,35-39,Hombres,2.0
2017,06902600,8,35-39,Mujeres,1.0
2017,06902600,8,40-44,Hombres,0.0
2017,06902600,8,40-44,Mujeres,2.0
2017,06902600,8,45-49,Hombres,2.0
2017,06902600,8,45-49,Mujeres,1.0
2017,06902600,8,50-54,Hombres,2.0
2017,06902600,8,50-54,Mujeres,2.0
2017,06902600,8,55-59,Hombres,0.0
2017,06902600,8,55-59,Mujeres,0.0
2017,06902600,8,60-64,Hombres,0.0
2017,06902600,8,60-64,Mujeres,3.0
2017,06902600,8,65-69,Hombres,1.0
2017,06902600,8,65-69,Mujeres,0.0
2017,06902600,8,70-74,Hombres,0.0
2017,06902600,8,70-74,Mujeres,0.0
2017,06902600,8,75-79,Hombres,1.0
2017,06902600,8,75-79,Mujeres,2.0
2017,06902600,8,80+,Hombres,1.0
2017,06902600,8,80+,Mujeres,1.0
2017,06902600,9,0-4,Hombres,36.0
2017,06902600,9,0-4,Mujeres,8.0
2017,06902600,9,5-9,Hombres,53.0
2017,06902600,9,5-9,Mujeres,5.0
2017,06902600,9,10-14,Hombres,38.0
2017,06902600,9,10-14,Mujeres,19.0
2017,06902600,9,15-19,Hombres,19.0
2017,06902600,9,15-19,Mujeres,7.0
2017,06902600,9,20-24,Hombres,5.0
2017,06902600,9,20-24,Mujeres,1.0
2017,06902600,9,25-29,Hombres,2.0
2017,06902600,9,25-29,Mujeres,1.0
2017,06902600,9,30-34,Hombres,0.0
2017,06902600,9,30-34,Mujeres,0.0
2017,06902600,9,35-39,Hombres,3.0
2017,06902600,9,35-39,Mujeres,1.0
2017,06902600,9,40-44,Hombres,0.0
2017,06902600,9,40-44,Mujeres,0.0
2017,06902600,9,45-49,Hombres,0.0
2017,06902600,9,45-49,Mujeres,0.0
2017,06902600,9,50-54,Hombres,0.0
2017,06902600,9,50-54,Mujeres,1.0
2017,06902600,9,55-59,Hombres,1.0
2017,06902600,9,55-59,Mujeres,2.0
2017,06902600,9,60-64,Hombres,0.0
2017,06902600,9,60-64,Mujeres,0.0
2017,06902600,9,65-69,Hombres,0.0
2017,06902600,9,65-69,Mujeres,1.0
2017,06902600,9,70-74,Hombres,0.0
2017,06902600,9,70-74,Mujeres,0.0
2017,06902600,9,75-79,Hombres,0.0
2017,06902600,9,75-79,Mujeres,0.0
2017,06902600,9,80+,Hombres,0.0
2017,06902600,9,80+,Mujeres,0.0
2018,05225000,1,0-4,Hombres,13.0
2018,05225000,1,0-4,Mujeres,5.0
2018,05225000,1,5-9,Hombres,17.0
2018,05225000,1,5-9,Mujeres,2.0
2018,05225000,1,10-14,Hombres,19.0
2018,05225000,1,10-14,Mujeres,9.0
2018,05225000,1,15-19,Hombres,5.0
2018,05225000,1,15-19,Mujeres,3.0
2018,05225000,1,20-24,Hombres,0.0
2018,05225000,1,20-24,Mujeres,0.0
2018,05225000,1,25-29,Hombres,1.0
2018,05225000,1,25-29,Mujeres,2.0
2018,05225000,1,30-34,Hombres,0.0
2018,05225000,1,30-34,Mujeres,0.0
2018,05225000,1,35-39,Hombres,0.0
2018,05225000,1,35-39,Mujeres,0.0
2018,05225000,1,40-44,Hombres,1.0
2018,05225000,1,40-44,Mujeres,0.0
2018,05225000,1,45-49,Hombres,0.0
2018,05225000,1,45-49,Mujeres,0.0
2018,05225000,1,50-54,Hombres,0.0
2018,05225000,1,50-54,Mujeres,0.0
2018,05225000,1,55-59,Hombres,0.0
2018,05225000,1,55-59,Mujeres,0.0
2018,05225000,1,60-64,Hombres,0.0
2018,05225000,1,60-64,Mujeres,0.0
2018,05225000,1,65-69,Hombres,0.0
2018,05225000,1,65-69,Mujeres,0.0
2018,05225000,1,70-74,Hombres,0.0
2018,05225000,1,70-74,Mujeres,0.0
2018,05225000,1,75-79,Hombres,0.0
2018,05225000,1,75-79,Mujeres,0.0
2018,05225000,1,80+,Hombres,0.0
2018,05225000,1,80+,Mujeres,0.0
2018,05225000,10,0-4,Hombres,0.0
2018,05225000,10,0-4,Mujeres,0.0
2018,05225000,10,5-9,Hombres,15.0
2018,05225000,10,5-9,Mujeres,0.0
2018,05225000,10,10-14,Hombres,12.0
2018,05225000,10,10-14,Mujeres,3.0
2018,05225000,10,15-19,Hombres,0.0
2018,05225000,10,15-19,Mujeres,4.0
2018,05225000,10,20-24,Hombres,1.0
2018,05225000,10,20-24,Mujeres,0.0
2018,05225000,10,25-29,Hombres,1.0
2018,05225000,10,25-29,Mujeres,0.0
2018,05225000,10,30-34,Hombres,1.0
2018,05225000,10,30-34,Mujeres,0.0
2018,05225000,10,35-39,Hombres,0.0
2018,05225000,10,35-39,Mujeres,0.0
2018,05225000,10,40-44,Hombres,0.0
2018,05225000,10,40-44,Mujeres,0.0
2018,05225000,10,45-49,Hombres,0.0
2018,05225000,10,45-49,Mujeres,0.0
2018,05225000,10,50-54,Hombres,0.0
2018,05225000,10,50-54,Mujeres,0.0
2018,05225000,10,55-59,Hombres,0.0
2018,05225000,10,55-59,Mujeres,0.0
2018,05225000,10,60-64,Hombres,0.0
2018,05225000,10,60-64,Mujeres,0.0
2018,05225000,10,65-69,Hombres,0.0
2018,05225000,10,65-69,Mujeres,0.0
2018,05225000,10,70-74,Hombres,0.0
2018,05225000,10,70-74,Mujeres,0.0
2018,05225000,10,75-79,Hombres,0.0
2018,05225000,10,75-79,Mujeres,0.0
2018,05225000,10,80+,Hombres,0.0
2018,05225000,10,80+,Mujeres,0.0
2018,05225000,11,0-4,Hombres,1.0
2018,05225000,11,0-4,Mujeres,
2018,05225000,11,5-9,Hombres,2.0
2018,05225000,11,5-9,Mujeres,1.0
2018,05225000,11,10-14,Hombres,8.0
2018,05225000,11,10-14,Mujeres,
2018,05225000,11,15-19,Hombres,2.0
2018,05225000,11,15-19,Mujeres,
2018,05225000,11,20-24,Hombres,
2018,05225000,11,20-24,Mujeres,
2018,05225000,11,25-29,Hombres,
2018,05225000,11,25-29,Mujeres,
2018,05225000,11,30-34,Hombres,
2018,05225000,11,30-34,Mujeres,
2018,05225000,11,35-39,Hombres,
2018,05225000,11,35-39,Mujeres,
2018,05225000,11,40-44,Hombres,
2018,05225000,11,40-44,Mujeres,
2018,05225000,11,45-49,Hombres,
2018,05225000,11,45-49,Mujeres,
2018,05225000,11,50-54,Hombres,
2018,05225000,11,50-54,Mujeres,
2018,05225000,11,55-59,Hombres,
2018,05225000,11,55-59,Mujeres,
2018,05225000,11,60-64,Hombres,
2018,05225000,11,60-64,Mujeres,
2018,05225000,11,65-69,Hombres,
2018,05225000,11,65-69,Mujeres,
2018,05225000,11,70-74,Hombres,
2018,05225000,11,70-74,Mujeres,
2018,05225000,11,75-79,Hombres,
2018,05225000,11,75-79,Mujeres,
2018,05225000,11,80+,Hombres,
2018,05225000,11,80+,Mujeres,
2018,05225000,12,0-4,Hombres,1.0
2018,05225000,12,0-4,Mujeres,
2018,05225000,12,5-9,Hombres,4.0
2018,05225000,12,5-9,Mujeres,
2018,05225000,12,10-14,Hombres,1.0
2018,05225000,12,10-14,Mujeres,
2018,05225000,12,15-19,Hombres,4.0
2018,05225000,12,15-19,Mujeres,1.0
2018,05225000,12,20-24,Hombres,1.0
2018,05225000,12,20-24,Mujeres,
2018,05225000,12,25-29,Hombres,
2018,05225000,12,25-29,Mujeres,
2018,05225000,12,30-34,Hombres,
2018,05225000,12,30-34,Mujeres,
2018,05225000,12,35-39,Hombres,
2018,05225000,12,35-39,Mujeres,
2018,05225000,12,40-44,Hombres,
2018,05225000,12,40-44,Mujeres,
2018,05225000,12,45-49,Hombres,
2018,05225000,12,45-49,Mujeres,
2018,05225000,12,50-54,Hombres,
2018,05225000,12,50-54,Mujeres,
2018,05225000,12,55-59,Hombres,
2018,05225000,12,55-59,Mujeres,
2018,05225000,12,60-64,Hombres,
2018,05225000,12,60-64,Mujeres,
2018,05225000,12,65-69,Hombres,
2018,05225000,12,65-69,Mujeres,
2018,05225000,12,70-74,Hombres,
2018,05225000,12,70-74,Mujeres,
2018,05225000,12,75-79,Hombres,
2018,05225000,12,75-79,Mujeres,
2018,05225000,12,80+,Hombres,
2018,05225000,12,80+,Mujeres,
2018,05225000,13,0-4,Hombres,53.0
2018,05225000,13,0-4,Mujeres,39.0
2018,05225000,13,5-9,Hombres,94.0
2018,05225000,13,5-9,Mujeres,25.0
2018,05225000,13,10-14,Hombres,78.0
2018,05225000,13,10-14,Mujeres,24.0
2018,05225000,13,15-19,Hombres,46.0
2018,05225000,13,15-19,Mujeres,16.0
2018,05225000,13,20-24,Hombres,8.0
2018,05225000,13,20-24,Mujeres,3.0
2018,05225000,13,25-29,Hombres,5.0
2018,05225000,13,25-29,Mujeres,4.0
2018,05225000,13,30-34,Hombres,1.0
2018,05225000,13,30-34,Mujeres,2.0
2018,05225000,13,35-39,Hombres,1.0
2018,05225000,13,35-39,Mujeres,2.0
2018,05225000,13,40-44,Hombres,0.0
2018,05225000,13,40-44,Mujeres,4.0
2018,05225000,13,45-49,Hombres,0.0
2018,05225000,13,45-49,Mujeres,1.0
2018,05225000,13,50-54,Hombres,1.0
2018,05225000,13,50-54,Mujeres,1.0
2018,05225000,13,55-59,Hombres,1.0
2018,05225000,13,55-59,Mujeres,1.0
2018,05225000,13,60-64,Hombres,0.0
2018,05225000,13,60-64,Mujeres,2.0
2018,05225000,13,65-69,Hombres,0.0
2018,05225000,13,65-69,Mujeres,4.0
2018,05225000,13,70-74,Hombres,0.0
2018,05225000,13,70-74,Mujeres,0.0
2018,05225000,13,75-79,Hombres,0.0
2018,05225000,13,75-79,Mujeres,2.0
2018,05225000,13,80+,Hombres,0.0
2018,05225000,13,80+,Mujeres,0.0
2018,05225000,14,0-4,Hombres,
2018,05225000,14,0-4,Mujeres,
2018,05225000,14,5-9,Hombres,4.0
2018,05225000,14,5-9,Mujeres,1.0
2018,05225000,14,10-14,Hombres,1.0
2018,05225000,14,10-14,Mujeres,1.0
2018,05225000,14,15-19,Hombres,2.0
2018,05225000,14,15-19,Mujeres,2.0
2018,05225000,14,20-24,Hombres,1.0
2018,05225000,14,20-24,Mujeres,
2018,05225000,14,25-29,Hombres,
2018,05225000,14,25-29,Mujeres,
2018,05225000,14,30-34,Hombres,
2018,05225000,14,30-34,Mujeres,
2018,05225000,14,35-39,Hombres,
2018,05225000,14,35-39,Mujeres,
2018,05225000,14,40-44,Hombres,
2018,05225000,14,40-44,Mujeres,
2018,05225000,14,45-49,Hombres,
2018,05225000,14,45-49,Mujeres,
2018,05225000,14,50-54,Hombres,
2018,05225000,14,50-54,Mujeres,
2018,05225000,14,55-59,Hombres,
2018,05225000,14,55-59,Mujeres,
2018,05225000,14,60-64,Hombres,
2018,05225000,14,60-64,Mujeres,
2018,05225000,14,65-69,Hombres,
2018,05225000,14,65-69,Mujeres,
2018,05225000,14,70-74,Hombres,
2018,05225000,14,70-74,Mujeres,
2018,05225000,14,75-79,Hombres,
2018,05225000,14,75-79,Mujeres,
2018,05225000,14,80+,Hombres,
2018,05225000,14,80+,Mujeres,
2018,05225000,15,0-4,Hombres,4.0
2018,05225000,15,0-4,Mujeres,1.0
2018,05225000,15,5-9,Hombres,9.0
2018,05225000,15,5-9,Mujeres,1.0
2018,05225000,15,10-14,Hombres,8.0
2018,05225000,15,10-14,Mujeres,1.0
2018,05225000,15,15-19,Hombres,0.0
2018,05225000,15,15-19,Mujeres,0.0
2018,05225000,15,20-24,Hombres,2.0
2018,05225000,15,20-24,Mujeres,0.0
2018,05225000,15,25-29,Hombres,0.0
2018,05225000,15,25-29,Mujeres,0.0
2018,05225000,15,30-34,Hombres,0.0
2018,05225000,15,30-34,Mujeres,0.0
2018,05225000,15,35-39,Hombres,0.0
2018,05225000,15,35-39,Mujeres,0.0
2018,05225000,15,40-44,Hombres,0.0
2018,05225000,15,40-44,Mujeres,0.0
2018,05225000,15,45-49,Hombres,0.0
2018,05225000,15,45-49,Mujeres,0.0
2018,05225000,15,50-54,Hombres,0.0
2018,05225000,15,50-54,Mujeres,0.0
2018,05225000,15,55-59,Hombres,0.0
2018,05225000,15,55-59,Mujeres,0.0
2018,05225000,15,60-64,Hombres,0.0
2018,05225000,15,60-64,Mujeres,0.0
2018,05225000,15,65-69,Hombres,0.0
2018,05225000,15,65-69,Mujeres,0.0
2018,05225000,15,70-74,Hombres,0.0
2018,05225000,15,70-74,Mujeres,0.0
2018,05225000,15,75-79,Hombres,1.0
2018,05225000,15,75-79,Mujeres,0.0
2018,05225000,15,80+,Hombres,0.0
2018,05225000,15,80+,Mujeres,0.0
2018,05225000,2,0-4,Hombres,3.0
2018,05225000,2,0-4,Mujeres,0.0
2018,05225000,2,5-9,Hombres,3.0
2018,05225000,2,5-9,Mujeres,2.0
2018,05225000,2,10-14,Hombres,1.0
2018,05225000,2,10-14,Mujeres,2.0
2018,05225000,2,15-19,Hombres,0.0
2018,05225000,2,15-19,Mujeres,1.0
2018,05225000,2,20-24,Hombres,0.0
2018,05225000,2,20-24,Mujeres,0.0
2018,05225000,2,25-29,Hombres,2.0
2018,05225000,2,25-29,Mujeres,0.0
2018,05225000,2,30-34,Hombres,1.0
2018,05225000,2,30-34,Mujeres,0.0
2018,05225000,2,35-39,Hombres,0.0
2018,05225000,2,35-39,Mujeres,0.0
2018,05225000,2,40-44,Hombres,0.0
2018,05225000,2,40-44,Mujeres,0.0
2018,05225000,2,45-49,Hombres,0.0
