series,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
A05_egresos_TGD_total,2024.0,11,MUJER,14.0,53887.0,25.980292092712528,14.203667445396098,43.590515563745576,34.18163766912521,18.55446238152434,59.03582882931289,85.1751686124252,0.0,2024,Aysén
A05_egresos_TGD_total,2024.0,11,TOTAL,59.0,108538.0,54.35884206453039,41.38046917088341,70.11894577251816,67.56505417264576,51.37218920147841,87.80081047630763,78.0090625889145,0.0,2024,Aysén
A05_egresos_TGD_total,2024.0,12,HOMBRE,24.0,93226.0,25.743891189153242,16.49459684496435,38.30486945031774,36.39541501899647,23.250501665368795,54.64826893748092,55.85217801845406,0.0,2024,Magallanes
A05_egresos_TGD_total,2024.0,12,MUJER,8.0,90009.0,8.88800008888,3.8372075867396607,17.512903398763804,13.339601151795584,5.751213858155707,26.624622966755705,22.30304760302318,0.0,2024,Magallanes
A05_egresos_TGD_total,2024.0,12,TOTAL,32.0,183235.0,17.463912462138783,11.945303196051281,24.653833645002578,25.349511888770227,17.312764382685355,35.98468555634985,20.22775461619351,0.0,2024,Magallanes
A05_egresos_TGD_total,2024.0,13,HOMBRE,1378.0,4166844.0,33.07059251558254,31.347347880504522,34.863928646988526,44.882872578887486,42.53172243273618,47.33143470565074,1.4776232353083152,0.0,2024,Metropolitana
A05_egresos_TGD_total,2024.0,13,MUJER,726.0,4253885.0,17.066751922066533,15.847711233248749,18.354682125517048,22.31001578206834,20.685141904733882,24.032162123322664,0.7133293880033075,0.0,2024,Metropolitana
A05_egresos_TGD_total,2024.0,13,TOTAL,2104.0,8420729.0,24.985960241684538,23.929621020053347,26.076923592966352,33.76430540078422,32.321904950231534,35.255486322360625,0.5533626613871694,0.0,2024,Metropolitana
A05_egresos_TGD_total,2024.0,14,HOMBRE,161.0,201540.0,79.88488637491317,68.02178704645885,93.22194434335069,102.49135449812319,87.05242071960718,120.0323627314186,67.21585260884417,0.0,2024,Los Ríos
A05_egresos_TGD_total,2024.0,14,MUJER,118.0,211246.0,55.85904585175577,46.2360087008923,66.89429609264204,67.35221518232925,55.523420160426845,81.22309636350145,40.03285797648738,0.0,2024,Los Ríos
A05_egresos_TGD_total,2024.0,14,TOTAL,279.0,412786.0,67.58950158193349,59.8904379874286,76.00381565223474,85.41469443726969,75.50806639550893,96.35288698043529,27.14106590288502,0.0,2024,Los Ríos
A05_egresos_TGD_total,2024.0,15,HOMBRE,30.0,132125.0,22.705771050141912,15.31948837950495,32.41390001499161,29.125323869188733,19.624931613633063,41.790224344631326,28.44810448778702,0.0,2024,Arica y Parinacota
A05_egresos_TGD_total,2024.0,15,MUJER,12.0,129654.0,9.255402841408673,4.782401706636292,16.167326151277216,11.433450263986158,5.891145169489433,20.305563955813298,10.973775240272447,0.0,2024,Arica y Parinacota
A05_egresos_TGD_total,2024.0,15,TOTAL,42.0,261779.0,16.04406770596572,11.563152786311239,21.68691865218014,20.434105365446058,14.708564059340214,27.741337167065893,10.012465517959283,0.0,2024,Arica y Parinacota
A05_egresos_TGD_total,2024.0,16,HOMBRE,159.0,251232.0,63.28811616354604,53.83316553331543,73.92567425409639,82.73236598674454,70.31378906048568,96.85164149593489,43.47591721893944,0.0,2024,Ñuble
A05_egresos_TGD_total,2024.0,16,MUJER,60.0,270479.0,22.182868170911604,16.927865361084322,28.553748500491103,32.829476507414235,25.009764266736134,42.47301691785208,18.175035947338667,0.0,2024,Ñuble
A05_egresos_TGD_total,2024.0,16,TOTAL,219.0,521711.0,41.97726327411153,36.60141969049604,47.92044324843519,58.36373946866067,50.85226944978714,66.74053567458999,15.71430180043923,0.0,2024,Ñuble
A05_egresos_TGD_total,,1,HOMBRE,111.0,804225.0,13.802107619136436,11.354201606538028,16.621297819701663,15.697373399328924,12.905605414869768,18.92667338442548,2.232867572518686,0.0,2021-2024,Tarapacá
A05_egresos_TGD_total,,1,MUJER,39.0,791512.0,4.927278424079483,3.5037766312369842,6.73575180993249,5.404075320657002,3.8331776420308015,7.430790313010719,0.7590154874067156,0.0,2021-2024,Tarapacá
A05_egresos_TGD_total,,1,TOTAL,150.0,1595737.0,9.400045245551116,7.955957736221249,11.030462168707906,10.657095430041588,9.013308540447575,12.521827834515554,0.7635312390003128,0.0,2021-2024,Tarapacá
A05_egresos_TGD_total,,2,HOMBRE,268.0,1431051.0,18.727494687470955,16.55226834052959,21.109116448112253,22.905661018674337,20.239550883583266,25.847203213802004,1.9662118343831605,0.0,2021-2024,Antofagasta
A05_egresos_TGD_total,,2,MUJER,93.0,1414706.0,6.573804027126484,5.305908275164546,8.053354055565794,8.221676530542378,6.62886451489868,10.08832564837528,0.7337314907201526,0.0,2021-2024,Antofagasta
A05_egresos_TGD_total,,2,TOTAL,361.0,2845757.0,12.685552561234147,11.410555925965225,14.064053591436464,15.770735481000205,14.18124817083952,17.492210098859122,0.6929048167802124,0.0,2021-2024,Antofagasta
A05_egresos_TGD_total,,3,HOMBRE,300.0,642618.0,46.68403312698991,41.55023283396455,52.27695544671495,55.41123231451449,49.29920546751779,62.09936868158174,10.298824336906845,0.0,2021-2024,Atacama
A05_egresos_TGD_total,,3,MUJER,126.0,631163.0,19.963147396155986,16.629834909836095,23.76867030666231,23.12964462292853,19.22710513498222,27.629057521578986,4.339839551148634,0.0,2021-2024,Atacama
A05_egresos_TGD_total,,3,TOTAL,426.0,1273781.0,33.44373954392474,30.342901941000637,36.77549976773701,39.540352031330485,35.854422593350016,43.517227993011744,3.7108509559373966,0.0,2021-2024,Atacama
A05_egresos_TGD_total,,4,HOMBRE,451.0,1691475.0,26.663119466737612,24.25881610449581,29.241243484346768,32.50091222019792,29.563267101154448,35.66654961309197,2.3535059922934907,0.0,2021-2024,Coquimbo
A05_egresos_TGD_total,,4,MUJER,183.0,1763743.0,10.375661306664293,8.92678675889096,11.992697561087189,13.640051260041787,11.722955234040787,15.797312088405837,1.0304567787000953,0.0,2021-2024,Coquimbo
A05_egresos_TGD_total,,4,TOTAL,634.0,3455218.0,18.34905930682232,16.948373174975977,19.83463157898934,23.21882882241874,21.440017689928606,25.113402555860052,0.8566033492687366,0.0,2021-2024,Coquimbo
A05_egresos_TGD_total,,5,HOMBRE,854.0,3917369.0,21.800346099639835,20.362554128512343,23.312873801439807,29.020911851469396,27.099627383576273,31.04859907297176,0.9938419576530826,0.0,2021-2024,Valparaíso
A05_egresos_TGD_total,,5,MUJER,416.0,4094084.0,10.161003047323895,9.207916538749725,11.185949523130644,13.287438959663566,12.00150576965707,14.682147248062346,0.45253441787145765,0.0,2021-2024,Valparaíso
A05_egresos_TGD_total,,5,TOTAL,1270.0,8011453.0,15.85230544321985,14.992343723954601,16.748736128770624,21.34260089245734,20.170815924793793,22.56808857715147,0.3675077595424351,0.0,2021-2024,Valparaíso
A05_egresos_TGD_total,,6,HOMBRE,289.0,2026408.0,14.261688662895132,12.664657741921111,16.004368854471753,18.320939540515347,16.260266781224644,20.583094438237968,1.1720710137555592,0.0,2021-2024,O'Higgins
A05_egresos_TGD_total,,6,MUJER,93.0,2027390.0,4.587178589220623,3.7024451498354702,5.619603678884311,5.962635336323764,4.796457877064379,7.341803629322955,0.39374901378105753,0.0,2021-2024,O'Higgins
A05_egresos_TGD_total,,6,TOTAL,382.0,4053798.0,9.423261839884473,8.501869712637507,10.417278908357947,12.27981207048409,11.070853385459097,13.591163203125213,0.4003422439551177,0.0,2021-2024,O'Higgins
A05_egresos_TGD_total,,7,HOMBRE,315.0,2270678.0,13.872508563521556,12.382676424210318,15.49221649266831,17.517571745364627,15.628126217824702,19.58237119805223,0.9828883450946313,0.0,2021-2024,Maule
A05_egresos_TGD_total,,7,MUJER,106.0,2360000.0,4.491525423728813,3.6772929985943015,5.432370615590986,5.7823780680016865,4.72163409207975,7.024067859556431,0.3234169318304876,0.0,2021-2024,Maule
A05_egresos_TGD_total,,7,TOTAL,421.0,4630678.0,9.091541238669587,8.243723041466588,10.002886320469836,11.75496516495959,10.651647910118887,12.9467485657506,0.3326062152657567,0.0,2021-2024,Maule
A05_egresos_TGD_total,,8,HOMBRE,960.0,3267368.0,29.381447085238026,27.55200417868853,31.300435689252474,37.220829906388325,34.89159891908255,39.67302136843244,1.457920229925488,0.0,2021-2024,Biobío
A05_egresos_TGD_total,,8,MUJER,395.0,3447146.0,11.458754575524216,10.356454718454579,12.646436635375398,15.362218288703943,13.869466166501002,16.981911993004378,0.6099334527932649,0.0,2021-2024,Biobío
A05_egresos_TGD_total,,8,TOTAL,1355.0,6714514.0,20.18016493822189,19.119847884646575,21.28398215671281,26.46946406996923,25.068890973261443,27.932266552991443,0.5244855722550934,0.0,2021-2024,Biobío
A05_egresos_TGD_total,,9,HOMBRE,268.0,2003225.0,13.378427286001322,11.824503069292373,15.079794931766271,16.36854216648609,14.463017321721033,18.46822489915467,1.004402592783197,0.0,2021-2024,La Araucanía
A05_egresos_TGD_total,,9,MUJER,92.0,2100717.0,4.379457109167965,3.53046054115154,5.371015372450268,5.501184894600004,4.42597750111862,6.776805062379199,0.33468830300805613,0.0,2021-2024,La Araucanía
A05_egresos_TGD_total,,9,TOTAL,360.0,4103942.0,8.772053796081913,7.889203107296026,9.7266782576629,11.02372841799522,9.909890256140669,12.235390541037232,0.3403011064475001,0.0,2021-2024,La Araucanía
A05_egresos_TGD_total,,10,HOMBRE,304.0,1799919.0,16.889648923090427,15.044212827353462,18.898983165952867,22.013119779858098,19.600537185931874,24.654055048555918,1.6040332889903737,0.0,2021-2024,Los Lagos
A05_egresos_TGD_total,,10,MUJER,120.0,1819494.0,6.5952402151367355,5.468109574746534,7.886290659345524,8.50988199019553,7.045441867973605,10.208578722855863,0.6123171854942836,0.0,2021-2024,Los Lagos
A05_egresos_TGD_total,,10,TOTAL,424.0,3619413.0,11.714606760820056,10.62595539388895,12.88452983353454,15.375950020015447,13.940856876401531,16.92600914418731,0.56255684424362,0.0,2021-2024,Los Lagos
A05_egresos_TGD_total,,11,HOMBRE,147.0,218196.0,67.37062090964088,56.920178154437636,79.18411275768038,80.81196063157299,68.2023694998295,95.28716450655077,44.97651069186962,0.0,2021-2024,Aysén
A05_egresos_TGD_total,,11,MUJER,86.0,214432.0,40.105954335173855,32.07958664945996,49.530527338245776,47.68369896458638,37.9935499600867,59.379073272298015,27.312043125048742,0.0,2021-2024,Aysén
A05_egresos_TGD_total,,11,TOTAL,233.0,432628.0,53.856893220041236,47.16305100917706,61.23443545528201,64.79341506000405,56.665493946856465,73.87398239126863,18.3659766926224,0.0,2021-2024,Aysén
A05_egresos_TGD_total,,12,HOMBRE,48.0,369536.0,12.989262209906478,9.577256565932206,17.22187721416243,17.892331026736507,13.16188254773478,23.859905328963848,6.763864729127142,0.0,2021-2024,Magallanes
A05_egresos_TGD_total,,12,MUJER,14.0,357008.0,3.9214807511316274,2.143910017786883,6.579578362903795,5.770097133875388,3.1509560376373424,9.766895681091919,2.385976330651157,0.0,2021-2024,Magallanes
A05_egresos_TGD_total,,12,TOTAL,62.0,726544.0,8.533550617718955,6.542624326423806,10.93962676393257,12.051031586086456,9.226763245108705,15.5067853321928,2.365139805550942,0.0,2021-2024,Magallanes
A05_egresos_TGD_total,,13,HOMBRE,2905.0,16484107.0,17.62303532730041,16.987951359399847,18.27578746566387,23.643652798337463,22.787218429795477,24.524297113480923,0.19443849355970702,0.0,2021-2024,Metropolitana
A05_egresos_TGD_total,,13,MUJER,1310.0,16857855.0,7.7708581548482885,7.355698975245131,8.203346196521954,10.001932168827842,9.456283663588074,10.571723860816158,0.07967422163932746,0.0,2021-2024,Metropolitana
A05_egresos_TGD_total,,13,TOTAL,4215.0,33341962.0,12.641727562403196,12.26293456318468,13.029246405372218,16.92628355146802,16.41394594811582,17.4507672898077,0.06937309207054941,0.0,2021-2024,Metropolitana
A05_egresos_TGD_total,,14,HOMBRE,255.0,802510.0,31.775304980623293,27.994608261202615,35.924234104659796,40.82157866200073,35.91205750041901,46.251387120243585,6.681643638813289,0.0,2021-2024,Los Ríos
A05_egresos_TGD_total,,14,MUJER,149.0,838858.0,17.76224343095017,15.024754378781154,20.85421303903135,21.99603767256511,18.543687781145213,25.963220404814116,3.373205821012882,0.0,2021-2024,Los Ríos
A05_egresos_TGD_total,,14,TOTAL,404.0,1641368.0,24.613614984573843,22.271711576609864,27.134802088694073,31.60898486508834,28.558089475330625,34.918073878726304,2.546881404460441,0.0,2021-2024,Los Ríos
A05_egresos_TGD_total,,15,HOMBRE,99.0,521456.0,18.985302690926943,15.430317199187542,23.11392480921793,23.248382346337493,18.879865569380197,28.369292731205835,5.499994606267471,0.0,2021-2024,Arica y Parinacota
A05_egresos_TGD_total,,15,MUJER,32.0,513227.0,6.235057781449534,4.264774906870559,8.802041217515928,7.637920852127068,5.216239849201492,10.857076444919326,1.836655705067336,0.0,2021-2024,Arica y Parinacota
A05_egresos_TGD_total,,15,TOTAL,131.0,1034683.0,12.66088260848975,10.585736874052323,15.023921611543496,15.665255361960956,13.089625979188432,18.62190749101496,1.8856280593889458,0.0,2021-2024,Arica y Parinacota
A05_egresos_TGD_total,,16,HOMBRE,361.0,1000315.0,36.08863208089452,32.46144404533274,40.010275719353864,46.18719667907464,41.5271277867214,51.261112618636155,5.95620521627306,0.0,2021-2024,Ñuble
A05_egresos_TGD_total,,16,MUJER,141.0,1072401.0,13.148066814559106,11.067487541723748,15.506133269481058,18.849463166856196,15.83792374304331,22.30254560722035,2.5709644814683186,0.0,2021-2024,Ñuble
A05_egresos_TGD_total,,16,TOTAL,502.0,2072716.0,24.219429965320863,22.14683523213171,26.433759467970475,32.902184208116545,30.071566981959286,35.94407002746561,2.180035590148493,0.0,2021-2024,Ñuble
05990027,2021.0,1,HOMBRE,4.0,197277.0,2.0276058536980996,0.5524543528269007,5.191476287354174,2.31446389494772,0.6293600241653008,6.075027300453272,1.3422927582298478,0.0,2021,Tarapacá
05990027,2021.0,1,MUJER,4.0,193888.0,2.063046707377455,0.5621107926361223,5.282218948776455,2.0590497984857183,0.5598806089749433,5.5851676061436475,1.0624379937466384,0.0,2021,Tarapacá
05990027,2021.0,1,TOTAL,8.0,391165.0,2.045172753185996,0.8829604327453892,4.02980563705682,2.1979570531710304,0.9451746539030034,4.42026587925695,0.6085825273010357,0.0,2021,Tarapacá
05990027,2021.0,2,HOMBRE,41.0,354057.0,11.580056318615364,8.310048344886637,15.709653972590548,13.886659731097021,9.961375232706219,18.966794152901723,4.713723012016256,0.0,2021,Antofagasta
05990027,2021.0,2,MUJER,15.0,349689.0,4.289525835814109,2.400815047880635,7.074920535528953,5.124199935222873,2.8553838343946043,8.541787013430863,1.77370488101589,0.0,2021,Antofagasta
05990027,2021.0,2,TOTAL,56.0,703746.0,7.9574164542320664,6.010946873251175,10.333367153431059,9.628123373026222,7.267248860677211,12.531468924383896,1.6640688672960358,0.0,2021,Antofagasta
05990027,2021.0,3,HOMBRE,9.0,159897.0,5.628623426330701,2.573765047110536,10.68488054899039,6.857306969575738,3.117805770332123,13.174055680340867,5.288374310991142,0.0,2021,Atacama
05990027,2021.0,3,MUJER,3.0,156840.0,1.9127773527161438,0.3944606751438417,5.5899471242937535,2.4571119885193933,0.502823928386253,7.30322798839707,2.0267017645950354,0.0,2021,Atacama
05990027,2021.0,3,TOTAL,12.0,316737.0,3.7886322090567255,1.9576415476317002,6.617978022200425,4.696929044678613,2.417389895513259,8.275518824274043,1.8573512388106925,0.0,2021,Atacama
05990027,2021.0,4,HOMBRE,26.0,415361.0,6.259615129971278,4.088988425874442,9.171786490095363,7.463244807390639,4.872745314039765,11.022351145415021,2.1469589764011228,0.0,2021,Coquimbo
05990027,2021.0,4,MUJER,6.0,432718.0,1.3865843343701902,0.508852012971693,3.0180103491231436,1.7173375802088222,0.626453789551742,3.886192808130308,0.4962665616553594,0.0,2021,Coquimbo
05990027,2021.0,4,TOTAL,32.0,848079.0,3.7732333898139205,2.5808888454123453,5.326679717269319,4.639624494897417,3.17132459706618,6.595707747398393,0.6749085460092904,0.0,2021,Coquimbo
05990027,2021.0,5,HOMBRE,70.0,968008.0,7.231345195494252,5.637188340173375,9.136369620089807,9.419492664487924,7.335241468200184,11.941538008802379,1.2776100559398778,0.0,2021,Valparaíso
05990027,2021.0,5,MUJER,16.0,1011365.0,1.5820203388489813,0.9042613155133432,2.5691019164753515,2.3634526688448187,1.3463767326771667,3.873596072121014,0.35280958895474024,0.0,2021,Valparaíso
05990027,2021.0,5,TOTAL,86.0,1979373.0,4.344810199997676,3.4752873381707228,5.3658052515593155,5.956931498984789,4.759575315537905,7.377885161866391,0.4164445668867835,0.0,2021,Valparaíso
05990027,2021.0,6,HOMBRE,20.0,500528.0,3.9957804558386343,2.440726509886349,6.171158836803256,5.200951619367169,3.173653942411135,8.093621697066379,1.3574508415289086,0.0,2021,O'Higgins
05990027,2021.0,6,MUJER,3.0,500431.0,0.5994832454424286,0.12362785736607072,1.751944437843044,0.7099189165033108,0.1408193033706548,2.261798008707848,0.17399933193306377,0.0,2021,O'Higgins
05990027,2021.0,6,TOTAL,23.0,1000959.0,2.2977964132397033,1.4566058187243112,3.4478228273918345,3.0060636705768067,1.9014251558866837,4.547687001249692,0.3962726938198786,0.0,2021,O'Higgins
05990027,2021.0,7,HOMBRE,14.0,561122.0,2.4950010871076165,1.364040311429706,4.1861878739089855,3.2003072502632235,1.7463993480259365,5.419705465960521,0.7354688186469676,0.0,2021,Maule
05990027,2021.0,7,MUJER,4.0,581890.0,0.6874151471927684,0.1872974915579104,1.760055796697605,0.882951087513201,0.23842149819903377,2.3626152762010273,0.19694519048379694,0.0,2021,Maule
05990027,2021.0,7,TOTAL,18.0,1143012.0,1.574786616413476,0.9333183536480394,2.488841785346784,2.064209419253307,1.2209255447337168,3.2904651859133245,0.2383284897487803,0.0,2021,Maule
05990027,2021.0,8,HOMBRE,39.0,813546.0,4.79382849894167,3.4088806889145147,6.55332136914604,6.100172559413406,4.33184220515045,8.386053627998644,0.9612720015167708,0.0,2021,Biobío
05990027,2021.0,8,MUJER,12.0,857044.0,1.4001614852913036,0.7234838711573989,2.4458003379262863,1.847761094675415,0.9462454459297258,3.306016720249935,0.29116825314781497,0.0,2021,Biobío
05990027,2021.0,8,TOTAL,51.0,1670590.0,3.0528136766052714,2.273020300510045,4.013886194494387,4.014550851575838,2.983845522090864,5.305599014674451,0.3195264723556396,0.0,2021,Biobío
05990027,2021.0,9,HOMBRE,10.0,498048.0,2.007838601901825,0.9628366535218359,3.692486676388175,2.4926568177278368,1.1938845991188995,4.649778242686489,0.6230565511147504,0.0,2021,La Araucanía
05990027,2021.0,9,MUJER,3.0,521500.0,0.5752636625119847,0.11863319710366277,1.6811645387808865,0.7636115914623433,0.15747213102092372,2.326970478957564,0.1943708786617577,0.0,2021,La Araucanía
05990027,2021.0,9,TOTAL,13.0,1019548.0,1.275074837084669,0.6789236495980376,2.180416804128778,1.6413438308255226,0.8732497539991353,2.8394292966399584,0.20768429025160684,0.0,2021,La Araucanía
05990027,2021.0,10,HOMBRE,17.0,446418.0,3.808090175575358,2.2183528597877538,6.097121266594675,4.996938757709543,2.9060598592043605,8.069632153755444,1.4767589780223285,0.0,2021,Los Lagos
05990027,2021.0,10,MUJER,9.0,450885.0,1.9960743870388236,0.912732314753947,3.789170952996699,2.4978325967737525,1.1346033182240882,4.880475456924232,0.7031042187828039,0.0,2021,Los Lagos
