year,definition,sex,age_group,comuna_norm,persons
2024,F84_historico,HOMBRE,30-34,PUENTE ALTO,2
2024,F84_historico,HOMBRE,30-34,PUNTA ARENAS,1
2024,F84_historico,HOMBRE,30-34,QUELLON,1
2024,F84_historico,HOMBRE,30-34,QUILPUE,1
2024,F84_historico,HOMBRE,30-34,QUINTERO,1
2024,F84_historico,HOMBRE,30-34,SAN CARLOS,1
2024,F84_historico,HOMBRE,30-34,SAN CLEMENTE,1
2024,F84_historico,HOMBRE,30-34,SAN JAVIER,1
2024,F84_historico,HOMBRE,30-34,SANTIAGO,1
2024,F84_historico,HOMBRE,30-34,TALCA,3
2024,F84_historico,HOMBRE,30-34,TALCAHUANO,2
2024,F84_historico,HOMBRE,30-34,TEMUCO,4
2024,F84_historico,HOMBRE,30-34,TILTIL,1
2024,F84_historico,HOMBRE,30-34,TOME,1
2024,F84_historico,HOMBRE,30-34,VALPARAISO,3
2024,F84_historico,HOMBRE,30-34,VILLARRICA,1
2024,F84_historico,HOMBRE,30-34,VINA DEL MAR,2
2024,F84_historico,HOMBRE,35-39,AISEN,1
2024,F84_historico,HOMBRE,35-39,ARICA,2
2024,F84_historico,HOMBRE,35-39,COLINA,1
2024,F84_historico,HOMBRE,35-39,CONCEPCION,2
2024,F84_historico,HOMBRE,35-39,COPIAPO,1
2024,F84_historico,HOMBRE,35-39,COQUIMBO,1
2024,F84_historico,HOMBRE,35-39,FUTALEUFU,1
2024,F84_historico,HOMBRE,35-39,HUALPEN,1
2024,F84_historico,HOMBRE,35-39,IQUIQUE,1
2024,F84_historico,HOMBRE,35-39,LA FLORIDA,2
2024,F84_historico,HOMBRE,35-39,LAMPA,1
2024,F84_historico,HOMBRE,35-39,LANCO,1
2024,F84_historico,HOMBRE,35-39,LO PRADO,1
2024,F84_historico,HOMBRE,35-39,MAIPU,2
2024,F84_historico,HOMBRE,35-39,MELIPILLA,1
2024,F84_historico,HOMBRE,35-39,OVALLE,1
2024,F84_historico,HOMBRE,35-39,PAINE,1
2024,F84_historico,HOMBRE,35-39,PROVIDENCIA,1
2024,F84_historico,HOMBRE,35-39,PUENTE ALTO,3
2024,F84_historico,HOMBRE,35-39,QUILPUE,1
2024,F84_historico,HOMBRE,35-39,TALCAHUANO,2
2024,F84_historico,HOMBRE,35-39,TEMUCO,3
2024,F84_historico,HOMBRE,35-39,VALLENAR,1
2024,F84_historico,HOMBRE,35-39,VALPARAISO,2
2024,F84_historico,HOMBRE,40-44,ANTOFAGASTA,1
2024,F84_historico,HOMBRE,40-44,ARICA,1
2024,F84_historico,HOMBRE,40-44,CALAMA,1
2024,F84_historico,HOMBRE,40-44,COLINA,1
2024,F84_historico,HOMBRE,40-44,COPIAPO,1
2024,F84_historico,HOMBRE,40-44,HUECHURABA,1
2024,F84_historico,HOMBRE,40-44,LA SERENA,1
2024,F84_historico,HOMBRE,40-44,LOS ANGELES,1
2024,F84_historico,HOMBRE,40-44,MAIPU,1
2024,F84_historico,HOMBRE,40-44,MELIPILLA,1
2024,F84_historico,HOMBRE,40-44,PUNTA ARENAS,1
2024,F84_historico,HOMBRE,40-44,QUINTA NORMAL,1
2024,F84_historico,HOMBRE,40-44,RANCAGUA,1
2024,F84_historico,HOMBRE,40-44,SAN JOAQUIN,1
2024,F84_historico,HOMBRE,40-44,SAN NICOLAS,1
2024,F84_historico,HOMBRE,40-44,SANTIAGO,1
2024,F84_historico,HOMBRE,40-44,TALCAHUANO,2
2024,F84_historico,HOMBRE,40-44,TOLTEN,1
2024,F84_historico,HOMBRE,40-44,VALPARAISO,1
2024,F84_historico,HOMBRE,45-49,CHILLAN,1
2024,F84_historico,HOMBRE,45-49,LA SERENA,1
2024,F84_historico,HOMBRE,45-49,LAMPA,1
2024,F84_historico,HOMBRE,45-49,MAIPU,1
2024,F84_historico,HOMBRE,45-49,PADRE LAS CASAS,1
2024,F84_historico,HOMBRE,45-49,QUINTA NORMAL,1
2024,F84_historico,HOMBRE,45-49,TALCAHUANO,1
2024,F84_historico,HOMBRE,45-49,TEMUCO,1
2024,F84_historico,HOMBRE,45-49,VALPARAISO,1
2024,F84_historico,HOMBRE,45-49,VINA DEL MAR,3
2024,F84_historico,HOMBRE,5-9,AISEN,2
2024,F84_historico,HOMBRE,5-9,ALGARROBO,1
2024,F84_historico,HOMBRE,5-9,ALTO BIOBIO,1
2024,F84_historico,HOMBRE,5-9,ALTO HOSPICIO,13
2024,F84_historico,HOMBRE,5-9,ANCUD,1
2024,F84_historico,HOMBRE,5-9,ANGOL,16
2024,F84_historico,HOMBRE,5-9,ANTOFAGASTA,58
2024,F84_historico,HOMBRE,5-9,ARAUCO,4
2024,F84_historico,HOMBRE,5-9,ARICA,31
2024,F84_historico,HOMBRE,5-9,BUIN,17
2024,F84_historico,HOMBRE,5-9,BULNES,3
2024,F84_historico,HOMBRE,5-9,CABILDO,3
2024,F84_historico,HOMBRE,5-9,CABRERO,3
2024,F84_historico,HOMBRE,5-9,CALAMA,27
2024,F84_historico,HOMBRE,5-9,CALBUCO,3
2024,F84_historico,HOMBRE,5-9,CALERA,5
2024,F84_historico,HOMBRE,5-9,CALERA DE TANGO,1
2024,F84_historico,HOMBRE,5-9,CANETE,2
2024,F84_historico,HOMBRE,5-9,CARAHUE,3
2024,F84_historico,HOMBRE,5-9,CASABLANCA,3
2024,F84_historico,HOMBRE,5-9,CASTRO,6
2024,F84_historico,HOMBRE,5-9,CATEMU,1
2024,F84_historico,HOMBRE,5-9,CAUQUENES,3
2024,F84_historico,HOMBRE,5-9,CERRILLOS,6
2024,F84_historico,HOMBRE,5-9,CERRO NAVIA,4
2024,F84_historico,HOMBRE,5-9,CHANCO,1
2024,F84_historico,HOMBRE,5-9,CHEPICA,2
2024,F84_historico,HOMBRE,5-9,CHIGUAYANTE,4
2024,F84_historico,HOMBRE,5-9,CHILE CHICO,2
2024,F84_historico,HOMBRE,5-9,CHILLAN,33
2024,F84_historico,HOMBRE,5-9,CHILLAN VIEJO,2
2024,F84_historico,HOMBRE,5-9,CHIMBARONGO,4
2024,F84_historico,HOMBRE,5-9,CHOLCHOL,3
2024,F84_historico,HOMBRE,5-9,CODEGUA,1
2024,F84_historico,HOMBRE,5-9,COELEMU,4
2024,F84_historico,HOMBRE,5-9,COIHAIQUE,5
2024,F84_historico,HOMBRE,5-9,COIHUECO,4
2024,F84_historico,HOMBRE,5-9,COLBUN,8
2024,F84_historico,HOMBRE,5-9,COLINA,14
2024,F84_historico,HOMBRE,5-9,COLLIPULLI,4
2024,F84_historico,HOMBRE,5-9,COMBARBALA,1
2024,F84_historico,HOMBRE,5-9,CON CON,4
2024,F84_historico,HOMBRE,5-9,CONCEPCION,18
2024,F84_historico,HOMBRE,5-9,CONCHALI,11
2024,F84_historico,HOMBRE,5-9,CONSTITUCION,8
2024,F84_historico,HOMBRE,5-9,CONTULMO,1
2024,F84_historico,HOMBRE,5-9,COPIAPO,12
2024,F84_historico,HOMBRE,5-9,COQUIMBO,55
2024,F84_historico,HOMBRE,5-9,CORONEL,22
2024,F84_historico,HOMBRE,5-9,CORRAL,1
2024,F84_historico,HOMBRE,5-9,CUNCO,1
2024,F84_historico,HOMBRE,5-9,CURACAUTIN,1
2024,F84_historico,HOMBRE,5-9,CURACAVI,4
2024,F84_historico,HOMBRE,5-9,CURANILAHUE,4
2024,F84_historico,HOMBRE,5-9,CURICO,15
2024,F84_historico,HOMBRE,5-9,DALCAHUE,1
2024,F84_historico,HOMBRE,5-9,DONIHUE,1
2024,F84_historico,HOMBRE,5-9,EL BOSQUE,27
2024,F84_historico,HOMBRE,5-9,EL MONTE,2
2024,F84_historico,HOMBRE,5-9,EL QUISCO,4
2024,F84_historico,HOMBRE,5-9,EL TABO,1
2024,F84_historico,HOMBRE,5-9,ESTACION CENTRAL,14
2024,F84_historico,HOMBRE,5-9,FLORIDA,5
2024,F84_historico,HOMBRE,5-9,FREIRINA,1
2024,F84_historico,HOMBRE,5-9,FRESIA,1
2024,F84_historico,HOMBRE,5-9,FRUTILLAR,4
2024,F84_historico,HOMBRE,5-9,FUTRONO,2
2024,F84_historico,HOMBRE,5-9,GRANEROS,3
2024,F84_historico,HOMBRE,5-9,HIJUELAS,2
2024,F84_historico,HOMBRE,5-9,HUALANE,1
2024,F84_historico,HOMBRE,5-9,HUALPEN,21
2024,F84_historico,HOMBRE,5-9,HUARA,1
2024,F84_historico,HOMBRE,5-9,HUECHURABA,10
2024,F84_historico,HOMBRE,5-9,ILLAPEL,3
2024,F84_historico,HOMBRE,5-9,INDEPENDENCIA,6
2024,F84_historico,HOMBRE,5-9,IQUIQUE,29
2024,F84_historico,HOMBRE,5-9,ISLA DE MAIPO,2
2024,F84_historico,HOMBRE,5-9,ISLA DE PASCUA,1
2024,F84_historico,HOMBRE,5-9,LA CISTERNA,12
2024,F84_historico,HOMBRE,5-9,LA CRUZ,1
2024,F84_historico,HOMBRE,5-9,LA FLORIDA,25
2024,F84_historico,HOMBRE,5-9,LA GRANJA,9
2024,F84_historico,HOMBRE,5-9,LA HIGUERA,1
2024,F84_historico,HOMBRE,5-9,LA LIGUA,2
2024,F84_historico,HOMBRE,5-9,LA PINTANA,9
2024,F84_historico,HOMBRE,5-9,LA REINA,3
2024,F84_historico,HOMBRE,5-9,LA SERENA,45
2024,F84_historico,HOMBRE,5-9,LA UNION,1
2024,F84_historico,HOMBRE,5-9,LAGO RANCO,2
2024,F84_historico,HOMBRE,5-9,LAJA,3
2024,F84_historico,HOMBRE,5-9,LAMPA,5
2024,F84_historico,HOMBRE,5-9,LAS CABRAS,1
2024,F84_historico,HOMBRE,5-9,LAS CONDES,5
2024,F84_historico,HOMBRE,5-9,LAUTARO,7
2024,F84_historico,HOMBRE,5-9,LEBU,2
2024,F84_historico,HOMBRE,5-9,LIMACHE,3
2024,F84_historico,HOMBRE,5-9,LINARES,25
2024,F84_historico,HOMBRE,5-9,LLAILLAY,1
2024,F84_historico,HOMBRE,5-9,LO ESPEJO,17
2024,F84_historico,HOMBRE,5-9,LO PRADO,3
2024,F84_historico,HOMBRE,5-9,LOLOL,1
2024,F84_historico,HOMBRE,5-9,LONCOCHE,4
2024,F84_historico,HOMBRE,5-9,LONGAVI,4
2024,F84_historico,HOMBRE,5-9,LONQUIMAY,1
2024,F84_historico,HOMBRE,5-9,LOS ALAMOS,3
2024,F84_historico,HOMBRE,5-9,LOS ANDES,2
2024,F84_historico,HOMBRE,5-9,LOS ANGELES,23
2024,F84_historico,HOMBRE,5-9,LOS SAUCES,2
2024,F84_historico,HOMBRE,5-9,LOS VILOS,2
2024,F84_historico,HOMBRE,5-9,LOTA,14
2024,F84_historico,HOMBRE,5-9,MACUL,5
2024,F84_historico,HOMBRE,5-9,MAIPU,37
2024,F84_historico,HOMBRE,5-9,MARCHIHUE,1
2024,F84_historico,HOMBRE,5-9,MAULE,6
2024,F84_historico,HOMBRE,5-9,MAULLIN,1
2024,F84_historico,HOMBRE,5-9,MEJILLONES,2
2024,F84_historico,HOMBRE,5-9,MELIPILLA,11
2024,F84_historico,HOMBRE,5-9,MOLINA,6
2024,F84_historico,HOMBRE,5-9,MONTE PATRIA,4
2024,F84_historico,HOMBRE,5-9,MOSTAZAL,3
2024,F84_historico,HOMBRE,5-9,MULCHEN,4
2024,F84_historico,HOMBRE,5-9,NACIMIENTO,1
2024,F84_historico,HOMBRE,5-9,NATALES,2
2024,F84_historico,HOMBRE,5-9,NEGRETE,1
2024,F84_historico,HOMBRE,5-9,NIQUEN,1
2024,F84_historico,HOMBRE,5-9,NOGALES,1
2024,F84_historico,HOMBRE,5-9,NUEVA IMPERIAL,4
2024,F84_historico,HOMBRE,5-9,NUNOA,8
2024,F84_historico,HOMBRE,5-9,OLMUE,2
2024,F84_historico,HOMBRE,5-9,OSORNO,45
2024,F84_historico,HOMBRE,5-9,OVALLE,28
2024,F84_historico,HOMBRE,5-9,PADRE HURTADO,2
2024,F84_historico,HOMBRE,5-9,PADRE LAS CASAS,5
2024,F84_historico,HOMBRE,5-9,PAINE,11
2024,F84_historico,HOMBRE,5-9,PANGUIPULLI,2
2024,F84_historico,HOMBRE,5-9,PANQUEHUE,1
2024,F84_historico,HOMBRE,5-9,PAPUDO,1
2024,F84_historico,HOMBRE,5-9,PARRAL,4
2024,F84_historico,HOMBRE,5-9,PEDRO AGUIRRE CERDA,16
2024,F84_historico,HOMBRE,5-9,PENAFLOR,7
2024,F84_historico,HOMBRE,5-9,PENALOLEN,19
2024,F84_historico,HOMBRE,5-9,PENCAHUE,1
2024,F84_historico,HOMBRE,5-9,PENCO,17
2024,F84_historico,HOMBRE,5-9,PERALILLO,1
2024,F84_historico,HOMBRE,5-9,PERQUENCO,1
2024,F84_historico,HOMBRE,5-9,PETORCA,1
2024,F84_historico,HOMBRE,5-9,PICHIDEGUA,2
2024,F84_historico,HOMBRE,5-9,PICHILEMU,4
2024,F84_historico,HOMBRE,5-9,PIRQUE,2
2024,F84_historico,HOMBRE,5-9,PITRUFQUEN,5
2024,F84_historico,HOMBRE,5-9,POZO ALMONTE,2
2024,F84_historico,HOMBRE,5-9,PROVIDENCIA,5
2024,F84_historico,HOMBRE,5-9,PUCHUNCAVI,2
2024,F84_historico,HOMBRE,5-9,PUCON,6
2024,F84_historico,HOMBRE,5-9,PUDAHUEL,15
2024,F84_historico,HOMBRE,5-9,PUENTE ALTO,77
2024,F84_historico,HOMBRE,5-9,PUERTO MONTT,29
2024,F84_historico,HOMBRE,5-9,PUERTO OCTAY,1
2024,F84_historico,HOMBRE,5-9,PUERTO VARAS,6
2024,F84_historico,HOMBRE,5-9,PUNITAQUI,4
2024,F84_historico,HOMBRE,5-9,PUNTA ARENAS,14
2024,F84_historico,HOMBRE,5-9,PUREN,3
2024,F84_historico,HOMBRE,5-9,PURRANQUE,2
2024,F84_historico,HOMBRE,5-9,PUTAENDO,3
2024,F84_historico,HOMBRE,5-9,QUILICURA,12
2024,F84_historico,HOMBRE,5-9,QUILLON,2
2024,F84_historico,HOMBRE,5-9,QUILLOTA,14
2024,F84_historico,HOMBRE,5-9,QUILPUE,9
2024,F84_historico,HOMBRE,5-9,QUINTA NORMAL,9
2024,F84_historico,HOMBRE,5-9,QUINTERO,4
2024,F84_historico,HOMBRE,5-9,RANCAGUA,24
2024,F84_historico,HOMBRE,5-9,RAUCO,3
2024,F84_historico,HOMBRE,5-9,RECOLETA,8
2024,F84_historico,HOMBRE,5-9,RENAICO,1
2024,F84_historico,HOMBRE,5-9,RENCA,13
2024,F84_historico,HOMBRE,5-9,RENGO,4
2024,F84_historico,HOMBRE,5-9,RINCONADA,1
2024,F84_historico,HOMBRE,5-9,RIO CLARO,2
2024,F84_historico,HOMBRE,5-9,RIO NEGRO,1
2024,F84_historico,HOMBRE,5-9,ROMERAL,2
2024,F84_historico,HOMBRE,5-9,SAAVEDRA,1
2024,F84_historico,HOMBRE,5-9,SALAMANCA,1
2024,F84_historico,HOMBRE,5-9,SAN ANTONIO,8
2024,F84_historico,HOMBRE,5-9,SAN BERNARDO,54
2024,F84_historico,HOMBRE,5-9,SAN CARLOS,17
2024,F84_historico,HOMBRE,5-9,SAN CLEMENTE,5
2024,F84_historico,HOMBRE,5-9,SAN ESTEBAN,1
2024,F84_historico,HOMBRE,5-9,SAN FABIAN,2
2024,F84_historico,HOMBRE,5-9,SAN FELIPE,4
2024,F84_historico,HOMBRE,5-9,SAN FERNANDO,10
2024,F84_historico,HOMBRE,5-9,SAN JAVIER,6
2024,F84_historico,HOMBRE,5-9,SAN JOAQUIN,13
2024,F84_historico,HOMBRE,5-9,SAN JOSE DE MAIPO,1
2024,F84_historico,HOMBRE,5-9,SAN JUAN DE LA COSTA,1
2024,F84_historico,HOMBRE,5-9,SAN MIGUEL,12
2024,F84_historico,HOMBRE,5-9,SAN PABLO,1
2024,F84_historico,HOMBRE,5-9,SAN PEDRO DE LA PAZ,17
2024,F84_historico,HOMBRE,5-9,SAN RAFAEL,3
2024,F84_historico,HOMBRE,5-9,SAN RAMON,14
2024,F84_historico,HOMBRE,5-9,SAN VICENTE,1
2024,F84_historico,HOMBRE,5-9,SANTA BARBARA,1
2024,F84_historico,HOMBRE,5-9,SANTA CRUZ,5
2024,F84_historico,HOMBRE,5-9,SANTA JUANA,3
2024,F84_historico,HOMBRE,5-9,SANTIAGO,36
2024,F84_historico,HOMBRE,5-9,TALAGANTE,8
2024,F84_historico,HOMBRE,5-9,TALCA,22
2024,F84_historico,HOMBRE,5-9,TALCAHUANO,25
2024,F84_historico,HOMBRE,5-9,TALTAL,2
2024,F84_historico,HOMBRE,5-9,TEMUCO,35
2024,F84_historico,HOMBRE,5-9,TENO,4
2024,F84_historico,HOMBRE,5-9,TEODORO SCHMIDT,1
2024,F84_historico,HOMBRE,5-9,TILTIL,4
2024,F84_historico,HOMBRE,5-9,TIRUA,1
2024,F84_historico,HOMBRE,5-9,TOCOPILLA,4
2024,F84_historico,HOMBRE,5-9,TOLTEN,1
2024,F84_historico,HOMBRE,5-9,TOME,13
2024,F84_historico,HOMBRE,5-9,TUCAPEL,3
2024,F84_historico,HOMBRE,5-9,VALDIVIA,9
2024,F84_historico,HOMBRE,5-9,VALLENAR,4
2024,F84_historico,HOMBRE,5-9,VALPARAISO,40
2024,F84_historico,HOMBRE,5-9,VICHUQUEN,1
2024,F84_historico,HOMBRE,5-9,VICTORIA,8
2024,F84_historico,HOMBRE,5-9,VICUNA,4
2024,F84_historico,HOMBRE,5-9,VILCUN,3
2024,F84_historico,HOMBRE,5-9,VILLA ALEGRE,3
2024,F84_historico,HOMBRE,5-9,VILLA ALEMANA,12
2024,F84_historico,HOMBRE,5-9,VILLARRICA,9
2024,F84_historico,HOMBRE,5-9,VINA DEL MAR,34
2024,F84_historico,HOMBRE,5-9,VITACURA,2
2024,F84_historico,HOMBRE,5-9,YERBAS BUENAS,6
2024,F84_historico,HOMBRE,5-9,YUMBEL,1
2024,F84_historico,HOMBRE,5-9,YUNGAY,1
2024,F84_historico,HOMBRE,50-54,ARICA,2
2024,F84_historico,HOMBRE,50-54,CORONEL,1
2024,F84_historico,HOMBRE,50-54,LOS ANGELES,1
2024,F84_historico,HOMBRE,50-54,MELIPILLA,1
2024,F84_historico,HOMBRE,50-54,PUENTE ALTO,3
2024,F84_historico,HOMBRE,50-54,RENCA,1
2024,F84_historico,HOMBRE,50-54,TEMUCO,1
2024,F84_historico,HOMBRE,50-54,VALPARAISO,1
2024,F84_historico,HOMBRE,50-54,VINA DEL MAR,1
2024,F84_historico,HOMBRE,55-59,ANTOFAGASTA,1
2024,F84_historico,HOMBRE,55-59,PUENTE ALTO,2
2024,F84_historico,HOMBRE,55-59,SAN ANTONIO,1
2024,F84_historico,HOMBRE,55-59,SANTIAGO,1
2024,F84_historico,HOMBRE,55-59,VALPARAISO,1
2024,F84_historico,HOMBRE,60-64,ALGARROBO,1
2024,F84_historico,HOMBRE,60-64,CAUQUENES,1
2024,F84_historico,HOMBRE,60-64,COQUIMBO,1
2024,F84_historico,HOMBRE,60-64,IQUIQUE,1
2024,F84_historico,HOMBRE,60-64,MOLINA,1
2024,F84_historico,HOMBRE,60-64,PICHILEMU,1
2024,F84_historico,HOMBRE,60-64,RANCAGUA,1
2024,F84_historico,HOMBRE,60-64,RECOLETA,1
2024,F84_historico,HOMBRE,60-64,TALCAHUANO,1
2024,F84_historico,HOMBRE,65-69,CERRILLOS,1
2024,F84_historico,HOMBRE,65-69,CONCEPCION,1
2024,F84_historico,HOMBRE,65-69,CONCHALI,1
2024,F84_historico,HOMBRE,65-69,EL BOSQUE,1
2024,F84_historico,HOMBRE,65-69,YUNGAY,1
2024,F84_historico,HOMBRE,70-74,MEJILLONES,1
2024,F84_historico,HOMBRE,75-79,SAN MIGUEL,1
2024,F84_historico,HOMBRE,75-79,VALDIVIA,1
2024,F84_historico,HOMBRE,,LAMPA,1
2024,F84_historico,MUJER,0-4,ALTO HOSPICIO,2
2024,F84_historico,MUJER,0-4,ANTOFAGASTA,10
2024,F84_historico,MUJER,0-4,ARICA,7
2024,F84_historico,MUJER,0-4,CALAMA,6
2024,F84_historico,MUJER,0-4,CALERA,1
2024,F84_historico,MUJER,0-4,CARAHUE,1
2024,F84_historico,MUJER,0-4,CARTAGENA,1
2024,F84_historico,MUJER,0-4,CASTRO,2
2024,F84_historico,MUJER,0-4,CAUQUENES,1
2024,F84_historico,MUJER,0-4,CERRILLOS,2
2024,F84_historico,MUJER,0-4,CERRO NAVIA,1
2024,F84_historico,MUJER,0-4,CHIGUAYANTE,5
2024,F84_historico,MUJER,0-4,CHILLAN,8
2024,F84_historico,MUJER,0-4,CHIMBARONGO,1
2024,F84_historico,MUJER,0-4,COIHUECO,1
2024,F84_historico,MUJER,0-4,COLINA,4
2024,F84_historico,MUJER,0-4,COLLIPULLI,2
2024,F84_historico,MUJER,0-4,CON CON,1
2024,F84_historico,MUJER,0-4,CONCEPCION,4
2024,F84_historico,MUJER,0-4,CONCHALI,2
2024,F84_historico,MUJER,0-4,CONSTITUCION,2
2024,F84_historico,MUJER,0-4,COPIAPO,1
2024,F84_historico,MUJER,0-4,COQUIMBO,8
2024,F84_historico,MUJER,0-4,CORONEL,4
2024,F84_historico,MUJER,0-4,CURACAVI,1
2024,F84_historico,MUJER,0-4,CURICO,4
2024,F84_historico,MUJER,0-4,EL BOSQUE,6
2024,F84_historico,MUJER,0-4,ESTACION CENTRAL,3
2024,F84_historico,MUJER,0-4,HUALPEN,2
2024,F84_historico,MUJER,0-4,HUECHURABA,1
2024,F84_historico,MUJER,0-4,INDEPENDENCIA,1
2024,F84_historico,MUJER,0-4,IQUIQUE,4
2024,F84_historico,MUJER,0-4,LA FLORIDA,4
2024,F84_historico,MUJER,0-4,LA GRANJA,1
2024,F84_historico,MUJER,0-4,LA PINTANA,2
2024,F84_historico,MUJER,0-4,LA SERENA,5
2024,F84_historico,MUJER,0-4,LAMPA,3
2024,F84_historico,MUJER,0-4,LANCO,1
2024,F84_historico,MUJER,0-4,LAS CABRAS,1
2024,F84_historico,MUJER,0-4,LAUTARO,1
2024,F84_historico,MUJER,0-4,LIMACHE,1
2024,F84_historico,MUJER,0-4,LO ESPEJO,3
2024,F84_historico,MUJER,0-4,LONCOCHE,1
2024,F84_historico,MUJER,0-4,LOS ANDES,1
2024,F84_historico,MUJER,0-4,LOS ANGELES,3
2024,F84_historico,MUJER,0-4,LOTA,3
2024,F84_historico,MUJER,0-4,MACUL,1
2024,F84_historico,MUJER,0-4,MAIPU,10
2024,F84_historico,MUJER,0-4,MARCHIHUE,1
2024,F84_historico,MUJER,0-4,MELIPILLA,4
2024,F84_historico,MUJER,0-4,NEGRETE,1
2024,F84_historico,MUJER,0-4,NOGALES,1
2024,F84_historico,MUJER,0-4,NUNOA,2
2024,F84_historico,MUJER,0-4,OVALLE,1
2024,F84_historico,MUJER,0-4,PADRE LAS CASAS,2
2024,F84_historico,MUJER,0-4,PEDRO AGUIRRE CERDA,2
2024,F84_historico,MUJER,0-4,PENAFLOR,2
2024,F84_historico,MUJER,0-4,PENALOLEN,1
2024,F84_historico,MUJER,0-4,PICA,1
2024,F84_historico,MUJER,0-4,PITRUFQUEN,1
2024,F84_historico,MUJER,0-4,PUDAHUEL,2
2024,F84_historico,MUJER,0-4,PUENTE ALTO,18
2024,F84_historico,MUJER,0-4,PUERTO MONTT,3
2024,F84_historico,MUJER,0-4,PUYEHUE,1
2024,F84_historico,MUJER,0-4,QUILICURA,5
2024,F84_historico,MUJER,0-4,QUILLOTA,5
2024,F84_historico,MUJER,0-4,QUILPUE,1
2024,F84_historico,MUJER,0-4,QUINTA NORMAL,1
2024,F84_historico,MUJER,0-4,RANCAGUA,8
2024,F84_historico,MUJER,0-4,RECOLETA,3
2024,F84_historico,MUJER,0-4,RENCA,1
2024,F84_historico,MUJER,0-4,RIO CLARO,1
2024,F84_historico,MUJER,0-4,SAN ANTONIO,1
2024,F84_historico,MUJER,0-4,SAN BERNARDO,7
2024,F84_historico,MUJER,0-4,SAN CARLOS,2
2024,F84_historico,MUJER,0-4,SAN CLEMENTE,1
2024,F84_historico,MUJER,0-4,SAN FELIPE,1
2024,F84_historico,MUJER,0-4,SAN FERNANDO,1
2024,F84_historico,MUJER,0-4,SAN JAVIER,3
2024,F84_historico,MUJER,0-4,SAN JOAQUIN,4
2024,F84_historico,MUJER,0-4,SAN JUAN DE LA COSTA,1
2024,F84_historico,MUJER,0-4,SAN MIGUEL,1
2024,F84_historico,MUJER,0-4,SAN NICOLAS,1
2024,F84_historico,MUJER,0-4,SAN PEDRO DE LA PAZ,2
2024,F84_historico,MUJER,0-4,SAN RAFAEL,1
2024,F84_historico,MUJER,0-4,SAN VICENTE,1
2024,F84_historico,MUJER,0-4,SANTA CRUZ,2
2024,F84_historico,MUJER,0-4,SANTIAGO,5
2024,F84_historico,MUJER,0-4,TALAGANTE,3
2024,F84_historico,MUJER,0-4,TALCA,7
2024,F84_historico,MUJER,0-4,TALCAHUANO,1
2024,F84_historico,MUJER,0-4,TEMUCO,5
2024,F84_historico,MUJER,0-4,TUCAPEL,1
2024,F84_historico,MUJER,0-4,VALDIVIA,3
2024,F84_historico,MUJER,0-4,VALLENAR,1
2024,F84_historico,MUJER,0-4,VALPARAISO,10
2024,F84_historico,MUJER,0-4,VILLA ALEMANA,1
2024,F84_historico,MUJER,0-4,VILLARRICA,1
2024,F84_historico,MUJER,0-4,VINA DEL MAR,8
2024,F84_historico,MUJER,10-14,ALTO HOSPICIO,9
2024,F84_historico,MUJER,10-14,ANDACOLLO,1
2024,F84_historico,MUJER,10-14,ANGOL,2
2024,F84_historico,MUJER,10-14,ANTARTICA,1
2024,F84_historico,MUJER,10-14,ANTOFAGASTA,26
2024,F84_historico,MUJER,10-14,ARAUCO,3
2024,F84_historico,MUJER,10-14,ARICA,22
2024,F84_historico,MUJER,10-14,BUIN,5
2024,F84_historico,MUJER,10-14,BULNES,1
2024,F84_historico,MUJER,10-14,CABRERO,1
2024,F84_historico,MUJER,10-14,CALAMA,23
2024,F84_historico,MUJER,10-14,CALBUCO,1
2024,F84_historico,MUJER,10-14,CALERA,2
2024,F84_historico,MUJER,10-14,CALERA DE TANGO,1
2024,F84_historico,MUJER,10-14,CARTAGENA,1
2024,F84_historico,MUJER,10-14,CASABLANCA,2
2024,F84_historico,MUJER,10-14,CASTRO,4
2024,F84_historico,MUJER,10-14,CERRILLOS,1
2024,F84_historico,MUJER,10-14,CERRO NAVIA,2
2024,F84_historico,MUJER,10-14,CHIGUAYANTE,5
2024,F84_historico,MUJER,10-14,CHILLAN,27
2024,F84_historico,MUJER,10-14,CHILLAN VIEJO,1
2024,F84_historico,MUJER,10-14,COELEMU,1
2024,F84_historico,MUJER,10-14,COIHAIQUE,6
2024,F84_historico,MUJER,10-14,COIHUECO,2
2024,F84_historico,MUJER,10-14,COLBUN,1
2024,F84_historico,MUJER,10-14,COLINA,2
2024,F84_historico,MUJER,10-14,COLLIPULLI,1
2024,F84_historico,MUJER,10-14,COMBARBALA,1
2024,F84_historico,MUJER,10-14,CONCEPCION,6
2024,F84_historico,MUJER,10-14,CONSTITUCION,2
2024,F84_historico,MUJER,10-14,COPIAPO,10
2024,F84_historico,MUJER,10-14,COQUIMBO,18
2024,F84_historico,MUJER,10-14,CORONEL,13
2024,F84_historico,MUJER,10-14,CURACAUTIN,1
2024,F84_historico,MUJER,10-14,CURANILAHUE,2
2024,F84_historico,MUJER,10-14,CUREPTO,1
2024,F84_historico,MUJER,10-14,CURICO,8
2024,F84_historico,MUJER,10-14,EL BOSQUE,11
2024,F84_historico,MUJER,10-14,EL CARMEN,2
2024,F84_historico,MUJER,10-14,ESTACION CENTRAL,3
2024,F84_historico,MUJER,10-14,FRUTILLAR,1
