year,code,IdRegion,IdComuna,Col01,Col02,Col03,total_known,rows,rows_total_known,reporting_establishments
2023,29101651,13,13119,167,135,32,167,11,11,1
2023,29101651,13,13122,1,0,1,1,1,1,1
2023,29101651,13,13130,15,11,4,15,4,4,1
2023,29101651,13,13131,2,0,2,2,1,1,1
2023,29101651,13,13201,1,1,0,1,1,1,1
2023,29101651,13,13203,1,1,0,1,1,1,1
2023,29101651,13,13501,1,1,0,1,1,1,1
2023,29101651,13,13605,4,3,1,4,2,2,1
2023,29101651,14,14101,1,1,0,1,1,1,1
2023,29101651,16,16301,169,128,41,169,12,12,1
2023,29101651,2,02101,10,10,0,10,3,3,1
2023,29101651,2,02201,6,4,2,6,5,5,1
2023,29101651,3,03101,7,6,1,7,3,3,1
2023,29101651,4,04101,14,13,1,14,4,4,1
2023,29101651,4,04102,45,26,19,45,9,9,1
2023,29101651,4,04301,35,25,10,35,8,8,1
2023,29101651,5,05101,36,30,6,36,9,9,1
2023,29101651,5,05501,11,7,4,11,7,7,1
2023,29101651,5,05601,1,1,0,1,1,1,1
2023,29101651,5,05801,2,1,1,2,1,1,1
2023,29101651,5,05804,4,1,3,4,1,1,1
2023,29101651,6,06115,22,13,9,22,11,11,1
2023,29101651,6,06301,11,10,1,11,4,4,1
2023,29101651,6,06310,1,1,0,1,1,1,1
2023,29101651,7,07101,6,4,2,6,4,4,1
2023,29101651,7,07201,5,1,4,5,2,2,1
2023,29101651,7,07301,1,1,0,1,1,1,1
2023,29101651,7,07404,1,0,1,1,1,1,1
2023,29101651,8,08101,13,12,1,13,9,9,1
2023,29101651,9,09101,4,2,2,4,2,2,1
2023,29101651,9,09111,1,1,0,1,1,1,1
2023,29101651,9,09112,3,1,2,3,2,2,1
2024,03500404,1,01101,675,658,9,1333,67,67,7
2024,03500404,1,01107,874,748,340,1622,58,58,5
2024,03500404,1,01401,95,81,20,176,14,14,3
2024,03500404,1,01402,0,5,5,1,3,1,1
2024,03500404,1,01403,5,6,11,8,6,3,1
2024,03500404,1,01405,32,37,52,67,11,10,1
2024,03500404,10,10101,730,703,166,1432,127,126,18
2024,03500404,10,10102,15,19,0,34,10,10,4
2024,03500404,10,10103,3,0,0,3,3,3,2
2024,03500404,10,10104,13,15,2,22,8,6,3
2024,03500404,10,10105,95,83,29,178,29,29,4
2024,03500404,10,10106,84,78,13,162,12,12,1
2024,03500404,10,10107,38,49,28,87,11,11,2
2024,03500404,10,10108,8,4,0,12,3,3,1
2024,03500404,10,10109,137,128,12,265,25,25,3
2024,03500404,10,10201,150,134,5,284,58,58,9
2024,03500404,10,10202,5,6,0,9,8,6,4
2024,03500404,10,10203,16,8,0,24,6,6,1
2024,03500404,10,10204,8,28,0,35,11,10,1
2024,03500404,10,10205,57,35,8,75,33,21,6
2024,03500404,10,10206,3,0,0,1,3,1,1
2024,03500404,10,10207,2,2,0,4,4,4,2
2024,03500404,10,10210,5,1,1,6,3,3,2
2024,03500404,10,10301,512,505,52,1006,81,72,8
2024,03500404,10,10302,2,2,0,3,4,3,2
2024,03500404,10,10303,84,90,31,174,34,34,6
2024,03500404,10,10304,54,54,12,106,14,12,2
2024,03500404,10,10305,53,49,39,94,19,12,4
2024,03500404,10,10306,28,24,10,47,21,16,3
2024,03500404,10,10307,6,6,5,9,6,3,2
2024,03500404,10,10401,17,19,0,36,11,11,1
2024,03500404,10,10402,9,9,0,18,9,9,3
2024,03500404,10,10403,17,14,11,31,11,11,2
2024,03500404,10,10404,0,1,0,1,1,1,1
2024,03500404,11,11101,173,231,35,402,25,23,4
2024,03500404,11,11201,9,8,3,14,7,4,4
2024,03500404,11,11202,22,24,4,42,14,13,3
2024,03500404,11,11301,4,14,0,8,5,3,1
2024,03500404,11,11302,1,,0,,1,0,1
2024,03500404,11,11303,1,1,0,1,2,1,1
2024,03500404,11,11401,12,3,0,12,5,3,2
2024,03500404,11,11402,5,2,0,2,6,1,4
2024,03500404,12,12101,254,232,33,476,62,55,8
2024,03500404,12,12201,4,4,0,5,5,2,1
2024,03500404,12,12301,11,23,2,30,7,6,1
2024,03500404,12,12401,49,43,4,92,9,9,1
2024,03500404,13,13101,306,266,5,534,50,32,6
2024,03500404,13,13102,178,199,0,375,25,24,3
2024,03500404,13,13103,242,233,3,467,35,29,5
2024,03500404,13,13104,342,320,0,658,62,60,7
2024,03500404,13,13105,411,410,2,821,56,56,6
2024,03500404,13,13106,499,474,7,965,36,31,4
2024,03500404,13,13107,50,42,2,90,14,13,3
2024,03500404,13,13108,348,323,0,671,33,33,3
2024,03500404,13,13109,243,221,3,462,33,32,3
2024,03500404,13,13110,1024,1031,25,2054,107,106,11
2024,03500404,13,13111,53,37,0,76,38,24,5
2024,03500404,13,13112,654,673,53,1325,77,75,7
2024,03500404,13,13113,25,37,0,52,20,15,3
2024,03500404,13,13114,109,111,0,220,22,22,2
2024,03500404,13,13115,20,24,2,44,13,13,2
2024,03500404,13,13116,161,114,0,259,27,18,4
2024,03500404,13,13117,396,400,9,796,46,46,4
2024,03500404,13,13118,245,251,8,496,36,36,3
2024,03500404,13,13119,761,670,10,1406,108,91,15
2024,03500404,13,13120,256,220,3,464,33,29,3
2024,03500404,13,13121,373,381,2,754,57,57,5
2024,03500404,13,13122,684,695,25,1377,90,89,8
2024,03500404,13,13123,60,58,0,111,32,29,5
2024,03500404,13,13124,733,664,29,1370,94,76,10
2024,03500404,13,13125,234,183,2,411,16,15,4
2024,03500404,13,13126,245,227,6,445,49,42,6
2024,03500404,13,13127,385,360,3,740,52,49,5
2024,03500404,13,13128,584,550,81,1134,47,47,4
2024,03500404,13,13129,191,191,1,382,76,76,9
2024,03500404,13,13130,303,300,6,603,32,32,3
2024,03500404,13,13131,262,202,14,451,42,39,4
2024,03500404,13,13132,19,7,1,26,9,9,1
2024,03500404,13,13201,767,727,20,1491,114,113,10
2024,03500404,13,13202,81,74,1,151,26,23,3
2024,03500404,13,13203,58,48,4,92,20,13,3
2024,03500404,13,13301,84,68,0,134,26,18,8
2024,03500404,13,13302,226,234,1,456,22,21,4
2024,03500404,13,13303,37,39,0,68,20,12,3
2024,03500404,13,13401,922,884,11,1798,106,101,11
2024,03500404,13,13402,255,229,7,484,85,85,9
2024,03500404,13,13403,11,10,1,16,10,6,2
2024,03500404,13,13404,271,312,16,571,40,30,7
2024,03500404,13,13501,379,351,23,714,78,70,11
2024,03500404,13,13502,45,34,0,74,18,13,4
2024,03500404,13,13503,156,133,2,289,33,33,3
2024,03500404,13,13504,1,,0,,1,0,1
2024,03500404,13,13601,224,198,4,413,29,21,3
2024,03500404,13,13602,116,103,0,215,22,20,2
2024,03500404,13,13603,134,134,2,245,60,41,7
2024,03500404,13,13604,320,275,41,595,12,12,1
2024,03500404,13,13605,187,183,2,370,21,21,2
2024,03500404,14,14101,394,366,73,706,123,96,15
2024,03500404,14,14102,2,3,0,5,2,2,1
2024,03500404,14,14103,17,21,8,31,8,4,2
2024,03500404,14,14105,11,4,1,6,8,2,2
2024,03500404,14,14106,3,1,1,1,4,1,2
2024,03500404,14,14107,42,15,4,54,21,19,5
2024,03500404,14,14108,32,38,12,68,21,19,3
2024,03500404,14,14201,79,67,46,123,44,23,10
2024,03500404,14,14202,3,1,0,3,3,2,3
2024,03500404,14,14203,8,9,0,8,8,2,1
2024,03500404,14,14204,34,32,9,61,17,13,5
2024,03500404,15,15101,76,43,21,119,49,49,12
2024,03500404,15,15102,3,2,5,3,5,3,1
2024,03500404,15,15201,5,,3,,2,0,1
2024,03500404,15,15202,2,,2,,1,0,1
2024,03500404,16,16101,216,198,3,402,50,42,10
2024,03500404,16,16102,17,23,0,40,4,4,2
2024,03500404,16,16103,94,94,1,168,32,18,4
2024,03500404,16,16104,7,5,0,9,4,1,3
2024,03500404,16,16106,61,44,1,102,19,17,2
2024,03500404,16,16107,86,70,0,155,19,18,2
2024,03500404,16,16108,2,3,0,2,3,1,1
2024,03500404,16,16109,25,29,0,51,15,13,2
2024,03500404,16,16201,32,29,1,57,11,9,1
2024,03500404,16,16202,6,8,0,8,8,3,2
2024,03500404,16,16203,33,22,0,48,11,8,1
2024,03500404,16,16204,17,17,0,29,11,7,2
2024,03500404,16,16205,5,4,0,5,3,1,1
2024,03500404,16,16206,8,10,0,13,8,5,1
2024,03500404,16,16207,15,19,0,27,11,7,1
2024,03500404,16,16301,164,201,1,347,33,24,4
2024,03500404,16,16302,113,109,5,214,19,14,2
2024,03500404,16,16303,40,39,0,70,20,13,4
2024,03500404,16,16304,24,18,0,41,9,8,1
2024,03500404,16,16305,20,25,0,39,13,8,2
2024,03500404,2,02101,1029,943,31,1968,98,96,10
2024,03500404,2,02102,29,31,0,51,6,5,1
2024,03500404,2,02103,7,12,0,11,13,5,2
2024,03500404,2,02104,24,18,0,39,8,5,1
2024,03500404,2,02201,475,474,99,930,59,45,8
2024,03500404,2,02203,4,3,5,1,7,1,2
2024,03500404,2,02301,8,,0,,6,0,1
2024,03500404,2,02302,15,10,0,22,10,7,1
2024,03500404,3,03101,488,510,71,998,92,92,8
2024,03500404,3,03102,9,4,2,13,8,8,2
2024,03500404,3,03103,81,74,18,146,22,16,2
2024,03500404,3,03201,49,48,3,89,16,12,2
2024,03500404,3,03202,40,42,3,72,19,15,2
2024,03500404,3,03301,215,201,29,411,51,47,6
2024,03500404,3,03302,10,5,1,7,11,4,3
2024,03500404,3,03304,38,28,3,49,19,11,2
2024,03500404,4,04101,367,337,2,688,50,46,8
2024,03500404,4,04102,785,794,30,1572,90,88,10
2024,03500404,4,04103,45,39,5,84,12,12,1
2024,03500404,4,04105,1,,0,,1,0,1
2024,03500404,4,04106,34,42,0,70,11,10,1
2024,03500404,4,04201,63,65,0,123,16,12,3
2024,03500404,4,04203,50,43,0,90,9,6,2
2024,03500404,4,04204,40,35,2,75,7,7,1
2024,03500404,4,04301,78,71,1,134,36,27,7
2024,03500404,4,04302,37,43,0,59,29,10,10
2024,03500404,4,04303,14,22,0,9,24,4,7
2024,03500404,4,04304,14,5,0,15,5,3,1
2024,03500404,4,04305,3,5,0,,8,0,5
2024,03500404,5,05101,867,864,0,1723,161,157,17
2024,03500404,5,05102,2,,0,,2,0,1
2024,03500404,5,05103,123,86,0,209,10,10,1
2024,03500404,5,05105,57,34,1,78,20,14,3
2024,03500404,5,05107,26,15,0,34,13,7,3
2024,03500404,5,05109,496,475,0,962,81,74,12
2024,03500404,5,05301,211,179,5,383,32,26,4
2024,03500404,5,05302,74,77,10,148,18,16,2
2024,03500404,5,05303,17,25,2,42,7,7,1
2024,03500404,5,05304,42,50,0,87,16,11,4
2024,03500404,5,05401,130,103,1,199,63,34,10
2024,03500404,5,05402,52,37,2,86,16,13,4
2024,03500404,5,05403,16,22,0,31,15,10,2
2024,03500404,5,05404,17,12,0,18,18,8,3
2024,03500404,5,05405,10,5,0,6,12,3,2
2024,03500404,5,05501,176,156,1,309,56,44,8
2024,03500404,5,05502,209,191,0,391,52,49,6
2024,03500404,5,05503,40,16,3,49,13,7,2
2024,03500404,5,05504,116,127,0,243,12,12,1
2024,03500404,5,05506,66,55,0,113,27,20,4
2024,03500404,5,05601,175,167,0,326,47,37,5
2024,03500404,5,05602,50,35,3,77,15,10,3
2024,03500404,5,05603,14,22,0,26,10,4,2
2024,03500404,5,05604,38,13,0,27,12,7,2
2024,03500404,5,05605,38,54,0,82,19,14,2
2024,03500404,5,05606,18,23,0,38,6,5,1
2024,03500404,5,05701,122,106,3,211,39,27,4
2024,03500404,5,05702,67,49,0,110,17,12,2
2024,03500404,5,05703,102,93,2,195,11,11,1
2024,03500404,5,05704,33,31,2,64,12,12,1
2024,03500404,5,05705,65,53,3,104,25,14,6
2024,03500404,5,05706,82,72,3,135,28,17,3
2024,03500404,5,05801,400,367,0,767,65,65,6
2024,03500404,5,05802,125,143,0,268,18,18,2
2024,03500404,5,05803,18,24,0,42,12,12,4
2024,03500404,5,05804,403,417,17,820,57,57,5
2024,03500404,6,06101,653,564,3,1209,78,73,10
2024,03500404,6,06102,48,37,0,77,22,17,2
2024,03500404,6,06103,11,26,0,25,9,5,1
2024,03500404,6,06104,6,9,0,12,6,3,4
2024,03500404,6,06105,30,27,1,52,13,8,2
2024,03500404,6,06106,64,67,3,129,10,8,1
2024,03500404,6,06107,1,1,0,1,2,1,1
2024,03500404,6,06108,1,2,0,3,2,2,1
2024,03500404,6,06109,26,16,0,40,10,9,1
2024,03500404,6,06110,69,61,0,126,17,15,2
2024,03500404,6,06111,29,21,0,43,18,14,2
2024,03500404,6,06112,6,5,0,9,4,3,1
2024,03500404,6,06113,6,5,0,7,4,2,2
2024,03500404,6,06114,6,3,0,8,2,1,2
2024,03500404,6,06115,121,83,0,193,25,16,5
2024,03500404,6,06117,107,96,0,197,19,13,4
2024,03500404,6,06201,2,1,0,2,3,2,2
2024,03500404,6,06202,16,15,0,19,11,6,1
2024,03500404,6,06203,12,11,0,18,7,5,1
2024,03500404,6,06204,6,9,0,12,6,4,1
2024,03500404,6,06205,3,5,0,8,2,2,1
2024,03500404,6,06206,,2,0,,2,0,1
2024,03500404,6,06301,124,110,0,224,30,23,6
2024,03500404,6,06302,38,33,0,71,7,7,1
2024,03500404,6,06303,27,33,1,34,28,11,5
2024,03500404,6,06304,19,17,0,26,16,7,4
2024,03500404,6,06305,42,46,0,86,17,15,3
2024,03500404,6,06306,12,10,0,17,9,4,4
2024,03500404,6,06307,41,30,0,64,16,11,3
2024,03500404,6,06308,4,3,2,1,6,1,3
2024,03500404,6,06309,12,7,0,18,5,4,1
2024,03500404,6,06310,64,57,0,120,8,7,1
2024,03500404,7,07101,1643,1642,10,3252,125,111,12
2024,03500404,7,07102,481,443,2,903,71,63,7
2024,03500404,7,07103,50,55,0,87,28,13,6
2024,03500404,7,07104,40,27,0,59,11,10,1
2024,03500404,7,07105,395,389,2,784,65,65,6
2024,03500404,7,07106,121,126,0,230,40,26,4
2024,03500404,7,07107,96,74,0,153,32,19,6
2024,03500404,7,07108,111,167,2,242,56,26,6
2024,03500404,7,07109,386,428,1,700,158,91,18
2024,03500404,7,07110,69,70,1,137,15,13,2
2024,03500404,7,07201,374,369,6,710,65,40,11
2024,03500404,7,07202,66,46,1,109,12,11,1
2024,03500404,7,07203,87,80,2,153,31,24,3
2024,03500404,7,07301,522,479,3,961,100,91,14
2024,03500404,7,07302,103,80,0,168,29,18,4
2024,03500404,7,07303,81,67,20,128,36,20,5
2024,03500404,7,07304,444,378,6,798,61,46,8
2024,03500404,7,07305,27,28,0,42,16,5,4
2024,03500404,7,07306,181,158,2,327,25,14,4
2024,03500404,7,07307,225,177,0,392,42,33,4
2024,03500404,7,07308,232,260,7,472,65,51,7
2024,03500404,7,07309,7,8,3,13,6,4,2
2024,03500404,7,07401,460,471,9,897,53,43,7
2024,03500404,7,07402,141,147,1,276,32,21,6
2024,03500404,7,07403,79,78,2,132,35,22,9
2024,03500404,7,07404,412,373,5,747,88,55,12
2024,03500404,7,07405,216,223,5,387,82,47,10
2024,03500404,7,07406,324,311,0,635,51,51,10
2024,03500404,7,07407,181,170,4,308,53,25,7
2024,03500404,7,07408,28,35,0,51,17,8,5
2024,03500404,8,08101,74,62,0,131,28,24,5
2024,03500404,8,08102,326,310,10,628,56,49,8
2024,03500404,8,08103,153,118,2,263,34,32,4
2024,03500404,8,08104,34,29,1,52,24,14,4
2024,03500404,8,08105,105,108,0,194,33,19,4
2024,03500404,8,08106,206,176,0,376,39,35,4
2024,03500404,8,08107,39,32,0,59,11,7,4
2024,03500404,8,08108,326,316,3,642,50,50,5
2024,03500404,8,08109,15,17,0,28,13,9,5
2024,03500404,8,08110,86,76,4,147,35,24,7
2024,03500404,8,08111,190,198,1,359,73,52,9
2024,03500404,8,08112,161,155,0,276,53,32,5
2024,03500404,8,08201,63,53,5,114,15,13,3
2024,03500404,8,08202,155,151,13,287,43,36,4
2024,03500404,8,08203,144,124,44,266,24,22,6
2024,03500404,8,08204,23,10,6,22,13,7,2
2024,03500404,8,08205,171,150,9,316,29,25,3
2024,03500404,8,08206,106,142,16,232,48,36,5
2024,03500404,8,08301,439,437,0,847,90,69,18
2024,03500404,8,08302,13,19,0,27,13,9,2
2024,03500404,8,08303,66,89,0,150,18,15,4
2024,03500404,8,08304,26,29,0,40,24,12,5
2024,03500404,8,08305,12,7,1,8,17,6,8
2024,03500404,8,08306,113,97,0,201,35,30,3
2024,03500404,8,08307,12,8,0,15,10,6,3
2024,03500404,8,08308,9,24,0,23,20,10,5
2024,03500404,8,08309,2,,0,,1,0,1
2024,03500404,8,08310,23,15,0,36,11,9,1
2024,03500404,8,08311,15,13,6,22,14,11,4
2024,03500404,8,08312,25,23,0,46,8,6,1
2024,03500404,8,08313,4,0,0,3,3,2,1
2024,03500404,8,08314,9,7,15,13,8,5,5
2024,03500404,9,09101,938,895,385,1825,144,140,14
2024,03500404,9,09102,12,7,2,11,10,3,4
2024,03500404,9,09103,,1,0,,1,0,1
2024,03500404,9,09104,23,14,24,27,13,6,5
2024,03500404,9,09105,24,11,7,35,9,9,4
2024,03500404,9,09106,4,4,5,3,8,3,4
2024,03500404,9,09107,1,1,1,,2,0,2
2024,03500404,9,09108,7,5,1,10,4,2,3
2024,03500404,9,09109,65,75,22,128,31,22,4
2024,03500404,9,09110,2,4,4,,4,0,2
2024,03500404,9,09111,54,28,33,82,10,10,1
2024,03500404,9,09112,347,358,253,695,62,53,9
2024,03500404,9,09113,2,2,2,4,2,2,1
2024,03500404,9,09114,25,19,7,44,10,10,1
2024,03500404,9,09115,53,48,8,77,18,9,3
2024,03500404,9,09117,4,1,1,,3,0,1
2024,03500404,9,09119,1,6,2,,4,0,2
2024,03500404,9,09120,185,170,54,348,29,23,4
2024,03500404,9,09201,105,111,5,216,25,25,3
2024,03500404,9,09202,7,5,5,2,9,1,3
2024,03500404,9,09203,61,66,4,127,12,12,1
2024,03500404,9,09204,40,16,37,54,12,10,3
2024,03500404,9,09205,20,30,25,32,9,6,1
2024,03500404,9,09206,27,25,24,52,12,12,1
2024,03500404,9,09208,1,5,3,2,6,2,4
2024,03500404,9,09210,6,5,8,5,8,2,4
2024,03500404,9,09211,42,60,12,102,10,10,5
2024,03500405,1,01101,147,70,2,217,49,49,5
2024,03500405,1,01107,140,77,45,217,48,48,5
2024,03500405,1,01401,14,12,10,26,7,7,2
2024,03500405,1,01405,1,1,2,2,1,1,1
2024,03500405,10,10101,128,84,26,211,74,73,15
2024,03500405,10,10102,2,3,1,5,4,4,4
2024,03500405,10,10104,2,3,1,3,4,2,2
2024,03500405,10,10105,24,17,5,41,17,17,3
2024,03500405,10,10106,24,8,4,32,9,9,1
2024,03500405,10,10107,4,3,2,7,5,5,2
2024,03500405,10,10108,5,1,0,6,4,4,2
2024,03500405,10,10109,35,19,1,54,18,18,3
2024,03500405,10,10201,16,3,0,19,12,12,4
2024,03500405,10,10202,2,1,0,1,3,1,3
2024,03500405,10,10204,0,3,0,1,2,1,1
2024,03500405,10,10205,3,0,2,1,3,1,2
2024,03500405,10,10210,1,1,0,2,2,2,2
2024,03500405,10,10301,102,66,9,139,55,40,8
2024,03500405,10,10303,28,28,5,56,12,12,3
2024,03500405,10,10304,9,6,3,9,11,5,2
2024,03500405,10,10305,1,1,1,2,1,1,1
2024,03500405,10,10306,4,5,2,8,7,6,2
2024,03500405,10,10307,1,1,0,,2,0,1
2024,03500405,10,10401,1,1,0,2,2,2,2
2024,03500405,10,10402,3,1,0,4,4,4,1
2024,03500405,10,10403,3,1,1,4,3,3,1
2024,03500405,11,11101,39,30,9,69,16,16,2
2024,03500405,11,11201,7,1,3,3,6,2,2
2024,03500405,11,11202,2,2,2,,3,0,1
2024,03500405,11,11203,,1,0,,1,0,1
2024,03500405,11,11301,0,2,0,1,2,1,1
2024,03500405,11,11302,1,,0,,1,0,1
2024,03500405,11,11402,1,,0,,1,0,1
2024,03500405,12,12101,78,52,8,110,43,31,7
2024,03500405,12,12201,,1,0,,1,0,1
2024,03500405,12,12301,5,7,1,11,5,4,1
2024,03500405,12,12401,23,10,2,27,7,4,1
2024,03500405,13,13101,191,133,3,300,51,37,6
2024,03500405,13,13102,35,22,0,54,18,15,3
2024,03500405,13,13103,76,35,2,103,32,26,5
2024,03500405,13,13104,121,82,0,189,42,35,6
2024,03500405,13,13105,105,63,0,168,59,59,6
2024,03500405,13,13106,71,39,1,91,22,14,3
2024,03500405,13,13107,21,12,1,28,17,14,4
2024,03500405,13,13108,54,24,0,78,23,23,3
2024,03500405,13,13109,71,44,0,108,28,24,3
2024,03500405,13,13110,225,155,3,372,92,89,10
2024,03500405,13,13111,52,29,1,72,32,25,5
2024,03500405,13,13112,149,98,9,237,71,65,7
2024,03500405,13,13113,18,13,1,19,18,11,3
2024,03500405,13,13114,12,8,0,18,9,7,2
2024,03500405,13,13115,9,6,1,15,10,10,2
2024,03500405,13,13116,34,16,0,39,23,16,4
2024,03500405,13,13117,107,66,1,153,31,20,4
2024,03500405,13,13118,29,19,1,39,27,19,3
2024,03500405,13,13119,211,125,5,302,91,71,14
2024,03500405,13,13120,47,45,0,75,24,17,3
2024,03500405,13,13121,128,71,1,199,49,49,5
2024,03500405,13,13122,148,97,5,226,68,55,8
2024,03500405,13,13123,7,5,0,10,11,9,4
2024,03500405,13,13124,124,68,3,170,55,42,10
2024,03500405,13,13125,46,17,1,54,24,20,3
2024,03500405,13,13126,89,36,2,86,42,27,6
2024,03500405,13,13127,126,96,1,218,37,34,4
2024,03500405,13,13128,88,54,7,130,39,31,4
2024,03500405,13,13129,66,51,3,117,47,47,9
2024,03500405,13,13130,78,40,1,118,29,29,3
2024,03500405,13,13131,35,18,1,49,18,14,4
2024,03500405,13,13132,7,1,1,8,4,4,1
2024,03500405,13,13201,107,57,5,123,82,53,10
2024,03500405,13,13202,23,12,0,34,19,18,3
2024,03500405,13,13203,12,6,0,6,10,2,2
2024,03500405,13,13301,64,29,0,71,25,19,5
2024,03500405,13,13302,29,11,0,39,16,15,3
2024,03500405,13,13303,10,2,0,,10,0,3
2024,03500405,13,13401,79,49,1,111,47,36,8
2024,03500405,13,13402,45,28,2,73,33,33,8
2024,03500405,13,13403,2,3,0,,4,0,2
2024,03500405,13,13404,125,81,7,198,35,27,6
2024,03500405,13,13501,80,54,4,113,52,39,9
2024,03500405,13,13502,6,2,0,6,7,5,3
2024,03500405,13,13503,71,60,1,131,25,25,3
2024,03500405,13,13504,6,7,0,6,10,3,3
2024,03500405,13,13601,50,29,0,70,16,11,3
2024,03500405,13,13602,12,8,0,14,11,6,2
2024,03500405,13,13603,37,25,1,42,25,13,5
2024,03500405,13,13604,75,37,6,112,9,9,1
2024,03500405,13,13605,66,49,1,100,13,11,2
2024,03500405,14,14101,75,76,18,133,54,46,10
2024,03500405,14,14102,3,2,0,,3,0,1
2024,03500405,14,14103,3,3,0,5,4,3,1
2024,03500405,14,14105,5,1,1,,6,0,2
2024,03500405,14,14106,2,0,0,1,2,1,1
2024,03500405,14,14107,4,3,1,7,6,6,1
2024,03500405,14,14108,25,13,10,28,15,9,4
2024,03500405,14,14201,8,4,3,4,10,3,4
2024,03500405,14,14202,2,1,0,1,3,1,3
2024,03500405,14,14203,2,2,0,,4,0,2
2024,03500405,14,14204,9,6,2,15,9,9,1
2024,03500405,15,15101,48,16,17,63,45,44,10
2024,03500405,15,15201,2,2,3,3,2,1,1
2024,03500405,16,16101,74,35,2,67,43,20,10
2024,03500405,16,16102,13,7,0,12,13,7,2
2024,03500405,16,16103,10,14,0,18,7,3,2
2024,03500405,16,16104,15,11,0,21,10,6,1
2024,03500405,16,16106,6,5,0,10,8,7,2
2024,03500405,16,16107,14,6,0,20,8,8,2
2024,03500405,16,16108,7,5,0,10,7,5,2
2024,03500405,16,16109,5,4,0,8,7,6,2
2024,03500405,16,16201,13,8,0,15,8,4,1
2024,03500405,16,16203,5,4,0,7,4,2,1
2024,03500405,16,16204,1,2,0,,3,0,1
2024,03500405,16,16207,1,2,0,2,2,1,1
2024,03500405,16,16301,24,20,0,30,20,10,4
2024,03500405,16,16302,15,6,0,12,8,3,2
2024,03500405,16,16303,4,3,0,5,3,1,1
2024,03500405,16,16304,10,6,0,12,6,2,1
2024,03500405,16,16305,21,15,0,29,11,8,2
2024,03500405,2,02101,268,151,1,400,91,81,10
2024,03500405,2,02102,5,2,0,5,5,3,1
2024,03500405,2,02103,1,3,0,2,3,1,2
2024,03500405,2,02104,3,1,0,3,3,2,1
2024,03500405,2,02201,77,55,13,108,46,26,7
2024,03500405,2,02203,1,2,2,2,3,2,1
2024,03500405,2,02301,3,,0,,2,0,1
2024,03500405,3,03101,43,37,8,80,35,35,8
2024,03500405,3,03102,0,1,0,1,1,1,1
2024,03500405,3,03103,17,8,0,15,12,5,2
2024,03500405,3,03201,13,4,3,8,8,2,2
2024,03500405,3,03202,15,13,0,26,12,10,2
2024,03500405,3,03301,38,13,5,45,26,23,4
2024,03500405,3,03302,2,2,0,4,2,2,1
2024,03500405,3,03303,,1,1,,1,0,1
2024,03500405,3,03304,6,7,0,10,6,3,2
2024,03500405,4,04101,86,28,0,96,47,34,10
2024,03500405,4,04102,207,124,6,316,76,70,11
2024,03500405,4,04103,19,17,1,32,12,9,1
2024,03500405,4,04106,9,7,0,15,8,7,1
2024,03500405,4,04201,5,4,0,1,9,1,3
2024,03500405,4,04203,7,7,0,13,5,4,2
2024,03500405,4,04204,13,9,0,17,10,6,2
2024,03500405,4,04301,21,12,0,21,23,13,7
2024,03500405,4,04302,1,2,0,,3,0,1
2024,03500405,4,04303,2,1,0,,3,0,2
2024,03500405,4,04304,2,0,0,1,2,1,1
2024,03500405,4,04305,1,1,0,,2,0,1
2024,03500405,5,05101,140,80,0,207,96,87,15
2024,03500405,5,05102,1,,0,,1,0,1
2024,03500405,5,05103,12,6,0,18,9,9,1
2024,03500405,5,05105,13,6,0,11,11,5,2
2024,03500405,5,05107,13,10,0,18,8,4,3
2024,03500405,5,05109,163,113,0,230,81,52,13
2024,03500405,5,05301,30,14,1,30,18,11,3
2024,03500405,5,05302,14,8,2,22,10,10,2
2024,03500405,5,05303,11,7,0,18,8,8,1
2024,03500405,5,05304,8,3,0,,6,0,2
2024,03500405,5,05401,50,13,0,48,31,18,9
2024,03500405,5,05402,15,4,1,13,12,7,3
2024,03500405,5,05404,5,2,0,3,5,2,3
2024,03500405,5,05405,4,4,0,2,7,1,2
2024,03500405,5,05501,51,17,0,37,25,8,5
2024,03500405,5,05502,18,14,0,25,17,11,3
2024,03500405,5,05503,10,6,0,10,7,2,2
2024,03500405,5,05504,33,25,0,58,12,12,1
2024,03500405,5,05506,7,2,0,9,8,8,2
2024,03500405,5,05601,45,14,0,43,30,21,6
2024,03500405,5,05602,28,29,0,48,11,6,2
2024,03500405,5,05603,10,3,0,3,9,1,2
2024,03500405,5,05604,4,4,0,7,4,3,1
2024,03500405,5,05605,2,2,0,3,4,3,2
2024,03500405,5,05606,6,2,0,6,4,2,1
2024,03500405,5,05701,39,13,1,40,23,16,4
2024,03500405,5,05702,21,17,0,29,12,8,2
2024,03500405,5,05703,15,14,0,25,8,6,1
2024,03500405,5,05704,4,5,0,9,4,4,1
2024,03500405,5,05705,7,7,0,8,8,2,3
2024,03500405,5,05706,18,10,1,14,11,4,2
2024,03500405,5,05801,116,49,0,142,58,48,6
2024,03500405,5,05802,25,12,0,37,14,14,2
2024,03500405,5,05803,5,5,0,10,7,7,1
2024,03500405,5,05804,113,72,5,182,51,49,5
2024,03500405,6,06101,129,74,1,176,74,54,8
2024,03500405,6,06102,10,3,0,9,10,6,2
2024,03500405,6,06103,2,3,0,2,4,1,1
2024,03500405,6,06104,1,3,0,2,3,1,1
2024,03500405,6,06105,5,1,0,2,5,2,2
2024,03500405,6,06106,10,4,1,13,7,6,1
