year,definition,role,sex,age_group,comuna_norm,records,identifiers,records_missing_id
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,AISEN,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ALGARROBO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ALTO BIOBIO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ALTO HOSPICIO,16,14,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ANCUD,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ANGOL,18,16,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ANTOFAGASTA,62,53,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ARAUCO,7,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ARICA,34,32,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,BUIN,18,17,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,BULNES,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CABILDO,5,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CABRERO,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CALAMA,26,25,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CALBUCO,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CALERA,6,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CALERA DE TANGO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CANETE,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CARAHUE,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CASABLANCA,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CASTRO,6,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CATEMU,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CAUQUENES,4,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CERRILLOS,8,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CERRO NAVIA,6,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CHANCO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CHEPICA,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CHIGUAYANTE,5,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CHILE CHICO,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CHILLAN,35,34,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CHILLAN VIEJO,3,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CHIMBARONGO,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CHOLCHOL,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CODEGUA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COELEMU,5,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COIHAIQUE,6,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COIHUECO,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COLBUN,8,8,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COLINA,14,14,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COLLIPULLI,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COMBARBALA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CON CON,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CONCEPCION,24,18,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CONCHALI,10,10,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CONSTITUCION,8,8,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CONTULMO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COPIAPO,14,12,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,COQUIMBO,57,55,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CORONEL,24,22,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CORRAL,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CUNCO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CURACAUTIN,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CURACAVI,5,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CURANILAHUE,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,CURICO,16,15,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,DALCAHUE,3,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,DONIHUE,3,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,EL BOSQUE,30,27,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,EL MONTE,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,EL QUISCO,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,EL TABO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ESTACION CENTRAL,18,13,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,FLORIDA,5,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,FREIRINA,3,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,FRESIA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,FRUTILLAR,8,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,FUTRONO,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,GRANEROS,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,HIJUELAS,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,HUALANE,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,HUALPEN,22,21,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,HUARA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,HUECHURABA,11,10,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ILLAPEL,5,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,INDEPENDENCIA,7,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,IQUIQUE,31,28,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ISLA DE MAIPO,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ISLA DE PASCUA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA CISTERNA,12,12,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA CRUZ,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA FLORIDA,29,27,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA GRANJA,10,10,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA HIGUERA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA LIGUA,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA PINTANA,10,9,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA REINA,7,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA SERENA,58,46,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LA UNION,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LAGO RANCO,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LAJA,10,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LAMPA,5,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LAS CABRAS,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LAS CONDES,6,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LAUTARO,8,7,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LEBU,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LIMACHE,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LINARES,26,25,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LLAILLAY,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LO ESPEJO,17,17,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LO PRADO,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LOLOL,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LONCOCHE,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LONGAVI,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LONQUIMAY,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LOS ALAMOS,4,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LOS ANDES,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LOS ANGELES,25,24,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LOS SAUCES,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LOS VILOS,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,LOTA,15,13,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MACUL,9,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MAIPU,40,35,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MARCHIHUE,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MAULE,7,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MAULLIN,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MEJILLONES,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MELIPILLA,12,11,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MOLINA,6,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MONTE PATRIA,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MOSTAZAL,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,MULCHEN,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,NACIMIENTO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,NATALES,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,NEGRETE,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,NIQUEN,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,NOGALES,4,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,NUEVA IMPERIAL,5,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,NUNOA,10,8,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,OLMUE,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,OSORNO,51,45,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,OVALLE,29,28,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PADRE HURTADO,3,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PADRE LAS CASAS,7,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PAINE,11,11,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PANGUIPULLI,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PANQUEHUE,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PAPUDO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PARRAL,6,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PEDRO AGUIRRE CERDA,17,16,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PENAFLOR,7,7,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PENALOLEN,23,19,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PENCAHUE,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PENCO,25,18,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PERALILLO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PERQUENCO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PETORCA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PICHIDEGUA,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PICHILEMU,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PIRQUE,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PITRUFQUEN,6,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,POZO ALMONTE,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PROVIDENCIA,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUCHUNCAVI,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUCON,6,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUDAHUEL,16,15,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUENTE ALTO,85,76,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUERTO MONTT,30,29,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUERTO OCTAY,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUERTO VARAS,5,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUNITAQUI,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUNTA ARENAS,16,14,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUREN,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PURRANQUE,3,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,PUTAENDO,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,QUILICURA,12,12,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,QUILLECO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,QUILLON,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,QUILLOTA,22,16,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,QUILPUE,13,10,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,QUINTA NORMAL,9,9,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,QUINTERO,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RANCAGUA,27,24,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RAUCO,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RECOLETA,8,8,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RENAICO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RENCA,13,13,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RENGO,5,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RINCONADA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RIO CLARO,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,RIO NEGRO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,ROMERAL,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAAVEDRA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SALAMANCA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN ANTONIO,8,8,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN BERNARDO,61,55,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN CARLOS,20,17,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN CLEMENTE,6,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN ESTEBAN,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN FABIAN,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN FELIPE,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN FERNANDO,10,10,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN JAVIER,6,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN JOAQUIN,13,13,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN JOSE DE MAIPO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN JUAN DE LA COSTA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN MIGUEL,13,12,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN PABLO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN PEDRO DE LA PAZ,20,16,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN RAFAEL,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN RAMON,15,14,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SAN VICENTE,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SANTA BARBARA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SANTA CRUZ,5,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SANTA JUANA,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,SANTIAGO,41,38,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TALAGANTE,10,8,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TALCA,24,22,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TALCAHUANO,27,25,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TALTAL,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TEMUCO,41,33,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TENO,5,5,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TEODORO SCHMIDT,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TILTIL,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TIRUA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TOCOPILLA,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TOLTEN,3,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TOME,14,13,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TRAIGUEN,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,TUCAPEL,4,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VALDIVIA,22,9,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VALLENAR,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VALPARAISO,47,40,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VICHUQUEN,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VICTORIA,8,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VICUNA,4,4,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VILCUN,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VILLA ALEGRE,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VILLA ALEMANA,19,13,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VILLARRICA,11,10,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VINA DEL MAR,41,34,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,VITACURA,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,YERBAS BUENAS,6,6,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,YUMBEL,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,5-9,YUNGAY,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,ARICA,2,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,CORONEL,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,LOS ANGELES,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,MELIPILLA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,PUENTE ALTO,3,3,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,RENCA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,TEMUCO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,VALPARAISO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,50-54,VINA DEL MAR,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,55-59,ANTOFAGASTA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,55-59,PUENTE ALTO,3,2,0
2024,TEA_operacional,solo_secundario,HOMBRE,55-59,SAN ANTONIO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,55-59,SANTIAGO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,55-59,VALPARAISO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,ALGARROBO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,CAUQUENES,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,COQUIMBO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,IQUIQUE,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,MOLINA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,PICHILEMU,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,RANCAGUA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,RECOLETA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,60-64,TALCAHUANO,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,65-69,CERRILLOS,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,65-69,CONCEPCION,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,65-69,CONCHALI,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,65-69,EL BOSQUE,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,65-69,YUNGAY,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,70-74,MEJILLONES,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,75-79,SAN MIGUEL,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,75-79,VALDIVIA,1,1,0
2024,TEA_operacional,solo_secundario,HOMBRE,,LAMPA,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,ALTO HOSPICIO,3,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,ANTOFAGASTA,11,10,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,ARICA,7,7,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CALAMA,9,6,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CALERA,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CARAHUE,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CARTAGENA,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CASTRO,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CAUQUENES,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CERRILLOS,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CERRO NAVIA,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CHIGUAYANTE,6,5,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CHILLAN,9,8,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CHIMBARONGO,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,COIHUECO,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,COLINA,6,4,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,COLLIPULLI,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CON CON,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CONCEPCION,4,4,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CONCHALI,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CONSTITUCION,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,COPIAPO,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,COQUIMBO,8,8,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CORONEL,4,4,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CURACAVI,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,CURICO,5,4,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,EL BOSQUE,6,6,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,ESTACION CENTRAL,3,3,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,HUALPEN,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,HUECHURABA,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,INDEPENDENCIA,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,IQUIQUE,5,4,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LA FLORIDA,5,5,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LA GRANJA,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LA PINTANA,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LA SERENA,4,4,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LAMPA,3,3,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LANCO,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LAS CABRAS,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LAUTARO,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LIMACHE,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LO ESPEJO,3,3,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LONCOCHE,2,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LOS ANDES,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LOS ANGELES,3,3,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,LOTA,5,3,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,MACUL,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,MAIPU,11,10,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,MARCHIHUE,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,MELIPILLA,6,4,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,NEGRETE,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,NOGALES,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,NUNOA,5,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,OVALLE,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,PADRE LAS CASAS,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,PEDRO AGUIRRE CERDA,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,PENAFLOR,3,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,PENALOLEN,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,PICA,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,PITRUFQUEN,1,1,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,PUDAHUEL,2,2,0
2024,TEA_operacional,solo_secundario,MUJER,0-4,PUENTE ALTO,24,18,0
