unit,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
persons,2021.0,3,MUJER,5.0,156840.0,3.1879622545269064,1.0351226664871338,7.4396404484332255,3.9837672350168547,1.287335347340139,9.453926601612684,3.195242202921336,0,2021,Atacama
persons,2021.0,3,TOTAL,26.0,316737.0,8.208703119622905,5.36219741160532,12.027651989860672,9.93907614730211,6.481201244646984,14.640299322485209,3.8276214644666178,0,2021,Atacama
persons,2021.0,4,HOMBRE,70.0,415361.0,16.852809965307287,13.137592144651396,21.29251153383176,20.159159466158407,15.687260127242668,25.57632932572293,5.8834597780785085,0,2021,Coquimbo
persons,2021.0,4,MUJER,19.0,432718.0,4.390850392172269,2.643578765932254,6.856856791625398,5.868637715043526,3.519712407324726,9.25953308288793,1.8371508544757988,0,2021,Coquimbo
persons,2021.0,4,TOTAL,89.0,848079.0,10.494305365419967,8.427788937392714,12.914145780494085,13.104314248568587,10.505023659652563,16.183884371582174,1.95940963854461,0,2021,Coquimbo
persons,2021.0,5,HOMBRE,124.0,968008.0,12.809811489161246,10.654538445040494,15.273046719592513,16.395199311870904,13.608414318418268,19.613476239323568,2.214641502962361,0,2021,Valparaíso
persons,2021.0,5,MUJER,31.0,1011365.0,3.0651644065199015,2.0826305022560456,4.350756206043194,4.159277316960111,2.8103643136706293,5.970546555128273,0.5727498727201961,0,2021,Valparaíso
persons,2021.0,5,TOTAL,155.0,1979373.0,7.8307625697632535,6.646506351242477,9.165170358520372,10.387054964696347,8.798099347012672,12.194854955067122,0.7129232789407246,0,2021,Valparaíso
persons,2021.0,6,HOMBRE,67.0,500528.0,13.385864527059425,10.373861147668169,16.999574774597296,17.43084954106422,13.491735305633197,22.205198095667562,4.576851454745222,0,2021,O'Higgins
persons,2021.0,6,MUJER,17.0,500431.0,3.3970717241737622,1.9789194653423337,5.439040909916974,4.638838540185766,2.697583178098908,7.491649985354191,1.2730149033961748,0,2021,O'Higgins
persons,2021.0,6,TOTAL,84.0,1000959.0,8.391952117918915,6.6937496680469435,10.38980775135522,11.170112904672367,8.900629629115397,13.863777760286553,1.498083514047635,0,2021,O'Higgins
persons,2021.0,7,HOMBRE,62.0,561122.0,11.049290528619444,8.471427690622107,14.16469179175763,14.151659248473027,10.829372261399373,18.204196626339925,3.273629532582794,0,2021,Maule
persons,2021.0,7,MUJER,12.0,581890.0,2.0622454415783054,1.065592312760525,3.6023277678215746,2.8817882700137947,1.4867781799418855,5.0800046625479105,0.6948196650498122,0,2021,Maule
persons,2021.0,7,TOTAL,74.0,1143012.0,6.474122756366512,5.0835788463586535,8.127668257367082,8.597823779333138,6.73977320340102,10.825948310893413,1.0121129266590296,0,2021,Maule
persons,2021.0,8,HOMBRE,192.0,813546.0,23.600386456328224,20.38005684718967,27.185079159994707,30.091982519347205,25.9669878792184,34.71700906132687,4.761423367968397,0,2021,Biobío
persons,2021.0,8,MUJER,44.0,857044.0,5.133925446068114,3.730318088469709,6.892055283078551,7.230733944773145,5.244361298175522,9.756474263719229,1.2007507244625566,0,2021,Biobío
persons,2021.0,8,TOTAL,236.0,1670590.0,14.126745640761648,12.381763936046141,16.048759211586333,18.855358335435838,16.51473793615515,21.450120838417526,1.5219503677568371,0,2021,Biobío
persons,2021.0,9,HOMBRE,78.0,498048.0,15.661141094834234,12.379482139275797,19.545812863593426,19.285410715687856,15.232428512685974,24.132175781749513,4.79819975965983,0,2021,La Araucanía
persons,2021.0,9,MUJER,29.0,521500.0,5.560882070949185,3.72420999761226,7.986354254762531,7.3403238253109135,4.90617498855292,10.617335969042218,1.8746901521516908,0,2021,La Araucanía
persons,2021.0,9,TOTAL,107.0,1019548.0,10.494846736004583,8.600780168960735,12.681948008421806,13.378694544849486,10.955490442966862,16.2020990140061,1.6854834551939257,0,2021,La Araucanía
persons,2021.0,10,HOMBRE,70.0,446418.0,15.68037131119265,12.223618695470497,19.811205827730724,20.463193274575865,15.933758166909888,25.929161010143424,6.034017714103447,0,2021,Los Lagos
persons,2021.0,10,MUJER,34.0,450885.0,7.540725462146667,5.222171592439817,10.537408007630123,9.971445588045633,6.891876986451827,14.027877764948675,2.953258655638659,0,2021,Los Lagos
persons,2021.0,10,TOTAL,104.0,897303.0,11.590287784616791,9.470105004678517,14.043573574924562,15.301150242833847,12.489521368553428,18.58310860495222,2.272673837715352,0,2021,Los Lagos
persons,2021.0,11,HOMBRE,8.0,54429.0,14.698046997005273,6.345573456702312,28.961011997636025,18.823245257162668,7.978209264738827,38.28973715422177,45.90269465223114,0,2021,Aysén
persons,2021.0,11,MUJER,3.0,53308.0,5.627673144743754,1.1605614971403941,16.446449069074667,6.354454705585489,1.2643866918938118,21.033373564470377,13.902274532299828,0,2021,Aysén
persons,2021.0,11,TOTAL,11.0,107737.0,10.210048544139896,5.096819446649563,18.268597151676726,12.776047233901137,6.277742615798833,23.58900733492239,15.417216320168702,0,2021,Aysén
persons,2021.0,12,HOMBRE,27.0,91500.0,29.508196721311474,19.44608757569921,42.932876989248236,41.14358306494996,27.04926759593458,60.32134545930942,63.34640371509496,0,2021,Magallanes
persons,2021.0,12,MUJER,11.0,88449.0,12.436545353819715,6.208278632021662,22.25241496602783,18.38822538390941,9.16285428015104,33.21658914649021,30.87427179929653,0,2021,Magallanes
persons,2021.0,12,TOTAL,38.0,179949.0,21.117094287825996,14.943712743719693,28.98486177709218,30.193000165105587,21.33842276362476,41.630806040370594,24.1571324377577,0,2021,Magallanes
persons,2021.0,13,HOMBRE,482.0,4071264.0,11.839075039103335,10.805607663306047,12.944722586063419,15.606929484824605,14.23615332958807,17.07575183912388,0.5117448377604498,0,2021,Metropolitana
persons,2021.0,13,MUJER,160.0,4171195.0,3.8358312186315913,3.2644962123970696,4.478389248792662,5.275414982550772,4.482743111401969,6.17020411101556,0.17714538345314607,0,2021,Metropolitana
persons,2021.0,13,TOTAL,642.0,8242459.0,7.788937742972092,7.198007475081927,8.415449150040196,10.519358313877108,9.715769729197607,11.372608026659924,0.17479824695848192,0,2021,Metropolitana
persons,2021.0,14,HOMBRE,26.0,199687.0,13.020376889832589,8.505342468761782,19.077868906401015,16.51168683646085,10.759481777983135,24.437528590893468,10.595599006485346,0,2021,Los Ríos
persons,2021.0,14,MUJER,3.0,208131.0,1.4413998875708087,0.2972513094616378,4.212382139009721,1.8800623203853044,0.3853688046418534,5.9103905890575,1.1847694119890428,0,2021,Los Ríos
persons,2021.0,14,TOTAL,29.0,407818.0,7.111015207764248,4.762358487744027,10.212604014189319,9.286069072961835,6.203732358061718,13.464631197538523,3.006722831958963,0,2021,Los Ríos
persons,2021.0,15,HOMBRE,49.0,128511.0,38.12903175603645,28.2080675964152,50.40860205968228,44.57298848171474,32.88652294743461,59.27646367437383,41.222638091266575,0,2021,Arica y Parinacota
persons,2021.0,15,MUJER,13.0,126869.0,10.246789995980105,5.455984118266717,17.52232296160518,12.859118197570274,6.817350256912835,22.271583214525013,12.87093118412702,0,2021,Arica y Parinacota
persons,2021.0,15,TOTAL,62.0,255380.0,24.27754718458767,18.61345621668595,31.1227198197769,29.168011247413645,22.312950580365545,37.56300815879671,13.939525465889584,0,2021,Arica y Parinacota
persons,2021.0,16,HOMBRE,89.0,248859.0,35.76322335137568,28.720805011010555,44.00972373663658,45.36294591769723,36.34160304464931,56.07866397973049,23.609854581213572,0,2021,Ñuble
persons,2021.0,16,MUJER,36.0,265649.0,13.55171673900523,9.491455799688772,18.761288199555125,18.855059102004965,13.175467246420604,26.32861584727942,9.992849459078265,0,2021,Ñuble
persons,2021.0,16,TOTAL,125.0,514508.0,24.295054693027126,20.222989549725217,28.94646088047855,32.354225822488374,26.880144817418824,38.68404433595063,8.541223571605599,0,2021,Ñuble
persons,2022.0,1,HOMBRE,57.0,199973.0,28.50384801948263,21.588536133840442,36.93004125705111,32.66790507216503,24.716154407379804,42.41734914751388,18.856248573740903,0,2022,Tarapacá
persons,2022.0,1,MUJER,23.0,196724.0,11.691506882739269,7.4114124545274995,17.543000800529185,14.140323051250487,8.949876836697188,21.29051236664152,8.746470387053584,0,2022,Tarapacá
persons,2022.0,1,TOTAL,80.0,396697.0,20.166525080855163,15.990800180235885,25.098986119743397,23.59857257615691,18.696139323885063,29.41789317501708,7.009901585042899,0,2022,Tarapacá
persons,2022.0,2,HOMBRE,140.0,356913.0,39.225245367918795,32.99699681245858,46.28732783641141,48.20156966509974,40.52223130281261,57.00298367348524,16.712961762562685,0,2022,Antofagasta
persons,2022.0,2,MUJER,46.0,352724.0,13.041358115693857,9.547913215140413,17.395344153101576,16.933290879758054,12.389893661610566,22.613159428540815,6.255553031018586,0,2022,Antofagasta
persons,2022.0,2,TOTAL,186.0,709637.0,26.210583720972835,22.579013835731622,30.260024612853453,32.97441483769102,28.391666004298934,38.09506984143173,5.883126587129235,0,2022,Antofagasta
persons,2022.0,3,HOMBRE,35.0,160468.0,21.81120223346711,15.192301519629932,30.334102356284788,25.693260564450142,17.863456917528243,35.926280674608286,19.037116817788174,0,2022,Atacama
persons,2022.0,3,MUJER,11.0,157536.0,6.982530977046516,3.4856543058328504,12.493676691868496,8.298005869319862,4.109308610386455,15.108732133145596,6.382900854258188,0,2022,Atacama
persons,2022.0,3,TOTAL,46.0,318004.0,14.465226852492421,10.590364086291956,19.294585511687274,17.17748937478416,12.551303247595717,23.01886024670273,6.489877452814625,0,2022,Atacama
persons,2022.0,4,HOMBRE,148.0,420466.0,35.19904106396237,29.756702495370394,41.34865494624632,43.81238043131865,37.00290109850872,51.56642822069417,13.111681842455015,0,2022,Coquimbo
persons,2022.0,4,MUJER,48.0,438303.0,10.951328190772138,8.074644897133544,14.519872367318332,14.613934226459028,10.75364253577061,19.475728425044423,4.503650541334717,0,2022,Coquimbo
persons,2022.0,4,TOTAL,196.0,858769.0,22.823366935695162,19.739834517200734,26.251992419038146,29.44249131037066,25.4425099789348,33.920582015542244,4.474109164932948,0,2022,Coquimbo
persons,2022.0,5,HOMBRE,220.0,975818.0,22.5451877296791,19.664267528290615,25.729413346713457,30.400679058213317,26.48439061239292,34.7554100280702,4.271929364644939,0,2022,Valparaíso
persons,2022.0,5,MUJER,79.0,1019720.0,7.747224728356803,6.1335507746827425,9.655353544568678,11.325217702341936,8.944682809254113,14.170965774384502,1.65534528330316,0,2022,Valparaíso
persons,2022.0,5,TOTAL,299.0,1995538.0,14.983428027930312,13.333041893563154,16.781668708298493,21.04128965837604,18.70330675403736,23.602101893206125,1.5076246908272395,0,2022,Valparaíso
persons,2022.0,6,HOMBRE,91.0,504711.0,18.030120207405822,14.516728087327417,22.13699224240163,23.602051139793733,18.965762246880256,29.07418321093317,6.2266518780799185,0,2022,O'Higgins
persons,2022.0,6,MUJER,25.0,504841.0,4.9520542111278605,3.2047083830016434,7.310208896965651,6.9172317477427985,4.451751042373689,10.299649744077461,1.9579959579508783,0,2022,O'Higgins
persons,2022.0,6,TOTAL,116.0,1009552.0,11.490245178059178,9.49461191710912,13.781454593552088,15.426073039944717,12.722690139725641,18.55546043642941,2.0905188350953257,0,2022,O'Higgins
persons,2022.0,7,HOMBRE,137.0,565612.0,24.221551169352843,20.33558949134717,28.633834623040777,31.39999240292065,26.340956010729798,37.18115062051777,7.26094778135583,0,2022,Maule
persons,2022.0,7,MUJER,26.0,587431.0,4.426051740544847,2.891243944496688,6.48519129619053,6.274517916061446,4.089842908000572,9.245723232908146,1.5281667214015617,0,2022,Maule
persons,2022.0,7,TOTAL,163.0,1153043.0,14.136506617706365,12.04959760295477,16.48100817198765,19.051812685515422,16.22658527575421,22.243968071595077,2.247820368026571,0,2022,Maule
persons,2022.0,8,HOMBRE,281.0,815898.0,34.4405795822517,30.531044080336127,38.71195547362285,44.54766687440445,39.46454936221297,50.13501205980275,7.138149993344443,0,2022,Biobío
persons,2022.0,8,MUJER,100.0,860371.0,11.622892914800708,9.456849574302613,14.136551998199193,16.59155362373435,13.477250331050842,20.241979153636102,2.794883563676256,0,2022,Biobío
persons,2022.0,8,TOTAL,381.0,1676269.0,22.729048857910037,20.503797930002108,25.129935865328875,30.81042273757585,27.77585590370453,34.101319502179784,2.522385671647465,0,2022,Biobío
persons,2022.0,9,HOMBRE,123.0,499978.0,24.601082447627697,20.44590471795426,29.35257547594877,31.13183028086741,25.851687674386795,37.21543873022665,7.948660493902744,0,2022,La Araucanía
persons,2022.0,9,MUJER,58.0,524051.0,11.067625097557299,8.404111752529763,14.307471933971039,14.802786963708321,11.223524429548645,19.21725732298778,3.8165556381192802,0,2022,La Araucanía
persons,2022.0,9,TOTAL,181.0,1024029.0,17.675280680527603,15.19399597151939,20.446237868128424,23.08732245500307,19.831153990662905,26.747802697352956,2.973554342730666,0,2022,La Araucanía
persons,2022.0,10,HOMBRE,110.0,448889.0,24.5049444294692,20.140084094819812,29.535084848776503,32.44424559052122,26.641894081529156,39.1849483901531,9.65086880098486,0,2022,Los Lagos
persons,2022.0,10,MUJER,37.0,453621.0,8.156588870444711,5.742991300470223,11.24278332394903,11.12917525284034,7.814624028298872,15.439834833022283,3.395471519343467,0,2022,Los Lagos
persons,2022.0,10,TOTAL,147.0,902510.0,16.287908167222525,13.761349118110243,19.144005791930095,21.959873906329715,18.536871068615117,25.857516891187196,3.3140422399323546,0,2022,Los Lagos
persons,2022.0,11,HOMBRE,17.0,54524.0,31.17893037928252,18.162875925477394,49.9204878877313,40.595461819143544,23.508128062962427,66.03988177512424,98.82513747863025,0,2022,Aysén
persons,2022.0,11,MUJER,9.0,53523.0,16.815200941651252,7.6889806202535995,31.920489231581126,20.364485731300018,9.158173595073702,40.563575752514545,47.72716496907255,0,2022,Aysén
persons,2022.0,11,TOTAL,26.0,108047.0,24.063601951002806,15.719143720414579,35.258752286620634,30.809718639389335,19.998694009890613,45.80736074199161,37.4962154896452,0,2022,Aysén
persons,2022.0,12,HOMBRE,39.0,92124.0,42.33424514784421,30.10378673248717,57.87230674507495,56.322965112920734,39.91800180402661,77.64401994561669,82.80841836340723,0,2022,Magallanes
persons,2022.0,12,MUJER,6.0,89019.0,6.740134128669161,2.473510434279031,14.670434426941085,9.190128619001614,3.278610993590514,20.822267859098996,14.715286095874733,0,2022,Magallanes
persons,2022.0,12,TOTAL,45.0,181143.0,24.84225170169424,18.12010885777229,33.24088730834689,33.6579958810595,24.472386239352907,45.35614877597526,25.646699142067607,0,2022,Magallanes
persons,2022.0,13,HOMBRE,781.0,4107724.0,19.012961922466065,17.70273086862365,20.394502313279627,25.64746190949543,23.872406469884094,27.52056259757304,0.8496588558468359,0,2022,Metropolitana
persons,2022.0,13,MUJER,264.0,4203260.0,6.2808391581772245,5.545976807318546,7.085981884451269,8.740991828097822,7.709878279892781,9.87344663079591,0.2943496573731701,0,2022,Metropolitana
persons,2022.0,13,TOTAL,1045.0,8310984.0,12.573721715743888,11.822832403613482,13.359799232099139,17.327629927023164,16.287329260129145,18.41756440302267,0.2904353208845242,0,2022,Metropolitana
persons,2022.0,14,HOMBRE,39.0,200335.0,19.46739211820201,13.84321885313923,26.61256588505895,25.96903583068007,18.416659730011176,35.72819755947336,17.545326417585173,0,2022,Los Ríos
persons,2022.0,14,MUJER,14.0,209224.0,6.691392956830956,3.6582467959223584,11.227020380948447,9.208649309732012,5.007773670941961,15.741999587805372,6.149857692560761,0,2022,Los Ríos
persons,2022.0,14,TOTAL,53.0,409559.0,12.940748463591326,9.693508611056641,16.92681760850189,17.68895181375924,13.21769642633447,23.26427962909941,5.997716531202574,0,2022,Los Ríos
persons,2022.0,15,HOMBRE,55.0,129821.0,42.36602706803984,31.915889549024023,55.1452076135289,50.57282195060756,38.018468047587895,66.15718707946547,47.147167549023834,0,2022,Arica y Parinacota
persons,2022.0,15,MUJER,15.0,127901.0,11.727820736350772,6.563972238515191,19.343256793524557,14.951750453593489,8.352391390760753,24.90911031555949,14.989434232359788,0,2022,Arica y Parinacota
persons,2022.0,15,TOTAL,70.0,257722.0,27.161049502952793,21.173370572921787,34.31635205067435,33.252504219528795,25.88479361659634,42.16350754936824,15.967746523781257,0,2022,Arica y Parinacota
persons,2022.0,16,HOMBRE,125.0,249724.0,50.055261008153,41.66555840547974,59.63858377526092,65.724829639385,54.64533205058484,78.5168525238563,34.97687612380007,0,2022,Ñuble
persons,2022.0,16,MUJER,65.0,267336.0,24.31397193045456,18.765010222803614,30.99015314655399,34.92671578966823,26.894207786838077,44.75788191408282,19.078978964305072,0,2022,Ñuble
persons,2022.0,16,TOTAL,190.0,517060.0,36.746219007465285,31.706768455037615,42.35903130451577,50.59447367896211,43.60985163352036,58.44384390756965,13.658849511727922,0,2022,Ñuble
persons,2023.0,1,HOMBRE,77.0,202347.0,38.053442848176644,30.03118200637841,47.56027442962974,43.580885857020334,34.36057609074801,54.56259275259912,24.853902208034413,0,2023,Tarapacá
persons,2023.0,1,MUJER,34.0,199241.0,17.06476076711119,11.817842906114839,23.846292728506224,20.62361673733364,14.270088277689078,28.882398173698725,12.563829009862946,0,2023,Tarapacá
persons,2023.0,1,TOTAL,111.0,401588.0,27.64026813550206,22.73806186195316,33.286012627492774,32.32972736097558,26.57788282141486,38.97977212140884,9.478391113302552,0,2023,Tarapacá
persons,2023.0,2,HOMBRE,186.0,359072.0,51.800196060957134,44.623094090731335,59.803140000310485,64.31413589140278,55.370645849135876,74.37253848206487,22.407320314764835,0,2023,Antofagasta
persons,2023.0,2,MUJER,131.0,355070.0,36.894133551130764,30.847106165136676,43.780089235352634,47.405325944893306,39.614484211962186,56.300646491225976,17.252023228929453,0,2023,Antofagasta
persons,2023.0,2,TOTAL,317.0,714142.0,44.38893105292785,39.636434135223965,49.55435558497165,56.073502537362074,50.0507210313632,62.6291201569482,9.984408556705652,0,2023,Antofagasta
persons,2023.0,3,HOMBRE,57.0,160922.0,35.420887137868036,26.827434013326172,45.89186773900574,43.07599570521627,32.58092897375056,55.981707669436666,32.85212011366117,0,2023,Atacama
persons,2023.0,3,MUJER,21.0,158126.0,13.28054842340918,8.220868790759386,20.300728997725486,16.03458774272547,9.893487527140554,24.730270453180587,12.391431808165903,0,2023,Atacama
persons,2023.0,3,TOTAL,78.0,319048.0,24.447732002708058,19.32491763152263,30.511875971913252,29.783601565711727,23.513072319400326,37.268812238751615,11.48782496080657,0,2023,Atacama
persons,2023.0,4,HOMBRE,219.0,425400.0,51.48095909732017,44.888018966028156,58.769681164984426,66.24620670212754,57.7202070419806,75.72122439946057,20.245849917613857,0,2023,Coquimbo
persons,2023.0,4,MUJER,85.0,443703.0,19.156958596178075,15.301898117613469,23.687875970840622,25.686186653049404,20.47568774188005,31.880735693623144,7.89506573543911,0,2023,Coquimbo
persons,2023.0,4,TOTAL,304.0,869103.0,34.978592871040604,31.156680517725995,39.13993954810732,46.31972205573618,41.228380190715114,51.889865145477344,7.144794386068908,0,2023,Coquimbo
persons,2023.0,5,HOMBRE,349.0,983195.0,35.49651900182568,31.86967064904182,39.4230381859338,48.78774656449263,43.7723149567309,54.24107337098014,6.90640533078837,0,2023,Valparaíso
persons,2023.0,5,MUJER,171.0,1027654.0,16.639841814462844,14.239231672136603,19.329302099976786,24.245900818253617,20.72002475605393,28.226761990994135,3.4952478580758086,0,2023,Valparaíso
persons,2023.0,5,TOTAL,520.0,2010849.0,25.859723927554978,23.684548398398505,28.180957448861413,36.76365734643867,33.64975623186738,40.09925529775575,2.6363408820784326,0,2023,Valparaíso
persons,2023.0,6,HOMBRE,130.0,508672.0,25.556743834927026,21.352592377528943,30.346557995383463,34.57474829242954,28.840453765347455,41.152482790662255,9.354311618035728,0,2023,O'Higgins
persons,2023.0,6,MUJER,43.0,509029.0,8.447455842397977,6.113465679159181,11.378667582865342,11.743410088293668,8.479125014634933,15.89977197180218,3.249691889963093,0,2023,O'Higgins
persons,2023.0,6,TOTAL,173.0,1017701.0,16.99909894949499,14.560319388540654,19.729511910407627,23.39470959218561,20.01152466951231,27.2052787098828,3.2165889565332693,0,2023,O'Higgins
persons,2023.0,7,HOMBRE,190.0,569896.0,33.339416314555635,28.767181551303658,38.43185550751878,44.16732070292778,38.08859946143982,50.9710135742404,10.343066158220612,0,2023,Maule
persons,2023.0,7,MUJER,68.0,592745.0,11.472049532260922,8.908495348357635,14.543556361678217,16.06880996013626,12.464162621350985,20.430957585015967,3.8286613490855657,0,2023,Maule
persons,2023.0,7,TOTAL,258.0,1162641.0,22.190856850910986,19.56544651326002,25.070408485327192,30.380118170344083,26.772421775874506,34.35424759076071,3.604957563926089,0,2023,Maule
persons,2023.0,8,HOMBRE,468.0,818002.0,57.21257405238618,52.145893162340066,62.638581560650884,75.75635879655162,69.01191875417027,83.00966903280893,12.396276551842123,0,2023,Biobío
persons,2023.0,8,MUJER,215.0,863428.0,24.900744474351075,21.68331801254379,28.461043369941137,35.44383522626803,30.829816040353304,40.58654019642907,5.93421473343877,0,2023,Biobío
persons,2023.0,8,TOTAL,683.0,1681430.0,40.62018638896654,37.630552909856576,43.7841711981691,55.95532508836082,51.811771868554466,60.35645027970651,4.641697202475021,0,2023,Biobío
persons,2023.0,9,HOMBRE,214.0,501761.0,42.64978744860601,37.12659552440679,48.76302309084817,54.5654398036624,47.46977099760383,62.46343463770003,14.033221612359375,0,2023,La Araucanía
persons,2023.0,9,MUJER,88.0,526440.0,16.7160550110174,13.406764924986097,20.59464729930368,22.478702736055517,18.001498154635932,27.787355976504003,5.8162733261598145,0,2023,La Araucanía
persons,2023.0,9,TOTAL,302.0,1028201.0,29.37168899855184,26.15211162743335,32.878196301941244,38.76452291235596,34.49449939373038,43.438958080458576,5.026224489162224,0,2023,La Araucanía
persons,2023.0,10,HOMBRE,159.0,451199.0,35.239439803722966,29.97483115713001,41.16253580837977,46.95433629209721,39.90597171390581,54.93916239718426,14.005003015024617,0,2023,Los Lagos
persons,2023.0,10,MUJER,71.0,456230.0,15.56232601977073,12.154305734936113,19.62975672513877,20.92368164797626,16.310123265185364,26.507809262471543,6.256937411651129,0,2023,Los Lagos
persons,2023.0,10,TOTAL,230.0,907429.0,25.346335636176494,22.176265007092756,28.842413764793775,34.15754833463471,29.8609474270347,38.92577721814983,5.133203092108203,0,2023,Los Lagos
persons,2023.0,11,HOMBRE,30.0,54592.0,54.95310668229777,37.076630314736434,78.4489767636424,66.12097762976137,44.42406934229335,95.73635001914444,148.5809409265984,0,2023,Aysén
persons,2023.0,11,MUJER,9.0,53714.0,16.755408273448264,7.661639604904371,31.806984122238458,21.79676942786801,9.702887637755166,43.3190575608307,55.84235309803523,0,2023,Aysén
persons,2023.0,11,TOTAL,39.0,108306.0,36.00908536923162,25.60597980669259,49.22560510574931,44.720681744093355,31.62969489245998,61.913439982357225,52.7833235656654,0,2023,Aysén
persons,2023.0,12,HOMBRE,51.0,92686.0,55.02449129318344,40.969347947144946,72.34704418855468,75.48018534698684,55.99627253085643,99.90969640891899,114.28265762496842,0,2023,Magallanes
persons,2023.0,12,MUJER,16.0,89531.0,17.870905049647607,10.21476634198381,29.02123018570209,23.541183792594556,13.28220402127863,39.105209874376925,36.056497841202045,0,2023,Magallanes
persons,2023.0,12,TOTAL,67.0,182217.0,36.76934643858696,28.495738446577725,46.69577022330318,50.496095531648386,39.00217688574368,64.49115334117148,39.007519560623656,0,2023,Magallanes
persons,2023.0,13,HOMBRE,1161.0,4138275.0,28.055167914167136,26.464394106693625,29.716573698277298,38.02911965001067,35.862588821181326,40.29315519072136,1.2576712579125096,0,2023,Metropolitana
persons,2023.0,13,MUJER,493.0,4229515.0,11.656182801101309,10.649837948640581,12.731995461040807,16.369823256988358,14.945901494565504,17.89418871707462,0.5519444974595403,0,2023,Metropolitana
persons,2023.0,13,TOTAL,1654.0,8367790.0,19.766270425046518,18.82505156775976,20.742364888405255,27.370237671727555,26.059569472822034,28.730203468522493,0.458119266447874,0,2023,Metropolitana
persons,2023.0,14,HOMBRE,54.0,200948.0,26.872623763361666,20.187542037016915,35.06294483832171,36.359724089398,27.268371593510874,47.646623290899925,24.752716537128734,0,2023,Los Ríos
persons,2023.0,14,MUJER,17.0,210257.0,8.085343175256947,4.710010353808574,12.945417663101164,11.527995158341792,6.67076206162488,18.735392389802463,7.988133413995732,0,2023,Los Ríos
persons,2023.0,14,TOTAL,71.0,411205.0,17.266327014506146,13.485144649140702,21.77912211843256,24.12198131289645,18.805453162060807,30.54404063780609,8.30847043464972,0,2023,Los Ríos
persons,2023.0,15,HOMBRE,84.0,130999.0,64.12262689028161,51.14671847860366,79.388175306596,78.00730232497807,62.14225822800839,96.88260388639667,73.21810044819257,0,2023,Arica y Parinacota
persons,2023.0,15,MUJER,45.0,128803.0,34.93707444702375,25.48334183849325,46.74855437913621,43.81301794442938,31.91360631209713,58.90009608293667,43.00221548744021,0,2023,Arica y Parinacota
persons,2023.0,15,TOTAL,129.0,259802.0,49.653197434969705,41.45496521265676,58.998235812900056,61.503964899813674,51.30604402036562,73.22666553679163,29.584502182620398,0,2023,Arica y Parinacota
persons,2023.0,16,HOMBRE,184.0,250500.0,73.45309381237524,63.222834523379504,84.86728434637287,98.95978318530705,85.09098743472096,114.55599326969745,53.916334785476515,0,2023,Ñuble
persons,2023.0,16,MUJER,95.0,268937.0,35.324258097621374,28.57943424048388,43.18207372862622,51.97060494314714,41.990670079159756,63.749240470748155,28.775315943433203,0,2023,Ñuble
persons,2023.0,16,TOTAL,279.0,519437.0,53.711999722776774,47.593710758145264,60.39868366678417,76.0229277726741,67.30979366810118,85.60873303350034,20.979517402373414,0,2023,Ñuble
persons,2024.0,1,HOMBRE,114.0,204628.0,55.7108509099439,45.954582052287755,66.92574993941953,65.09300697856338,53.67063801556499,78.25251886111167,37.325882024773854,0,2024,Tarapacá
persons,2024.0,1,MUJER,66.0,201659.0,32.728516951884124,25.312232639575363,41.63869821952246,38.34114669834729,29.61458326705936,48.88369811489273,22.4850589124557,0,2024,Tarapacá
persons,2024.0,1,TOTAL,180.0,406287.0,44.303657266907386,38.06764691524864,51.26982327807365,51.98587479749791,44.64670807687416,60.20359221113118,15.107405823933679,0,2024,Tarapacá
persons,2024.0,2,HOMBRE,271.0,361009.0,75.0673805916196,66.39509271314616,84.55773605027996,94.79336731369612,83.81607190307825,106.87963122719025,33.32135417133872,0,2024,Antofagasta
persons,2024.0,2,MUJER,142.0,357223.0,39.75107985767993,33.482003137202256,46.85310742281534,50.5905722894535,42.57365551378353,59.71761796012688,18.20569116871065,0,2024,Antofagasta
persons,2024.0,2,TOTAL,413.0,718232.0,57.50231123091146,52.08961318925418,63.324651147463236,73.26555019224085,66.34607202919643,80.72382382665742,13.086190064189664,0,2024,Antofagasta
persons,2024.0,3,HOMBRE,53.0,161331.0,32.85171479752806,24.608188712868245,42.97085180728084,38.99341827177821,29.155449357743276,51.22060317715141,29.02725414004917,0,2024,Atacama
persons,2024.0,3,MUJER,32.0,158661.0,20.168787540731497,13.795435747464445,28.472310195587113,24.75988837719063,16.905785164592285,35.147546283448165,19.321133420714897,0,2024,Atacama
persons,2024.0,3,TOTAL,85.0,319992.0,26.563164079101977,21.217712006798447,32.84576374374952,31.996542246328392,25.526614226447897,39.67180197966631,12.168196737869263,0,2024,Atacama
persons,2024.0,4,HOMBRE,341.0,430248.0,79.25661478960971,71.0667339907736,88.13143785097652,101.85153091758325,91.27966372179353,113.35835915769269,30.70255731031649,0,2024,Coquimbo
persons,2024.0,4,MUJER,118.0,449019.0,26.279511557417393,21.75224632817029,31.47116819641543,34.719977648896105,28.691831002532126,41.70928264868033,10.384647560686822,0,2024,Coquimbo
persons,2024.0,4,TOTAL,459.0,879267.0,52.20257327978873,47.53552673892849,57.20395907313479,68.8640707646512,62.67327866365422,75.52627301557051,10.449491106266686,0,2024,Coquimbo
