year,definition,role,code_position,code3,records
2022,TEA_operacional,solo_secundario,principal,L02,9
2022,TEA_operacional,solo_secundario,principal,L03,9
2022,TEA_operacional,solo_secundario,principal,L04,3
2022,TEA_operacional,solo_secundario,principal,L05,7
2022,TEA_operacional,solo_secundario,principal,L20,1
2022,TEA_operacional,solo_secundario,principal,L29,1
2022,TEA_operacional,solo_secundario,principal,L50,2
2022,TEA_operacional,solo_secundario,principal,L51,2
2022,TEA_operacional,solo_secundario,principal,L60,5
2022,TEA_operacional,solo_secundario,principal,L72,1
2022,TEA_operacional,solo_secundario,principal,L89,1
2022,TEA_operacional,solo_secundario,principal,L90,1
2022,TEA_operacional,solo_secundario,principal,L91,2
2022,TEA_operacional,solo_secundario,principal,L98,1
2022,TEA_operacional,solo_secundario,principal,M00,3
2022,TEA_operacional,solo_secundario,principal,M08,1
2022,TEA_operacional,solo_secundario,principal,M13,1
2022,TEA_operacional,solo_secundario,principal,M21,10
2022,TEA_operacional,solo_secundario,principal,M25,2
2022,TEA_operacional,solo_secundario,principal,M30,2
2022,TEA_operacional,solo_secundario,principal,M32,3
2022,TEA_operacional,solo_secundario,principal,M33,3
2022,TEA_operacional,solo_secundario,principal,M35,2
2022,TEA_operacional,solo_secundario,principal,M41,19
2022,TEA_operacional,solo_secundario,principal,M43,1
2022,TEA_operacional,solo_secundario,principal,M46,2
2022,TEA_operacional,solo_secundario,principal,M47,1
2022,TEA_operacional,solo_secundario,principal,M60,2
2022,TEA_operacional,solo_secundario,principal,M62,2
2022,TEA_operacional,solo_secundario,principal,M67,1
2022,TEA_operacional,solo_secundario,principal,M76,1
2022,TEA_operacional,solo_secundario,principal,M79,5
2022,TEA_operacional,solo_secundario,principal,M81,2
2022,TEA_operacional,solo_secundario,principal,M84,4
2022,TEA_operacional,solo_secundario,principal,M85,1
2022,TEA_operacional,solo_secundario,principal,M86,6
2022,TEA_operacional,solo_secundario,principal,M89,2
2022,TEA_operacional,solo_secundario,principal,M91,1
2022,TEA_operacional,solo_secundario,principal,M92,1
2022,TEA_operacional,solo_secundario,principal,M93,3
2022,TEA_operacional,solo_secundario,principal,N00,1
2022,TEA_operacional,solo_secundario,principal,N02,1
2022,TEA_operacional,solo_secundario,principal,N04,4
2022,TEA_operacional,solo_secundario,principal,N05,1
2022,TEA_operacional,solo_secundario,principal,N10,15
2022,TEA_operacional,solo_secundario,principal,N13,5
2022,TEA_operacional,solo_secundario,principal,N17,8
2022,TEA_operacional,solo_secundario,principal,N18,6
2022,TEA_operacional,solo_secundario,principal,N20,3
2022,TEA_operacional,solo_secundario,principal,N28,1
2022,TEA_operacional,solo_secundario,principal,N30,1
2022,TEA_operacional,solo_secundario,principal,N31,1
2022,TEA_operacional,solo_secundario,principal,N39,8
2022,TEA_operacional,solo_secundario,principal,N43,6
2022,TEA_operacional,solo_secundario,principal,N44,13
2022,TEA_operacional,solo_secundario,principal,N45,5
2022,TEA_operacional,solo_secundario,principal,N47,113
2022,TEA_operacional,solo_secundario,principal,N48,3
2022,TEA_operacional,solo_secundario,principal,N61,1
2022,TEA_operacional,solo_secundario,principal,N62,4
2022,TEA_operacional,solo_secundario,principal,N70,1
2022,TEA_operacional,solo_secundario,principal,N83,1
2022,TEA_operacional,solo_secundario,principal,N93,1
2022,TEA_operacional,solo_secundario,principal,N94,1
2022,TEA_operacional,solo_secundario,principal,O04,1
2022,TEA_operacional,solo_secundario,principal,O06,2
2022,TEA_operacional,solo_secundario,principal,O24,1
2022,TEA_operacional,solo_secundario,principal,O34,1
2022,TEA_operacional,solo_secundario,principal,O42,2
2022,TEA_operacional,solo_secundario,principal,O47,2
2022,TEA_operacional,solo_secundario,principal,O62,1
2022,TEA_operacional,solo_secundario,principal,O70,2
2022,TEA_operacional,solo_secundario,principal,O80,1
2022,TEA_operacional,solo_secundario,principal,O99,5
2022,TEA_operacional,solo_secundario,principal,Q02,1
2022,TEA_operacional,solo_secundario,principal,Q03,2
2022,TEA_operacional,solo_secundario,principal,Q04,2
2022,TEA_operacional,solo_secundario,principal,Q06,1
2022,TEA_operacional,solo_secundario,principal,Q07,5
2022,TEA_operacional,solo_secundario,principal,Q10,2
2022,TEA_operacional,solo_secundario,principal,Q12,1
2022,TEA_operacional,solo_secundario,principal,Q20,9
2022,TEA_operacional,solo_secundario,principal,Q21,5
2022,TEA_operacional,solo_secundario,principal,Q22,1
2022,TEA_operacional,solo_secundario,principal,Q23,3
2022,TEA_operacional,solo_secundario,principal,Q24,1
2022,TEA_operacional,solo_secundario,principal,Q25,3
2022,TEA_operacional,solo_secundario,principal,Q26,1
2022,TEA_operacional,solo_secundario,principal,Q27,2
2022,TEA_operacional,solo_secundario,principal,Q28,3
2022,TEA_operacional,solo_secundario,principal,Q31,2
2022,TEA_operacional,solo_secundario,principal,Q33,3
2022,TEA_operacional,solo_secundario,principal,Q35,3
2022,TEA_operacional,solo_secundario,principal,Q36,3
2022,TEA_operacional,solo_secundario,principal,Q37,1
2022,TEA_operacional,solo_secundario,principal,Q38,5
