year,code,code_position,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing
2019,F841,principal,TOTAL,29.0,19107216.0,0.15177511993374648,0.10164617983879984,0.21797438956353765,0.18046991770034468,0.12053377685143361,0.2612789200474286,0.0011370154330577953,0
2020,F841,principal,HOMBRE,7.0,9599101.0,0.07292349564818622,0.029319027391417857,0.15025027199632943,0.08204956333004298,0.032701203032246724,0.1750792211855721,0.000976788575393625,0
2020,F841,principal,MUJER,6.0,9859209.0,0.06085680910101409,0.02233337637421877,0.1324596529246787,0.0789373521414682,0.028728907468876876,0.1761971255720852,0.0010523173172732078,0
2020,F841,principal,TOTAL,13.0,19458310.0,0.06680950195571969,0.03557324603731671,0.11424628304389679,0.08043609351237223,0.04257349912486626,0.14003317911690577,0.0005058624655585065,0
2021,F841,principal,HOMBRE,11.0,9708512.0,0.11330263587252094,0.056560267600604903,0.20272971299105313,0.12953065535856614,0.06371833735766007,0.23849294431240822,0.001580516746859922,0
2021,F841,principal,MUJER,4.0,9969851.0,0.040120960684367296,0.010931611451628765,0.10272559414783324,0.05636407689713925,0.01532338074940741,0.14696036091591808,0.0007962758705750924,0
2021,F841,principal,TOTAL,15.0,19678363.0,0.07622585272972147,0.04266303113111245,0.12572295201326372,0.09349954199425281,0.0518100982728867,0.15709553857673825,0.0006004308131998282,0
2022,F841,principal,HOMBRE,15.0,9782978.0,0.15332754504814383,0.08581626303139304,0.2528904682345789,0.16796084554795296,0.0926987264131512,0.28493091249378805,0.0019605112297744133,0
2022,F841,principal,MUJER,5.0,10045585.0,0.04977310928134101,0.016161193102426794,0.11615383354302085,0.06268473018640108,0.02004331282047971,0.15269041023920615,0.0008026995489305407,0
2022,F841,principal,TOTAL,20.0,19828563.0,0.10086459618884132,0.061610715740742,0.15577718820408015,0.11613203643688705,0.07019221032372801,0.18311679539278733,0.0007001779437896686,0
2023,F841,principal,HOMBRE,45.0,9848466.0,0.4569239514052239,0.3332834655491978,0.6114001967104198,0.5637472108639454,0.4100106430171139,0.758831976669013,0.007183087401392389,0
2023,F841,principal,MUJER,17.0,10112423.0,0.16811005631390222,0.09793030285231634,0.2691604852358986,0.22116320611950122,0.12830751217608863,0.3584679891972124,0.0029158400577551295,0
2023,F841,principal,TOTAL,62.0,19960889.0,0.31060740831733497,0.23814091890482725,0.3981846794285878,0.3952742648334458,0.3023614885061229,0.5090439708514196,0.002560866671915747,0
2024,F841,principal,HOMBRE,31.0,9910500.0,0.3127995560264366,0.21253212228587715,0.44399400134452094,0.383798373179464,0.26000511224788647,0.549083098857517,0.0048178428816980316,0
2024,F841,principal,MUJER,9.0,10175877.0,0.0884444652780296,0.04044244144635724,0.16789514507122252,0.11497428304521062,0.05216268529002262,0.22339921742830338,0.0014934708311057684,0
2024,F841,principal,TOTAL,40.0,20086377.0,0.19913994445090819,0.14226849591536078,0.2711720832680979,0.2516035894630994,0.17926760339839068,0.3448763713771449,0.0016059562772813723,0
2019,F841,secundario,HOMBRE,50.0,9424139.0,0.5305524462234693,0.3937862518524171,0.6994672581159597,0.5953978528529625,0.44034959542476004,0.7903708876985804,0.007247738349995184,0
2019,F841,secundario,MUJER,22.0,9683077.0,0.22720050661582056,0.14238534788300877,0.3439842974203885,0.27676788905042843,0.17226571536159,0.4244220112924902,0.0035735345202200673,0
2019,F841,secundario,TOTAL,72.0,19107216.0,0.37682098742171544,0.29483921514357897,0.4745436700179552,0.4382554354764078,0.3418227581115465,0.5548865352743106,0.0027328479698023327,0
